Ngày lập đơn,Số yêu cầu,Diễn giải,Yêu cầu mua hàng,Đơn đặt hàng,Mã mặt hàng,Tên mặt hàng,Đơn vị tính 1,Hệ số,Đơn vị tính 2,Số lượng (1),Số lượng (2)
5/15/2024,LN05/24-051,Đặt khắc bản in cao su PO05/24-047. ĐỀ NGHỊ NK MAKA AQUA 34 THEO SỐ THỰC NHẬN: 10.185 CM),PR24/05-038,PO05/24-047,5200106170000000,Orange Horse,CM2,1,CM2,2867,2867
6/21/2024,LN06/24-098,Vật tư sử dụng của máy thổi theo đề xuất. PO06/24-011/036/064.,PR24/06-007,PO06/24-011,0906202570000000,Ống tim máy thổi  inox 304 phi 27x1300mm ( Gia Công theo bản vẽ),CAI,1,CAI,1,1
4/4/2024,LN04/24-019,Ống sắt MUA HÀNG THEO BÁO GIÁ : BGM01/24-308 VÀ HỢP ĐỒNG SỐ: 0503/OT190/2024- THÁI ANH. ĐƠN GIÁ TRÊN BAO GỒM THÙNG CARTON VÀ VẬN CHUYỂN ĐÓNG GÓI HÀNG LÊN CONT. PO03/24-017.,PR24/03-012,PO03/24-017,0901000020000000,"Ống sắt thu sợi máy LH, màu ĐEN, phi trong 35mm, dày 1.5mm, phi ngoài 38mm, dài 218mm.",CAI,0.307,KG,39870,12240.09
5/31/2024,LN05/24-127,"Vật tư sửa chữa bồn bộ chia nước vào máy sợi phân xưởng 1, PO03/24-032 VÀ PO05/24-044/073/091.",PR24/05-061,PO05/24-073,0906201310000000,Ống nhựa PVC-BM phi 114,CAY,1,CAY,1,1
6/6/2024,LN06/24-018,"Vật tư chuyến máy bơm văn phòng mới và vật tư sửa chữa máy móc thiết bị phục vụ sản xuất, PO03/24-056 VÀ PO05/24-044/091.",PR24/05-076,PO05/24-091,03CAT-TU001-08-0001-OPVC,"Ống nhựa PVC, đường kính trong 16mm x dày 2mm, màu xanh dương, cắt dài 4cm. TL:4g/cái",Cái,0.004,KG,1050,4.2
6/26/2024,LN06/24-114,"NHẬN GIA CÔNG HIỆP PHƯỚC
SO2403-0017",,,03CAT-TC007-01-0000-OPVC,"Ống nhựa PVC, D14-16mm, TL: 4.2g/cái",Cái,0.0042,KG,1000,4.2
5/21/2024,LN05/24-070,Vật tư sử dụng dự phòng thay thế sửa chữa máy móc thiết bị phục vụ sản xuất. PO05/24-020/035.,PR24/05-028,PO05/24-035,9045002450000000,"Ống nhựa PVC đường kính trong 16mm, dày 2mm, trắng trong. TL: 100g/m",M,0.1,KG,80,8
6/7/2024,LN06/24-022,Vật tư sử dụng của máy thổi theo đề xuất. PO06/24-012.,PR24/06-007,PO06/24-012,0906202560000000,Ống nhựa mềm lõi thép phi ngoài 55- dày 5mm,Mét,1,Mét,10,10
6/20/2024,LN06/24-094,Vật tư sửa chữa MMTB phục vụ sản xuất. PO06/24-037/056/064.,PR24/06-050,PO06/24-056,0906202620000000,Ống nhựa lưới dẻo màu xanh dương phi 30mm,M,1,M,30,30
6/21/2024,LN06/24-098,Vật tư sử dụng của máy thổi theo đề xuất. PO06/24-011/036/064.,PR24/06-007,PO06/24-011,0906202300000000,Ống khuôn inox 304  dẫn hướng màng máy thổi  phi 70-150 dài 500mm - dày 3mm. ( GC theo bản vẽ),ONG,1,ONG,1,1
5/27/2024,LN05/24-086,"Vật tư sửa chữa bồn bộ chia nước vào máy sợi phân xưởng 1, PO05/24-073/078.",PR24/05-061,PO05/24-073,09010000810000000,Ống inox phi 114x5mmx100mm,CAY,1,CAY,1,1
6/21/2024,LN06/24-098,Vật tư sử dụng của máy thổi theo đề xuất. PO06/24-011/036/064.,PR24/06-059,PO06/24-064,0906200980000000,Ống hơi PU phi 10mm x lỗ 6mm màu trắng TGCN-23680 Lion.,Mét,1,Mét,100,100
5/28/2024,LN05/24-106,"Vật tư sử dụng của bộ phận BTP, theo đề xuất. PO04/24-045.",PR24/04-041,PO04/24-045,0906202610000000,Ống hơi PU 2.5 x 4mm màu trắng Lion PU TGCN-39028,M,1,M,100,100
6/21/2024,LN06/24-098,Vật tư sử dụng của máy thổi theo đề xuất. PO06/24-011/036/064.,PR24/06-059,PO06/24-064,0906201890000000,Ống hơi phi 8 x lỗ 5mm . Ống màu trắng trong.,M,1,M,100,100
4/13/2024,LN04/24-059,Taical T4 SO2403-0065 - PERU [KHTK TỒN KHO] (NGÀY 12/04 VỀ 300 ỐNG. NGÀY 26/04 VỀ 360 ỐNG) PO04/24-019,PR24/04-018,PO04/24-019,020020021,"Ống giấy mới, dài 202cm(+2/-0), ĐK trong: 76.0mm, Dày: 7.0-8.0mm, ĐK ngoài: 91.0mm, lực nén tối thiểu: 100kgF, TL: 3.0kg/ống(+/-0.2).",ONG,3,KG,300,900
4/26/2024,LN04/24-110,Taical T4 SO2403-0065 - PERU [KHTK TỒN KHO] (NGÀY 12/04 VỀ 300 ỐNG. NGÀY 26/04 VỀ 360 ỐNG) PO04-019.,PR24/04-018,PO04/24-019,020020021,"Ống giấy mới, dài 202cm(+2/-0), ĐK trong: 76.0mm, Dày: 7.0-8.0mm, ĐK ngoài: 91.0mm, lực nén tối thiểu: 100kgF, TL: 3.0kg/ống(+/-0.2).",ONG,3,KG,360,1080
6/17/2024,LN06/24-066,DÂY CỘT BAO Hạt Taical kéo sợi Hạt phụ gia MV8C (Châu Âu) V....v..... PO05/24-088,PR24/05-073,PO05/24-088,020020021,"Ống giấy mới, dài 202cm(+2/-0), ĐK trong: 76.0mm, Dày: 7.0-8.0mm, ĐK ngoài: 91.0mm, lực nén tối thiểu: 100kgF, TL: 3.0kg/ống(+/-0.2).",ONG,3,KG,570,1710
5/15/2024,LN05/24-044,Ống giấy cũ dài trên 135cm. PO05/24-046.,PR24/05-039,PO05/24-046,5200101410000000,Ống giấy cũ dài trên 135cm.,KG,1,KG,3290,3290
6/11/2024,LN06/24-037,"Ống giấy cũ dài trên 135cm. Chỉ may PP 900D, màu trắng không tẩy Hạt phụ gia MV8C (Châu Âu) Hạt nhựa PP M9600 Pallet gỗ 1.1m",PR24/06-023,PO06/24-028,5200101410000000,Ống giấy cũ dài trên 135cm.,KG,1,KG,3210,3210
5/14/2024,LN05/24-029,Vật tư sửa chữa máy móc thiết bị phục vụ sản xuất. PO05/24-015.,PR24/05-008,PO05/24-015,0901000260000000,"Ống điện trở nhiệt  220Vac - 200W, phi 12.30mm - dài 80mm,",CAI,1,CAI,5,5
6/20/2024,LN06/24-094,Vật tư sửa chữa MMTB phục vụ sản xuất. PO06/24-037/056/064.,PR24/06-028,PO06/24-037,0901000260000000,"Ống điện trở nhiệt  220Vac - 200W, phi 12.30mm - dài 80mm,",CAI,1,CAI,20,20
6/25/2024,LN06/24-113,Vật tư bảo trì thoi và lòng máy dệt. PO06/24-018/059/064/070/082.,PR24/06-062,PO06/24-064,OTL025,Ống bố thủy lực bấm đầu côn lõm phi 27 dài 3000mm,ONG,1,ONG,2,2
4/9/2024,LN04/24-041,Đề xuất mua : 4 bình xà phòng rửa tay+10 găng tay cao su PHỤ TÙNG MÁY MAY ANH PHƯƠNG ĐANG XEM LẠI CHƯA MUA) PO01/24-056 VÀ PO02/24-052.,PR24/01-054,PO01/24-056,0906400250000000,Ốc củ cùm móc ( theo mẫu),CAI,1,CAI,30,30
4/4/2024,LN04/24-015,Bao lồng KCP PO03/24-052/056.,PR24/03-051,PO03/24-056,0906400270000000,Ốc bơm mỡ bò M8 -thẳng.,CON,1,CON,4,4
4/9/2024,LN04/24-041,Đề xuất mua : 4 bình xà phòng rửa tay+10 găng tay cao su PHỤ TÙNG MÁY MAY ANH PHƯƠNG ĐANG XEM LẠI CHƯA MUA) PO01/24-056 VÀ PO02/24-052.,PR24/01-054,PO01/24-056,0906400260000000,Ốc bàn lừa ( theo mẫu),CAI,1,CAI,30,30
4/9/2024,LN04/24-041,Đề xuất mua : 4 bình xà phòng rửa tay+10 găng tay cao su PHỤ TÙNG MÁY MAY ANH PHƯƠNG ĐANG XEM LẠI CHƯA MUA) PO01/24-056 VÀ PO02/24-052.,PR24/02-050,PO02/24-052,0906202540000000,Ổ Chao máy may điện tử SUNTA. ( Theo mẫu),CAI,1,CAI,10,10
5/31/2024,LN05/24-128,Đề xuất mua VPP tháng 03.2024 (NƯỚC SUỐI ĐVT THÙNG SL 30 THÙNG) ĐN NK THEO SL THỤC NHẬN 720 CHAI/ 30 THÙNG.,PR24/03-027,PO03/24-032,5300101670000000,Nước suối aquafina 500ml,CHAI,1,CHAI,690,690
5/27/2024,LN05/24-089,Băng keo Phản Quang Hạt nhựa PP kéo sợi - T03 Hạt tẩy trắng quang học OP10 (Đại Á) Hạt taical thổi HDPE IF-PE114C7 (Đại Á) PO04/24-012/045/052/079 VÀ PO05/24-002/007/035/044.,PR24/05-027,PO05/24-035,0916100070000000,Nước sơn vàng vẽ layout,Hộp,1,H?p,2,2
6/5/2024,LN06/24-011,Vật tư làm kệ mẫu theo đề xuất Bộ phận BTP. PO04/24-052 VÀ PO06/24-004.,PR24/06-004,PO06/24-004,0916100054000000,Nước Rửa Bồn Cầu VIM 900ml,CHAI,1,CHAI,10,10
6/5/2024,LN06/24-011,Vật tư làm kệ mẫu theo đề xuất Bộ phận BTP. PO04/24-052 VÀ PO06/24-004.,PR24/06-004,PO06/24-004,0916100052000000,Nước lau sàn nhà,CHAI,1,CHAI,10,10
5/8/2024,LN05/24-015,"Vật tư sử dụng của bộ phận BTP, theo đề xuất. PO04/24-012/045 VÀ PO05/24-007.",PR24/04-017,PO04/24-012,0916100053000000,Nước lau kính,CHAI,1,CHAI,2,2
4/24/2024,LN04/24-102,"Đề xuất mua BHLĐ nón công nhân (màu xanh, loại lớn, có thể nới rộng) năm 2024. PO03/24-064.",PR24/03-058,PO03/24-064,5200109101000000,Nón Kết Lưỡi Trai,CAI,1,CAI,400,400
6/20/2024,LN06/24-094,Vật tư sửa chữa MMTB phục vụ sản xuất. PO06/24-037/056/064.,PR24/06-050,PO06/24-056,09061034000000,Nối thẳng nhanh khí nén ống 4 mm,CAI,1,CAI,20,20
5/27/2024,LN05/24-086,"Vật tư sửa chữa bồn bộ chia nước vào máy sợi phân xưởng 1, PO05/24-073/078.",PR24/05-061,PO05/24-073,0907000180000000,Nối nhựa ống 60 ren trong 60,CAI,1,CAI,5,5
5/27/2024,LN05/24-086,"Vật tư sửa chữa bồn bộ chia nước vào máy sợi phân xưởng 1, PO05/24-073/078.",PR24/05-061,PO05/24-073,0906100250000000,NỐI NHỰA 60,CAI,1,CAI,5,5
5/28/2024,LN05/24-106,"Vật tư sử dụng của bộ phận BTP, theo đề xuất. PO04/24-045.",PR24/04-041,PO04/24-045,09061033000000,Nối nhanh khí nén ống 4 mm- Ren ngoài M5,CAI,1,CAI,10,10
5/27/2024,LN05/24-086,"Vật tư sửa chữa bồn bộ chia nước vào máy sợi phân xưởng 1, PO05/24-073/078.",PR24/05-061,PO05/24-073,0906102062000000,Nối inox 1 đầu ren ngoài 60- dài 100mm.,CAI,1,CAI,5,5
5/27/2024,LN05/24-090,"Mua cục chêm cuộn PO03/24-081 VÀ PO04/24-=045 , PO05/24-007.",PR24/05-007,PO05/24-007,0901400150000000,Nhựa PU phi 70x1000mm,CAY,1,CAY,1,1
4/4/2024,LN04/24-021,ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG 48 MFM SO2403-0016 PO04/24-006.,PR24/04-007,PO04/24-006,MDM-FLNHUVANG,Nhũ Vàng FL,KG,1,KG,15,15
4/23/2024,LN04/24-084,ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG MEKONG + PRESTASI : SO2402-0011+SO2404-0006 PO04/24-040,PR24/04-043,PO04/24-040,MDM-FLNHUVANG,Nhũ Vàng FL,KG,1,KG,15,15
5/23/2024,LN05/24-079,ĐẶT MỰC IN CHO CÔNG ĐOẠN IN PO05/24-068.,PR24/05-054,PO05/24-068,MDM-FLNHUVANG,Nhũ Vàng FL,KG,1,KG,15,15
6/11/2024,LN06/24-039,ĐẶT MỰC IN CHO CÔNG ĐOẠN IN PO06/24-023.,PR24/06-018,PO06/24-023,MDM-FLNHUVANG,Nhũ Vàng FL,KG,1,KG,25,25
4/4/2024,LN04/24-018,Bao lồng KCP PO03/24-052/067 VÀ PO04/24-012.,PR24/03-042,PO03/24-052,0700100171000000,Nhớt castrol 20W50.,LIT,1,LIT,36,36
4/11/2024,LN04/24-051,Nhớ 10 sử dụng cho tháng 04/2024 PO04/24-013.,PR24/04-014,PO04/24-013,0700100030000000,nhớt 10,LIT,1,LIT,2000,2000
4/23/2024,LN04/24-080,Nhớ 10 sử dụng cho tháng 04/2024 PO04/24-013.,PR24/04-014,PO04/24-013,0700100030000000,nhớt 10,LIT,1,LIT,2000,2000
5/14/2024,LN05/24-033,Mua nhớt 10 sử dụng cho tháng 05 + Sơn vẻ layout kho PO05/24-036. ĐỀ NGHỊ NHẬP KHO THEO SL THỰC NHẬN 2000 LÍT/10 PHUY.,PR24/05-027,PO05/24-036,0700100030000000,nhớt 10,LIT,1,LIT,1000,1000
5/31/2024,LN05/24-122,Mua nhớt 10 sử dụng cho tháng 06/2024 PO05/24-107.,PR24/05-084,PO05/24-107,0700100030000000,nhớt 10,LIT,1,LIT,4000,4000
4/24/2024,LN04/24-097,Lắp 02 camera phòng để tủ đựng đồ cá nhân của công nhân. PO04/24-022.,PR24/04-019,PO04/24-022,9045002480000002,Nguồn DC Camera 12V,CAI,1,CAI,2,2
6/11/2024,LN06/24-042,Đặt khắc bản in cao su PO06/24-024.,PR24/06-019,PO06/24-024,5200105990000000,Neutral,CM2,1,CM2,1846,1846
5/15/2024,LN05/24-053,Đặt khắc bản in cao su PO05/24-024.,PR24/05-022,PO05/24-024,5200105960000000,NB Special,CM2,1,CM2,4818,4818
6/19/2024,LN06/24-081,Mua cân cho BP xuất nhập hàng + mua sạc cho xe nâng mới mua + mua ổ kho cho kho NL xưởng 1 PO06/24-064.,PR24/06-043,PO06/24-064,091960098000000,"Nạp ắc quy 24V cho máy phát điện và xe nâng G-LINK BC-2430, 24V-300Ah",CAI,1,CAI,1,1
4/24/2024,LN04/24-093,Vật tư lắp đặt cho máy cắt máy AUTO phân xưởng 8. Theo đề xuất. PO04/24-030.,PR24/04-026,PO04/24-030,VPP-010000001000000,Mỳ tôm hảo hảo,THUNG,1,THUNG,30,30
5/27/2024,LN05/24-089,Băng keo Phản Quang Hạt nhựa PP kéo sợi - T03 Hạt tẩy trắng quang học OP10 (Đại Á) Hạt taical thổi HDPE IF-PE114C7 (Đại Á) PO04/24-012/045/052/079 VÀ PO05/24-002/007/035/044.,PR24/04-055,PO04/24-052,0908601270000000,Mũi mài kim cương hạt mịn- chuôi phi 3mm - 30P,CAI,1,CAI,10,10
5/14/2024,LN05/24-037,Băng keo Phản Quang Hạt nhựa PP kéo sợi - T03 Hạt tẩy trắng quang học OP10 (Đại Á) Hạt taical thổi HDPE IF-PE114C7 (Đại Á) PO04/24-012/052.,PR24/04-055,PO04/24-052,0908601260000000,Mũi mài kim cương hạt mịn- chuôi phi 3mm - 30F,CAI,1,CAI,10,10
5/27/2024,LN05/24-089,Băng keo Phản Quang Hạt nhựa PP kéo sợi - T03 Hạt tẩy trắng quang học OP10 (Đại Á) Hạt taical thổi HDPE IF-PE114C7 (Đại Á) PO04/24-012/045/052/079 VÀ PO05/24-002/007/035/044.,PR24/04-055,PO04/24-052,0908601280000000,Mũi mài kim cương hạt mịn- chuôi phi 3mm - 20R,CAI,1,CAI,10,10
6/7/2024,LN06/24-026,Vật tư sửa chữa đầu lưới và miệng khuôn máy sợi LH2. PO06/24-019.,PR24/06-015,PO06/24-019,0908601140000000,Mũi khoan thép Nachi phi 5mm,CAI,1,CAI,5,5
6/7/2024,LN06/24-026,Vật tư sửa chữa đầu lưới và miệng khuôn máy sợi LH2. PO06/24-019.,PR24/06-015,PO06/24-019,0908601130000000,Mũi khoan thép Nachi phi 4mm,CAI,1,CAI,5,5
6/3/2024,LN06/24-002,Đề xuất mua VPP tháng 06.2024 PO05/24-106.,PR24/05-083,PO05/24-106,VPP008,Mực lông dầu xanh,HOP,1,HOP,12,12
6/3/2024,LN06/24-002,Đề xuất mua VPP tháng 06.2024 PO05/24-106.,PR24/05-083,PO05/24-106,VPP007,Mực lông dầu đỏ,HOP,1,HOP,12,12
5/23/2024,LN05/24-079,ĐẶT MỰC IN CHO CÔNG ĐOẠN IN PO05/24-068.,PR24/05-054,PO05/24-068,MUC-XL-DT-355,Mực in Gián tiếp màu xanh lá 355,KG,1,KG,50,50
6/3/2024,LN06/24-002,Đề xuất mua VPP tháng 06.2024 PO05/24-106.,PR24/05-083,PO05/24-106,5300100880000000,Mực Dấu Xanh,Hộp,1,H?p,2,2
6/3/2024,LN06/24-002,Đề xuất mua VPP tháng 06.2024 PO05/24-106.,PR24/05-083,PO05/24-106,5300100890000000,Mực Dấu Đỏ,Hộp,1,H?p,2,2
5/14/2024,LN05/24-035,Vật tư sửa chữa máy móc thiết bị phục vụ sản xuất. PO05/24-008.,PR24/05-008,PO05/24-008,0907101010000000,Motor máy hút bụi HITACHI -21L  (model: CV-960F 24CV WR),CAI,1,CAI,1,1
4/9/2024,LN04/24-044,ĐẶT KHẮC BẢN IN CAO SU PO04/24-021.,PR24/04-021,PO04/24-021,5200117700000000,MOLINO EL PERAL,CM2,1,CM2,2944,2944
4/9/2024,LN04/24-041,Đề xuất mua : 4 bình xà phòng rửa tay+10 găng tay cao su PHỤ TÙNG MÁY MAY ANH PHƯƠNG ĐANG XEM LẠI CHƯA MUA) PO01/24-056 VÀ PO02/24-052.,PR24/02-050,PO02/24-052,0916700020000000,MÓC MÁY MAY 2W (033121),Cái,1,Cái,20,20
4/11/2024,LN04/24-055,"Vật tư chuyến máy bơm văn phòng mới và vật tư sửa chữa máy móc thiết bị phục vụ sản xuất, PO03/24-056.",PR24/03-052,PO03/24-056,0916900080000000,Mỡ trắng G.Beslux Caplex M-2 Atox,KG,1,KG,5,5
4/4/2024,LN04/24-015,Bao lồng KCP PO03/24-052/056.,PR24/03-053,PO03/24-056,0916900090000000,Mỡ hàn thiếc KINGBO RMA -218-100G.,HOP,1,HOP,1,1
6/17/2024,LN06/24-064,DÂY CỘT BAO Hạt Taical kéo sợi Hạt phụ gia MV8C (Châu Âu) V....v..... Po05/24-091 và PO06/24-025/036/042.,PR24/06-021,PO06/24-025,5200109940000000,Mỏ hàn chì bằng điện mũi thẳng cán gỗ 220V-100W(Bá Quang).,Cái,1,Cái,2,2
4/3/2024,LN04/24-010,"Vật tư chuyến máy bơm văn phòng mới và vật tư sửa chữa máy móc thiết bị phục vụ sản xuất, PO03/24-032/056.",PR24/03-052,PO03/24-056,0916900040000000,MỠ BÒ SKF LGMT 3/5,Kg,1,Kg,10,10
5/27/2024,LN05/24-088,ĐẶT KHẮC BẢN IN CAO SU PO05/24-044/062.,PR24/05-033,PO05/24-044,0916900040000000,MỠ BÒ SKF LGMT 3/5,Kg,1,Kg,2,2
4/4/2024,LN04/24-018,Bao lồng KCP PO03/24-052/067 VÀ PO04/24-012.,PR24/04-012,PO04/24-012,0916900100000000,Mỡ bò chịu nhiệt Kixx Grease  (Hàn Quốc),KG,1,KG,4,4
5/8/2024,LN05/24-022,Đặt khắc bản in cao su  PO04/24-059/077 VÀ PO05/24-016. ĐỀ NGHỊ NK BẢNG IN MK THEO SỐ THỰC NHẬN: 10.529CM.,PR24/05-013,PO05/24-016,52001195000000,MK-PV-40KG,CM2,1,CM2,10000,10000
4/29/2024,LN04/24-127,ĐẶT KHẮC BẢN IN CAO SU PO03/24-061 VÀ PO04/24-077.,PR24/04-070,PO04/24-077,520011810000000,MK-PL -25KG,CM2,1,CM2,6921,6921
4/23/2024,LN04/24-070,Đặt khắc bản in cao su PO04/24-041.,PR24/04-045,PO04/24-041,5200117300000000,MK5-25KG,CM2,1,CM2,6946,6946
6/26/2024,LN06/24-114,"NHẬN GIA CÔNG HIỆP PHƯỚC
SO2403-0017",,,03CAT-4P003-01-0002-MCD0,"Miếng che đáy, màu beige, K.27.0x29.0cm; TL: 13.6g/cái.",Cái,0.0136,KG,1033,14.0488
5/14/2024,LN05/24-035,Vật tư sửa chữa máy móc thiết bị phục vụ sản xuất. PO05/24-008.,PR24/05-008,PO05/24-008,0902201760000000,MCCB-3FA-50A-25KA - Schneider,CAI,1,CAI,2,2
5/14/2024,LN05/24-035,Vật tư sửa chữa máy móc thiết bị phục vụ sản xuất. PO05/24-008.,PR24/05-008,PO05/24-008,0902201260000000,MCCB-3FA-100A-25KA - Schneider,CAI,1,CAI,2,2
5/14/2024,LN05/24-036,DÂY CỘT BAO Hạt nhựa PP kéo sợi - T03 PO03/24-012/067/081 VÀ PO04/24-045/054.,PR24/04-042,PO04/24-045,0902210340000000,MCCB Mitsubishi NF125-SV 3P 75A 30kA.,CAI,1,CAI,1,1
5/14/2024,LN05/24-036,DÂY CỘT BAO Hạt nhựa PP kéo sợi - T03 PO03/24-012/067/081 VÀ PO04/24-045/054.,PR24/04-042,PO04/24-045,0902210330000000,MCCB Mitsubishi NF125-SV 3P 50A 30kA.,CAI,1,CAI,1,1
5/14/2024,LN05/24-036,DÂY CỘT BAO Hạt nhựa PP kéo sợi - T03 PO03/24-012/067/081 VÀ PO04/24-045/054.,PR24/04-011,PO04/24-012,0902210320000000,MCB- 3P - 63A- 25KA- Schneider,CAI,1,CAI,1,1
5/21/2024,LN05/24-072,Lắp máy chấm công khu vực văn phòng. PO04/24-078,PR24/04-072,PO04/24-078,9045002480000006,Máy chấm công,CAI,1,CAI,1,1
4/24/2024,LN04/24-096,Băng keo Phản Quang Hạt nhựa PP kéo sợi - T03 Hạt tẩy trắng quang học OP10 (Đại Á) Hạt taical thổi HDPE IF-PE114C7 (Đại Á) PO04?24-012.,PR24/04-013,PO04/24-012,0906800104000000,Máy cắt nhiệt cầm tay,CAI,1,CAI,1,1
5/30/2024,LN05/24-114,Vật tư thay thế cho máy sợi LOHIA8 PO05/24-062/091. 20 CUỘN GIAO VÀO NGÀY 31/05 GIAO.,PR24/05-050,PO05/24-062,0906800104000000,Máy cắt nhiệt cầm tay,CAI,1,CAI,2,2
5/27/2024,LN05/24-086,"Vật tư sửa chữa bồn bộ chia nước vào máy sợi phân xưởng 1, PO05/24-073/078.",PR24/05-061,PO05/24-073,0916600540000000,Mặt Bít nhựa PVC DN100,CAI,1,CAI,1,1
5/27/2024,LN05/24-086,"Vật tư sửa chữa bồn bộ chia nước vào máy sợi phân xưởng 1, PO05/24-073/078.",PR24/05-061,PO05/24-073,916600400000000,Mặt bích inox 304-DN100 ( Lỗ phi 114),CAI,1,CAI,1,1
6/26/2024,LN06/24-114,"NHẬN GIA CÔNG HIỆP PHƯỚC
SO2403-0017",,,03CAT-4P003-01-0002-ONAP,"Manh PP, màu trắng có tráng, K: 62.0cm x 165.0cm, cắt dài 165cm; TL: 94.8g/cái.",Cái,0.0948,KG,25,2.37
6/26/2024,LN06/24-114,"NHẬN GIA CÔNG HIỆP PHƯỚC
SO2403-0017",,,03CAT-4P003-01-0002-THAN,"Manh PP, màu beige, K: 116.0cm x 121.0cm, cắt dài 121cm, TL: 258.2g/cái.",Cái,0.2582,KG,44,11.3608
6/26/2024,LN06/24-114,"NHẬN GIA CÔNG HIỆP PHƯỚC
SO2403-0017",,,03CAT-4P003-01-0002-DAY0,"Manh PP, màu beige, K: 116.0cm x 116.0cm, cắt dài 116cm, đục lỗ; TL: 253g/cái.",Cái,0.253,KG,34,8.602
6/7/2024,LN06/24-021,Mua vải lau phục vụ sản xuất PO06/24-002,PR24/06-003,PO06/24-002,MANH022023G364TRTR,"Manh LDPE trong, kích thước 22.0x23.0cm, dày 80mic; TL: 3.64g/cái",Cái,0.00364,KG,1200,4.37
6/24/2024,LN06/24-106,Vật tư thay thế sửa chữa máy móc thiết bị phục vụ sản xuất. PO06/24-070/075.,PR24/06-065,PO06/24-070,0905501830000000,Máng sắt cửa lùa 30x60x2mm - dài 6000,CAY,1,CAY,6,6
6/7/2024,LN06/24-028,"Vật tư sửa chữa bồn bộ chia nước vào máy sợi phân xưởng 1, PO05/24-073/096.",PR24/05-078,PO05/24-096,0902210490000000,Máng inox 304 che miệng khuôn máy sợi. 70x100x1585mm .,CAI,1,CAI,1,1
6/7/2024,LN06/24-028,"Vật tư sửa chữa bồn bộ chia nước vào máy sợi phân xưởng 1, PO05/24-073/096.",PR24/05-078,PO05/24-096,0902210480000000,Máng inox 304 che miệng khuôn máy sợi. 70x100x1185mm .,CAI,1,CAI,2,2
5/14/2024,LN05/24-034,Vật tư sửa chữa máy rút dây DONGWON. PO05/24-012/017/044/045.,PR24/05-014,PO05/24-017,0902210420000000,Máng inox 304 che miệng khuôn máy sợi. 120x130x1710mm . ( GC theo bản vẽ),CAI,1,CAI,1,1
5/14/2024,LN05/24-034,Vật tư sửa chữa máy rút dây DONGWON. PO05/24-012/017/044/045.,PR24/05-014,PO05/24-017,0902210410000000,Máng inox 304 che miệng khuôn máy sợi. 120x130x1574mm . (GC theo Bản vẽ),CAI,1,CAI,1,1
6/25/2024,LN06/24-113,Vật tư bảo trì thoi và lòng máy dệt. PO06/24-018/059/064/070/082.,PR24/06-063,PO06/24-070,0902206170000000,MÁNG ĐÈN LET 1.2m - DUHAL,CAI,1,CAI,20,20
6/25/2024,LN06/24-112,Mua cân cho BP xuất nhập hàng + mua sạc cho xe nâng mới mua + mua ổ kho cho kho NL xưởng 1 PO06/24-047/082.,PR24/06-079,PO06/24-082,0919400020000000,Màng co trắng trong.(50cm),KG,1,KG,36,36
5/31/2024,LN05/24-126,Mua màn hình máy tính cấp cho nhân sự mới phòng kế toán. PO05/24-072.,PR24/05-056,PO05/24-072,0906801200000000,Màn hình máy tính,CAI,1,CAI,1,1
5/21/2024,LN05/24-070,Vật tư sử dụng dự phòng thay thế sửa chữa máy móc thiết bị phục vụ sản xuất. PO05/24-020/035.,PR24/05-018,PO05/24-020,0902207850000000,Màn hình máy dệt CS. Model: TP04G-AS2 Power Input-24VDC-3.5W,CAI,1,CAI,2,2
4/24/2024,LN04/24-103,ĐỀ XUẤT MUA VẬT TƯ CHO BP SỢI NGÀY 21/3/2024 PO03/24-003/085.,PR24/03-078,PO03/24-085,0909500040000000,LƯỚI TINH 150,Cuộn,1,Cu?n,5,5
4/24/2024,LN04/24-103,ĐỀ XUẤT MUA VẬT TƯ CHO BP SỢI NGÀY 21/3/2024 PO03/24-003/085.,PR24/03-078,PO03/24-085,0909500020000000,lưới lọc tinh 152/24,Cuộn,1,Cu?n,5,5
6/24/2024,LN06/24-107,Đề xuất vật tư lưới cho máy sợi 8 ngày 9/5/2024 PO05/24-030.,PR24/05-026,PO05/24-030,0909500240000000,Lưới lọc ống phi 66/69 x cao 117mm 5 lớp 40/60/80/100/40 mesh.,CAI,1,CAI,100,100
6/24/2024,LN06/24-107,Đề xuất vật tư lưới cho máy sợi 8 ngày 9/5/2024 PO05/24-030.,PR24/05-026,PO05/24-030,0909500250000000,Lưới lọc ống phi 46/49 x cao 88mm 5 lớp 40/60/80/100/40 mesh.,CAI,1,CAI,100,100
5/14/2024,LN05/24-043,Đề xuất mua VPP Tháng 05.2024 PO05/24-011.,PR24/05-011,PO05/24-011,5300100590000000,Lưỡi Dao Lớn,HOP,1,HOP,1,1
6/3/2024,LN06/24-002,Đề xuất mua VPP tháng 06.2024 PO05/24-106.,PR24/05-083,PO05/24-106,5300100590000000,Lưỡi Dao Lớn,HOP,1,HOP,1,1
4/13/2024,LN04/24-065,Vật Tư chuyển VP bán TP lên Trên Lầu PO03/24-044.,PR24/03-039,PO03/24-044,0909500210000000,Lưới chống nứt,CUON,1,CUON,1,1
