Ngày lập đơn,Số yêu cầu,Diễn giải,Yêu cầu mua hàng,Đơn đặt hàng,Mã mặt hàng,Tên mặt hàng,Đơn vị tính 1,Hệ số,Đơn vị tính 2,Số lượng (1),Số lượng (2)
12/28/2023,LN12/23-126,Vật tư sử dụng cho máy in cuộn phân xưởng 8. NCC KHOA VINH TẶNG BỘ BƠM MỰC TUẦN HOÀN KO TÍNH PHÍ. PO12/23-082,PR23/12-068,PO12/23-082,0906202350000000,Bơm mực cho máy in bằng khí nén.,CAI,1,CAI,1,1
12/21/2023,LN12/23-088,Yêu cầu mua vật tư thay hệ thống cấp nước vp mới ( A Hợi) PO12/23-054,PR23/12-046,PO12/23-054,09039001010000000,Bộ xả nhấn bòn cầu,CAI,1,CAI,5,5
11/6/2023,LN11/23-016,Vật tư sửa chữa máy móc thiết bị khu vực bán thành phẩm. PO10/23-069,PR23/10-068,PO10/23-069,0901101670000000,Bộ taro M8,BO,1,BO,1,1
11/6/2023,LN11/23-016,Vật tư sửa chữa máy móc thiết bị khu vực bán thành phẩm. PO10/23-069,PR23/10-068,PO10/23-069,0901101660000000,Bộ taro M6,BO,1,BO,1,1
11/6/2023,LN11/23-016,Vật tư sửa chữa máy móc thiết bị khu vực bán thành phẩm. PO10/23-069,PR23/10-068,PO10/23-069,0901101650000000,Bộ taro M5,BO,1,BO,1,1
11/21/2023,LN11/23-077,MUA KHUNG ĐỂ CHÍNH SÁCH CHẤT LƯỢNG PO11/23-047/050,PR23/11-047,PO11/23-050,0906102095000000,Bộ nối thẳng thau. 1 đầu ren ngoài 13.  1 đầu côn lồi gắng ống đồng phi 12mm,BO,1,BO,15,15
12/12/2023,LN12/23-052,Vật tư thay thế cho máy sợi LOHIA. PO11/23-009/066/071 VÀ PO12/23-012.,PR23/11-008,PO11/23-009,0902209880000000,Bo nguồn đèn bắt côn trùng : AC220v/50HZ - HV-UOT-1.5V. (Theo mẫu),CAI,1,CAI,2,2
11/20/2023,LN11/23-066,Vật tư sửa chữa MMTB của phòng kỹ thuật. PO11/23-009/039.,PR23/11-008,PO11/23-009,0908601200000000,Bộ Lọc Điều Áp Khí Nén AIRTAC AFR2000 (Lọc Hơi Ren 13mm),BO,1,BO,5,5
11/6/2023,LN11/23-016,Vật tư sửa chữa máy móc thiết bị khu vực bán thành phẩm. PO10/23-069,PR23/10-068,PO10/23-069,0908601190000000,Bộ dụng cụ lấy ốc gãy 6 cái SKC 1816,BO,1,BO,1,1
10/23/2023,LN10/23-089,Vật tư sửa chữa máy ép kiện JUMBO nhỏ và thay thế sạc xe nâng điện. PO10/23-015/054.,PR23/10-009,PO10/23-015,0916100063000000,"Bộ Dụng Cụ Lau Kính Dài 1,2m Galac-01",BO,1,BO,1,1
12/21/2023,LN12/23-091,"Vật tư dụng làm nhà kho khu vực Ó, và vật tư sửa chữa thiết bị văn phòng. PO12/23-059.",PR23/12-050,PO12/23-059,0902210000000000,Bo điều khiển Tivi - LG (Model: 75VN7290),CAI,1,CAI,1,1
11/24/2023,LN11/23-093,Thiết bị sử dụng của bộ phận sản xuất theo đề xuất. PO10/23-064,PR23/10-027,PO10/23-064,0905300340000000,Bộ dao cắt sóng siêu âm. ( Bộ điều khiển + dao cắt ),BO,1,BO,2,2
11/30/2023,LN11/23-136,Vật tư sửa chữa máy nén khí KINGPOWER 75Kw - 100HP. PO11/23-003.,PR23/11-003,PO11/23-003,091960092000000,Bộ cụm van hút máy nén khí KINGPOWER. Model : AIV - 85B -W YX.,BO,1,BO,1,1
10/23/2023,LN10/23-089,Vật tư sửa chữa máy ép kiện JUMBO nhỏ và thay thế sạc xe nâng điện. PO10/23-015/054.,PR23/10-009,PO10/23-015,0916100064000000,Bộ chổi quét mạng nhện 6 mét (3 SP),BO,1,BO,1,1
12/12/2023,LN12/23-057,Đặt khắc bản in cao su PO12/23-013.,PR23/12-009,PO12/23-013,5200104160000000,Blue Horse CK,CM2,1,CM2,7128,7128
12/12/2023,LN12/23-059,Đặt khắc bản in cao su PO12/23-021 VÀ PO11/23-087.,PR23/11-087,PO11/23-087,5200104140000000,Blue globe 25,CM2,1,CM2,5701,5701
11/2/2023,LN11/23-005,Vật tư thay bồn cầu viglacera (A Hợi) PO11/23-001,PR23/11-001,PO11/23-001,0901400290000000,BÍT NHỰA REN TRONG 21,CAI,1,CAI,5,5
12/21/2023,LN12/23-088,Yêu cầu mua vật tư thay hệ thống cấp nước vp mới ( A Hợi) PO12/23-054,PR23/12-046,PO12/23-054,0901400290000000,BÍT NHỰA REN TRONG 21,CAI,1,CAI,10,10
11/2/2023,LN11/23-005,Vật tư thay bồn cầu viglacera (A Hợi) PO11/23-001,PR23/11-001,PO11/23-001,0901400320000000,Bít Nhựa Ren Ngoài 21,CAI,1,CAI,5,5
10/18/2023,LN10/23-072,Thử nghiệm dầu cho máy may (FSSC qui định sử dụng dầu dùng trong thực phẩm PO23/09-001 VÀ PO10/23-020.),PR23/09-002,PO09/23-001,5300101880000000,Bình xịt thơm phòng SUMO 400ml.,BINH,1,BINH,5,5
10/31/2023,LN10/23-130,Kế Hoạch Phòng HCNS PO10/23-068.,PR23/10-064,PO10/23-068,0908700380000000,Bình thủy Tinh 2 Lít,CAI,1,CAI,1,1
11/1/2023,LN11/23-002,Vật tư sửa chữa máy móc thiết bị khu vực bán thành phẩm. PO10/23-069,PR23/10-073,PO10/23-069,0908700080000000,bình oxy,Bình,1,Bình,1,1
11/22/2023,LN11/23-084,SO2311-0029 - Thiên Ân PO11/23-059,PR23/11-052,PO11/23-059,0908700080000000,bình oxy,Bình,1,Bình,1,1
10/5/2023,LN10/23-011,Vật tư sử dụng hằng ngày của PKT và dự phòng thay thế máy móc thiết bị phục vụ sản xuất.PO23/09-018/065/084/097/0100.,PR23/09-085,PO09/23-100,0908700090000000,bình Agr hàn tig,Bình,1,Bình,1,1
11/22/2023,LN11/23-084,SO2311-0029 - Thiên Ân PO11/23-059,PR23/11-052,PO11/23-059,0908700090000000,bình Agr hàn tig,Bình,1,Bình,1,1
12/22/2023,LN12/23-097,Mua xe nâng + Bình thay xe xuất nhập hàng PO12/23-071.,PR23/12-060,PO12/23-071,0908700390000000,Bình Ắc quy LIFTOP (HITACHI) 48V-402Ah,CAI,1,CAI,1,1
10/5/2023,LN10/23-011,Vật tư sử dụng hằng ngày của PKT và dự phòng thay thế máy móc thiết bị phục vụ sản xuất.PO23/09-018/065/084/097/0100.,PR23/09-085,PO09/23-100,0908700180000000,Bình ắc quy 12V - 90A ( bình khô),CAI,1,CAI,1,1
12/28/2023,LN12/23-119,Vật tư sử dụng sửa chữa máy móc thiết bị phục vụ sản xuất. PO12/25-025/076.,PR23/12-064,PO12/23-076,0902209240000000,Biến trở Tocos 5K RV24YN20S B502,CAI,1,CAI,10,10
12/28/2023,LN12/23-119,Vật tư sử dụng sửa chữa máy móc thiết bị phục vụ sản xuất. PO12/25-025/076.,PR23/12-064,PO12/23-076,0902208630000000,Biến trở Tocos 10K RV24YN20S B103,CAI,1,CAI,10,10
12/28/2023,LN12/23-119,Vật tư sử dụng sửa chữa máy móc thiết bị phục vụ sản xuất. PO12/25-025/076.,PR23/12-064,PO12/23-076,0902203350000000,Biến trở Tocos  2KRV24YN B202,CAI,1,CAI,10,10
11/27/2023,LN11/23-104,Vật tư sửa chữa máy sợi LOHIA1 và vật tư dự phòng cho máy dệt lohia po11/23-062.,PR23/11-057,PO11/23-062,0902202940000000,Biến tần Mitsubishi. Model: FR-D720S-025-EC. Input: 6.6A-1PH-Ac200-240V-50/60Hz. Output : 2. 5A – 3PH – AC200- 240Vmax. 0. 2-400Hz,CAI,1,CAI,2,2
12/21/2023,LN12/23-090,Vật tư thay thế cho xe 51F12549. Xe đưa rước nhân viên. PO12/23-036/044/047/057,PR23/12-043,PO12/23-047,0902202940000000,Biến tần Mitsubishi. Model: FR-D720S-025-EC. Input: 6.6A-1PH-Ac200-240V-50/60Hz. Output : 2. 5A – 3PH – AC200- 240Vmax. 0. 2-400Hz,CAI,1,CAI,2,2
12/30/2023,LN12/23-132,"Vật tư thay thế cho máy sợi LOHIA 1-2, vật tư sửa chữa máy móc thiết bị của phòng kỹ thuật. PO12/23-067/085.",PR23/12-056,PO12/23-067,0902202950000000,Biến Tần FR-D740-080-EC .380V-3.7KW,Cái,1,Cái,2,2
11/23/2023,LN11/23-090,ĐỀ XUẤT MUA VPP THÁNG 11.2023 PO11/23-051,PR23/11-042,PO11/23-051,VPP003,Bìa Lổ Mỏng,XAP,1,XAP,4,4
11/14/2023,LN11/23-041,Vật tư sử dụng thay thế sửa chữa MMTB phục vụ sản xuất. PO11/23-032/038.,PR23/11-031,PO11/23-038,5300100820000000,Bìa Lá,XAP,1,XAP,3,3
11/14/2023,LN11/23-041,Vật tư sử dụng thay thế sửa chữa MMTB phục vụ sản xuất. PO11/23-032/038.,PR23/11-031,PO11/23-038,5300100320000000,Bìa Còng 7 cm,Cái,1,Cái,3,3
12/27/2023,LN12/23-114,ĐỀ XUẤT VPP THÁNG 12/2023 PO12/23-070/074.,PR23/12-059,PO12/23-070,5300100920000000,Bìa 3 Dây 10F,CAI,1,CAI,10,10
10/26/2023,LN10/23-102,ĐỀ XUẤT MUA VPP CÁC PHÒNG BAN THÁNG 10.2023 PO10/23-057.,PR23/10-054,PO10/23-057,5300100310000000,BB Double,CAI,1,CAI,30,30
12/27/2023,LN12/23-114,ĐỀ XUẤT VPP THÁNG 12/2023 PO12/23-070/074.,PR23/12-059,PO12/23-070,5300100310000000,BB Double,CAI,1,CAI,100,100
11/20/2023,LN11/23-070,DỤNG CỤ BẾP THIÊN PHÁT ĐỢT 2 PO11/23-049.,PR23/11-045,PO11/23-049,5200109170000000,Bẫy Tách Mỡ,CAI,1,CAI,1,1
10/31/2023,LN10/23-129,DỤNG CỤ BẾP THIÊN PHÁT PO10/23-071.,PR23/10-069,PO10/23-071,5300102000000000,Bẫy Mỡ,CAI,1,CAI,1,1
12/28/2023,LN12/23-125,Vật tư sử dụng sửa chữa thay thế cho máy dệt LOHIA của KT SX. (TẠM NHẬP CHO NCC VŨ MINH. EZIC EM LÀM VIỆC GỬI BG HÃNG Ạ),PR23/08-012,PO08/23-026,0900500310000000,Bát tăng đưa lò xo yếm thoi RX6.1 và RX8.0 Mã: Z3I-06361A,CAI,1,CAI,30,30
10/17/2023,LN10/23-060,Vật tư lắp điện chiếu sáng cho máy dệt NOVA61. Và vật tư sửa chữa máy thổi 02. PO09/23-090 và PO10/23-033.,PR23/09-079,PO09/23-090,0900500250000000,Bát nối máng điện 100x150x1.5mm,CAI,1,CAI,150,150
11/2/2023,LN11/23-012,Nhập kho lô phụ tùng Perfect. theo yêu cầu mua hàng PR23/07-039.Vật tư bảo trì 16 máy dệt RX6.1,PR23/07-039,PO07/23-070,0923800012000000,Bát lăn đai trên RX6.1 mã: Z31 - 05852B,CAI,1,CAI,50,50
11/2/2023,LN11/23-013,Nhập kho lô phụ tùng Perfect. Theo yêu cầu mua hàng  PR23/07-040. Vật tư bảo trì 16 máy dệt RX6.1,PR23/07-040,PO07/23-071,0923800012000000,Bát lăn đai trên RX6.1 mã: Z31 - 05852B,CAI,1,CAI,50,50
12/28/2023,LN12/23-125,Vật tư sử dụng sửa chữa thay thế cho máy dệt LOHIA của KT SX. (TẠM NHẬP CHO NCC VŨ MINH. EZIC EM LÀM VIỆC GỬI BG HÃNG Ạ),PR23/08-012,PO08/23-026,0923800012000000,Bát lăn đai trên RX6.1 mã: Z31 - 05852B,CAI,1,CAI,30,30
11/2/2023,LN11/23-012,Nhập kho lô phụ tùng Perfect. theo yêu cầu mua hàng PR23/07-039.Vật tư bảo trì 16 máy dệt RX6.1,PR23/07-039,PO07/23-070,0923800013000000,Bát lăn đai dưới RX6.1 mã: Z31 - 07974,CAI,1,CAI,50,50
11/2/2023,LN11/23-013,Nhập kho lô phụ tùng Perfect. Theo yêu cầu mua hàng  PR23/07-040. Vật tư bảo trì 16 máy dệt RX6.1,PR23/07-040,PO07/23-071,0923800013000000,Bát lăn đai dưới RX6.1 mã: Z31 - 07974,CAI,1,CAI,50,50
12/28/2023,LN12/23-125,Vật tư sử dụng sửa chữa thay thế cho máy dệt LOHIA của KT SX. (TẠM NHẬP CHO NCC VŨ MINH. EZIC EM LÀM VIỆC GỬI BG HÃNG Ạ),PR23/08-012,PO08/23-026,0923800013000000,Bát lăn đai dưới RX6.1 mã: Z31 - 07974,CAI,1,CAI,30,30
12/28/2023,LN12/23-120,"Vật tư lắp đặt dao cắt siêu âm cho máy dệt, PO12/23-036.",PR23/12-030,PO12/23-036,0900500530000000,Bát bắt dao cắt siêu âm 50x100x 10mm ( cắt theo bản vẽ),CAI,1,CAI,2,2
12/18/2023,LN12/23-081,YCNK hàng bán lỗi INTER trả lại ngày 14/12,,,TPH060096G115INT.FL.086,"Bao TP-PP, trắng tẩy, K60x96LL, TL: 115g/cái, MK: FEED FLOUR - CODE 086 (1+1) (Mã: 5001350). (Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập).",Cái,0.115,KG,5000,575
12/15/2023,LN12/23-072,"YXNK HÀNG BÁO TRẢ LẠI, CODE 085 NGÀY 15/12 GIAO LẠI",,,TPH060096G115INT.FL.085,"Bao TP-PP, trắng tẩy, K60x96LL, TL: 115g/cái, MK: FEED FLOUR - CODE 085 (1+1) (Mã: 5001350). (Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập).",Cái,0.115,KG,5000,575
12/18/2023,LN12/23-081,YCNK hàng bán lỗi INTER trả lại ngày 14/12,,,TPH060088INT.AQ28.030,"Bao TP-PP, trắng tẩy, K60x88LL, TL: 105g/cái, MK: AQUA FLOUR 28 - CODE 030 (2+1) (Mã: 5000615). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",Cái,0.105,KG,5000,525
12/18/2023,LN12/23-081,YCNK hàng bán lỗi INTER trả lại ngày 14/12,,,TPH060085G102INT.WTSP052,"Bao TP-PP, trắng tẩy, K60x85LL, TL: 102g/cái, MK: WHITE TIGER (SP) - CODE 052 (2+0) (Mã: 5000668). [Tép 20 cái gấp 3, code ra ngoài; Bó 5 tép, dây cột trắng, cột chữ thập]",Cái,0.102,KG,5000,510
12/18/2023,LN12/23-081,YCNK hàng bán lỗi INTER trả lại ngày 14/12,,,TPH060085G102INT.WHGL233,"Bao TP-PP, trắng tẩy, K60x85LL, TL: 102g/cái, MK: WHITE GLOBE - CODE 233 (2+0) (Mã: 5000666). [Tép 20 cái gấp 3, code ra ngoài; Bó 5 tép, dây cột trắng, cột chữ thập]",Cái,0.102,KG,5000,510
12/18/2023,LN12/23-081,YCNK hàng bán lỗi INTER trả lại ngày 14/12,,,TPH060085G102INT.GOLS017,"Bao TP-PP, trắng tẩy, K60x85LL, TL: 102g/cái, MK: GOLD S PP 40KG - CODE 017 (2+0) (Mã: 5000641). [Tép 20 cái gấp 3, code ra ngoài; Bó 5 tép, dây cột trắng, cột chữ thập]",Cái,0.102,KG,2000,204
12/18/2023,LN12/23-081,YCNK hàng bán lỗi INTER trả lại ngày 14/12,,,TPH050080G080INT.RRE042,"Bao TP-PP, trắng tẩy, K50x80LL, TL: 80g/cái, MK: RED RAINBOW EXP - CODE 042 (1+0) (Mã: 5001109). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",Cái,0.08,KG,5000,400
12/18/2023,LN12/23-081,YCNK hàng bán lỗi INTER trả lại ngày 14/12,,,TPH050080G080INT.GRGL241,"Bao TP-PP, trắng tẩy, K50x80LL, TL: 80g/cái, MK: GREEN GLOBE - CODE 241 (2+0) (Mã: 5000565). (Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập)",Cái,0.08,KG,5000,400
12/18/2023,LN12/23-081,YCNK hàng bán lỗi INTER trả lại ngày 14/12,,,TPH050080G080INT.GRGL240,"Bao TP-PP, trắng tẩy, K50x80LL, TL: 80g/cái, MK: GREEN GLOBE - CODE 240 (2+0) (Mã: 5000565). (Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập)",Cái,0.08,KG,5000,400
12/18/2023,LN12/23-081,YCNK hàng bán lỗi INTER trả lại ngày 14/12,,,TPH060085G102INT.BLGL042,"Bao TP-PP, K60x85LL, TL: 102g/cái, MK: BLUE GLOBE - CODE 042 (2+0) (Mã: 5001063). (Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập)",CAI,0.102,KG,5000,510
12/18/2023,LN12/23-081,YCNK hàng bán lỗi INTER trả lại ngày 14/12,,,TPH050074G074INT.ORGL070,"Bao TP-PP khổ 50x74LL, TL 74gr/cái, MK: ORANGE GLOBE (22.5kg) EXP (in 2+0) code 070; mã 5000489 [Tép 20 cái gấp 3, code ra ngoài; Bó 5 tép, dây cột trắng, cột chữ thập]",Cái,0.074,KG,5000,370
12/27/2023,LN12/23-114,ĐỀ XUẤT VPP THÁNG 12/2023 PO12/23-070/074.,PR23/12-059,PO12/23-070,5300100260000000,Bao Thư 12x22,Cái,1,Cái,1,1
12/27/2023,LN12/23-114,ĐỀ XUẤT VPP THÁNG 12/2023 PO12/23-070/074.,PR23/12-059,PO12/23-070,5300100900000000,Bao Thư 12x18,Cái,1,Cái,1,1
11/27/2023,LN11/23-103,Vật tư thay thế cho máy sợi LOHIA. PO11/23-009/059.,PR23/11-053,PO11/23-059,0909400030000000,BAO TAY LEN ,Đôi,1,Ðôi,1000,1000
10/24/2023,LN10/23-094,Nhập 840 bao Jumbo trả lại từ Bao Bì Hiệp Phước,,,01JBO-TU001-05-0000,"Bao Jumbo thân UI, trắng đục có tráng,chống xì, chống phình, có túi tài liệu KT: 105x107x113cm, ống nạp Ø50x65cm, ống xả Ø50x65cm, may cánh sen, 4 quai U cao 30cm, rộng 7cm. TL: 2.5±0.1Kg [HP]",CAI,2.5,KG,840,2100
11/10/2023,LN11/23-031,Nhập 88 bao Jumbo trả lại từ Bao Bì Hiệp Phước,,,01JBO-TU001-05-0000,"Bao Jumbo thân UI, trắng đục có tráng,chống xì, chống phình, có túi tài liệu KT: 105x107x113cm, ống nạp Ø50x65cm, ống xả Ø50x65cm, may cánh sen, 4 quai U cao 30cm, rộng 7cm. TL: 2.5±0.1Kg [HP]",CAI,2.5,KG,88,220
11/29/2023,LN11/23-126,Nhap kho 500 bao giao cong khong dat,,,01JBO-4P005-01-0000,"Bao Jumbo màu begie thân ráp, chống phình, chống xì, kích thước W x L x H = 105x105 x 144 (cm). May 2 đường chỉ, quai vòng qua đáy. TL: 3.395Kg/cái",Cái,3.395,KG,500,1697.5
12/30/2023,LN12/23-129,Vật tư thay thế cho máy cắt AUTO. Và vật tư lắp đèn cho máy dệt NOVA61. PO12/23-014.,PR23/12-010,PO12/23-014,0905600160000000,Banner R58 ECRGB1 color sensor,Cái,1,Cái,1,1
12/11/2023,LN12/23-043,Vật tư sửa dụng của phân xưởng dệt. PO11/23-089 VÀ PO12/23-028.,PR23/11-090,PO11/23-089,0919100010000000,BÁNH XE THU CHỈ loại rãnh V Mã:  LS 20414103,Cái,1,Cái,250,250
12/18/2023,LN12/23-074,"Vật tư bảo trì dàn thu chi máy sợi, PO11/23-089",PR23/11-090,PO11/23-089,0919100010000000,BÁNH XE THU CHỈ loại rãnh V Mã:  LS 20414103,Cái,1,Cái,205,205
11/6/2023,LN11/23-020,Vật tư dự phòng thay thế của phân xưởng dệt. PO09/23-012.,PR23/09-009,PO09/23-012,0912800190000000,Bánh xe lưng thoi trước CS ( Theo mẫu),CAI,1,CAI,50,50
12/28/2023,LN12/23-125,Vật tư sử dụng sửa chữa thay thế cho máy dệt LOHIA của KT SX. (TẠM NHẬP CHO NCC VŨ MINH. EZIC EM LÀM VIỆC GỬI BG HÃNG Ạ),PR23/08-030,PO09/23-007,0906600670000000,Bánh xe lưng thoi HengLy. Mã : 850x6S-02.7.1,CAI,1,CAP,30,30
11/2/2023,LN11/23-011,Nhập kho lô phụ tùng Perfect. Mua hàng theo yêu cấu số PR23/06-051,PR23/06-051,PO06/23-093,0901900570000000,BÁNH XE LƯNG THOI 52mm NOVA6( mã: 11403580010).,CAI,1,CAI,175,175
11/9/2023,LN11/23-024,Mua hàng theo yêu cầu số PR23/06-048 PO06/23-092 VÀ PO08/23-044.,PR23/06-048,PO06/23-092,0901900570000000,BÁNH XE LƯNG THOI 52mm NOVA6( mã: 11403580010).,CAI,1,CAI,75,75
12/28/2023,LN12/23-125,Vật tư sử dụng sửa chữa thay thế cho máy dệt LOHIA của KT SX. (TẠM NHẬP CHO NCC VŨ MINH. EZIC EM LÀM VIỆC GỬI BG HÃNG Ạ),PR23/08-011,PO08/23-025,0901900570000000,BÁNH XE LƯNG THOI 52mm NOVA6( mã: 11403580010).,CAI,1,CAI,30,30
12/28/2023,LN12/23-125,Vật tư sử dụng sửa chữa thay thế cho máy dệt LOHIA của KT SX. (TẠM NHẬP CHO NCC VŨ MINH. EZIC EM LÀM VIỆC GỬI BG HÃNG Ạ),PR23/08-012,PO09/23-007,0901900410000000,BÁNH XE LƯNG THOI 50mm AXL/RX6.1-Z3e-04893A,Cái,1,Cái,30,30
11/2/2023,LN11/23-011,Nhập kho lô phụ tùng Perfect. Mua hàng theo yêu cấu số PR23/06-051,PR23/06-051,PO06/23-093,0901900380000000,BÁNH XE LỆCH TÂM NOVA/RX6.1- NOVA6994514,CAI,1,CAI,50,50
12/28/2023,LN12/23-125,Vật tư sử dụng sửa chữa thay thế cho máy dệt LOHIA của KT SX. (TẠM NHẬP CHO NCC VŨ MINH. EZIC EM LÀM VIỆC GỬI BG HÃNG Ạ),PR23/08-011,PO08/23-025,0901900380000000,BÁNH XE LỆCH TÂM NOVA/RX6.1- NOVA6994514,CAI,1,CAI,30,30
12/28/2023,LN12/23-125,Vật tư sử dụng sửa chữa thay thế cho máy dệt LOHIA của KT SX. (TẠM NHẬP CHO NCC VŨ MINH. EZIC EM LÀM VIỆC GỬI BG HÃNG Ạ),PR23/08-030,PO09/23-007,0901900690000000,Bánh xe lệch tâm Hengly.  Mã: 850x6S-02.4.1,CAI,1,CAI,200,200
12/13/2023,LN12/23-065,Thiết bị sử dụng của bộ phận Kho theo đề xuất. PO11/23-071 VÀ PO12/23-027/036.,PR23/11-066,PO11/23-071,0901900030000000,BÁNH XE KEO (bánh cam máy may),Cái,1,Cái,10,10
11/2/2023,LN11/23-011,Nhập kho lô phụ tùng Perfect. Mua hàng theo yêu cấu số PR23/06-051,PR23/06-051,PO06/23-093,0901900360000000,BÁNH XE CÔN NGẮN NOVA 6 Mã: 11158200900,CAI,1,CAI,50,50
12/28/2023,LN12/23-125,Vật tư sử dụng sửa chữa thay thế cho máy dệt LOHIA của KT SX. (TẠM NHẬP CHO NCC VŨ MINH. EZIC EM LÀM VIỆC GỬI BG HÃNG Ạ),PR23/08-011,PO08/23-025,0901900360000000,BÁNH XE CÔN NGẮN NOVA 6 Mã: 11158200900,CAI,1,CAI,30,30
12/28/2023,LN12/23-125,Vật tư sử dụng sửa chữa thay thế cho máy dệt LOHIA của KT SX. (TẠM NHẬP CHO NCC VŨ MINH. EZIC EM LÀM VIỆC GỬI BG HÃNG Ạ),PR23/08-030,PO09/23-007,0901900680000000,Bánh xe côn ngắn Hengly. Mã: 850x6S-02.5.1,CAI,1,CAI,30,30
11/2/2023,LN11/23-011,Nhập kho lô phụ tùng Perfect. Mua hàng theo yêu cấu số PR23/06-051,PR23/06-051,PO06/23-093,0901900340000000,BÁNH XE CÔN DÀI NOVA 6. Mã số: 1140165000,CAI,1,CAI,75,75
12/28/2023,LN12/23-125,Vật tư sử dụng sửa chữa thay thế cho máy dệt LOHIA của KT SX. (TẠM NHẬP CHO NCC VŨ MINH. EZIC EM LÀM VIỆC GỬI BG HÃNG Ạ),PR23/08-011,PO08/23-025,0901900340000000,BÁNH XE CÔN DÀI NOVA 6. Mã số: 1140165000,CAI,1,CAI,30,30
12/28/2023,LN12/23-125,Vật tư sử dụng sửa chữa thay thế cho máy dệt LOHIA của KT SX. (TẠM NHẬP CHO NCC VŨ MINH. EZIC EM LÀM VIỆC GỬI BG HÃNG Ạ),PR23/08-030,PO09/23-007,0901900670000000,Bánh xe côn dài Hengly. Mã: 850x6S-02.9.1,CAI,1,CAI,30,30
11/2/2023,LN11/23-012,Nhập kho lô phụ tùng Perfect. theo yêu cầu mua hàng PR23/07-039.Vật tư bảo trì 16 máy dệt RX6.1,PR23/07-039,PO07/23-070,0923800016000000,Bánh xe cam RX6.1 mã: Z4C - 05101C,CAI,1,CAI,475,475
11/2/2023,LN11/23-013,Nhập kho lô phụ tùng Perfect. Theo yêu cầu mua hàng  PR23/07-040. Vật tư bảo trì 16 máy dệt RX6.1,PR23/07-040,PO07/23-071,0923800016000000,Bánh xe cam RX6.1 mã: Z4C - 05101C,CAI,1,CAI,675,675
12/28/2023,LN12/23-125,Vật tư sử dụng sửa chữa thay thế cho máy dệt LOHIA của KT SX. (TẠM NHẬP CHO NCC VŨ MINH. EZIC EM LÀM VIỆC GỬI BG HÃNG Ạ),PR23/08-011,PO08/23-025,0901900320000000,BÁNH XE CAM LSL (CAM ROLLER-S DIA-45mm) mã: LSL6 062506,CAI,1,CAI,50,50
11/6/2023,LN11/23-020,Vật tư dự phòng thay thế của phân xưởng dệt. PO09/23-012.,PR23/09-009,PO09/23-012,0901900400000000,BÁNH XE BỤNG THOI CS. ( Theo mẫu),Cái,1,Cái,70,70
11/2/2023,LN11/23-012,Nhập kho lô phụ tùng Perfect. theo yêu cầu mua hàng PR23/07-039.Vật tư bảo trì 16 máy dệt RX6.1,PR23/07-039,PO07/23-070,0923800019000000,Bánh xe bộ đẩy RX6.1 mã: Z4C - 05205,CAI,1,CAI,60,60
11/2/2023,LN11/23-013,Nhập kho lô phụ tùng Perfect. Theo yêu cầu mua hàng  PR23/07-040. Vật tư bảo trì 16 máy dệt RX6.1,PR23/07-040,PO07/23-071,0923800019000000,Bánh xe bộ đẩy RX6.1 mã: Z4C - 05205,CAI,1,CAI,60,60
12/27/2023,LN12/23-110,Vật tư sửa chữa máy ren ống sắt PKT. PO12/23-029.,PR23/12-021,PO12/23-029,0904801050000000,Bánh răng xéo M=1 :Z=49 răng. - Lôc cốt 14 - Bản 12. (Theo mẫu),CAI,1,CAI,1,1
10/16/2023,LN10/23-055,Vật tư thay thế cho máy sợi LOHIA-8. ANH PHƯƠNG BÁO 16/10/2023 BỎ MỤC CỐT MÓC PO09/23-035/065 VÀ PO10/23-015/023.,PR23/09-049,PO09/23-065,0904801030000000,Bánh răng M=3; Z=41 - lỗ cốt phi 25 -then 7x3 - dày 33mm.,CAI,1,CAI,4,4
10/16/2023,LN10/23-055,Vật tư thay thế cho máy sợi LOHIA-8. ANH PHƯƠNG BÁO 16/10/2023 BỎ MỤC CỐT MÓC PO09/23-035/065 VÀ PO10/23-015/023.,PR23/09-023,PO09/23-035,0904801030000000,Bánh răng M=3; Z=41 - lỗ cốt phi 25 -then 7x3 - dày 33mm.,CAI,1,CAI,3,3
12/7/2023,LN12/23-023,Vật tư sử dụng của sản xuất bán thành phẩm. PO11/23-083.,PR23/11-082,PO11/23-083,0908601220000000,Bánh răng lô in Z=155. M=2 -dày 42mm. Lỗ cốt phi 30mm-then 8x4mm. ( Theo bản vẽ),CAI,1,CAI,3,3
