LINK SO,KHÁCH HÀNG,SLG,LOẠI FT,H.THỨC,LỊCH BAN ĐẦU,LỊCH ĐIỀU CHỈNH,XUẤT TT,THÁNG TT,NĂM TT,WEEK,NOTE 2,ĐƠN HÀNG TỔNG / DỰ TRÙ,LỊCH YÊU CẦU,LỊCH YÊU CẦU (MONTH),LỊCH YÊU CẦU (YEAR),SL YÊU CẦU (1),SL YÊU CẦU (2),ĐƠN HÀNG,THÁNG SO,NĂM SO,MÃ SP,CHI TIẾT SẢN PHẨM,LOẠI SP,S.LG,T.LG (KG),S.LG GIAO,T.LG GIAO (KG),ĐÃ GIAO TT,ĐÃ GIAO (Kg) TT,KHỔ DỆT,g/m,MK,BTP Dệt,Reason,KHTK
SO2310-0034,MÊ KÔNG,,LOCAL,LOCAL,1/8/2024,1/8/2024,1/8/2024,1,2024,2,,,,,,,,SO2310-0034,THÁNG 10,NĂM 2023,TPH495805G079MEK.BLC,"Bao TP-PP, trắng tẩy, K49.5x80.5PB (cm), TL: 79.0 (±3.0)g/cái, MK: Balance - 25KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",BAG,30000,2370,10000,790,10000,811,49.5,92.7,,,HIT,0
SO2310-0034,MÊ KÔNG,,LOCAL,LOCAL,1/26/2023,1/26/2024,1/26/2024,1,2024,4,,,,,,,,SO2310-0034,THÁNG 10,NĂM 2023,TPH495805G079MEK.BLC,"Bao TP-PP, trắng tẩy, K49.5x80.5PB (cm), TL: 79.0 (±3.0)g/cái, MK: Balance - 25KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",BAG,30000,2370,10000,790,10000,793,49.5,92.7,,,HIT,0
SO2310-0034,MÊ KÔNG,,LOCAL,LOCAL,12/11/2023,12/11/2023,12/11/2023,12,2023,51,,,,,,,,SO2310-0034,THÁNG 10,NĂM 2023,TPH595935G114MEK.BM26,"Bao TP-PP, trắng tẩy, K59.5x93.5PB (cm), TL: 114.0 (±3.0)g/cái, MK: Bột Mì 26 - 40KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",BAG,40000,4560,10000,1140,10000,1141,59.5,116.3,,,HIT,0
SO2310-0034,MÊ KÔNG,,LOCAL,LOCAL,2/19/2024,2/28/2024,2/28/2024,2,2024,9,,,,,,,,SO2310-0034,THÁNG 10,NĂM 2023,TPH595935G114MEK.BM26,"Bao TP-PP, trắng tẩy, K59.5x93.5PB (cm), TL: 114.0 (±3.0)g/cái, MK: Bột Mì 26 - 40KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",BAG,40000,4560,5000,570,5000,576,59.5,116.3,,,HIT,0
SO2310-0034,MÊ KÔNG,,LOCAL,LOCAL,2/19/2024,2/29/2024,2/29/2024,2,2024,9,,,,,,,,SO2310-0034,THÁNG 10,NĂM 2023,TPH595935G114MEK.BM26,"Bao TP-PP, trắng tẩy, K59.5x93.5PB (cm), TL: 114.0 (±3.0)g/cái, MK: Bột Mì 26 - 40KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",BAG,40000,4560,5000,570,5000,565,59.5,116.3,,,HIT,0
SO2310-0034,MÊ KÔNG,,LOCAL,LOCAL,2/22/2024,3/15/2024,3/15/2024,3,2024,11,,,,,,,,SO2310-0034,THÁNG 10,NĂM 2023,TPH595935G114MEK.BM26,"Bao TP-PP, trắng tẩy, K59.5x93.5PB (cm), TL: 114.0 (±3.0)g/cái, MK: Bột Mì 26 - 40KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",BAG,40000,4560,20000,2280,20000,2286,59.5,116.3,,,HIT,0
SO2310-0034,MÊ KÔNG,,LOCAL,LOCAL,11/28/2023,11/28/2023,11/28/2023,11,2023,49,,,,,,,,SO2310-0034,THÁNG 10,NĂM 2023,TPH595935G114MEK.SP8,"Bao TP-PP, trắng tẩy, K59.5x93.5PB (cm), TL: 114.0 (±3.0)g/cái, MK: SP8 - 40KG (no line) [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",BAG,50000,5700,5000,570,5000,559.5,59.5,116.3,,,HIT,0
SO2310-0034,MÊ KÔNG,,LOCAL,LOCAL,12/5/2023,12/5/2023,12/5/2023,12,2023,50,,,,,,,,SO2310-0034,THÁNG 10,NĂM 2023,TPH595935G114MEK.SP8,"Bao TP-PP, trắng tẩy, K59.5x93.5PB (cm), TL: 114.0 (±3.0)g/cái, MK: SP8 - 40KG (no line) [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",BAG,50000,5700,10000,1140,10000,1147,59.5,116.3,,,HIT,0
SO2310-0034,MÊ KÔNG,,LOCAL,LOCAL,1/22/2024,1/22/2024,1/22/2024,1,2024,4,,,,,,,,SO2310-0034,THÁNG 10,NĂM 2023,TPH595935G114MEK.SP8,"Bao TP-PP, trắng tẩy, K59.5x93.5PB (cm), TL: 114.0 (±3.0)g/cái, MK: SP8 - 40KG (no line) [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",BAG,50000,5700,20000,2280,20000,2355,59.5,116.3,,,HIT,0
SO2310-0034,MÊ KÔNG,,LOCAL,LOCAL,1/30/2024,1/30/2024,1/30/2024,1,2024,5,,,,,,,,SO2310-0034,THÁNG 10,NĂM 2023,TPH595935G114MEK.SP8,"Bao TP-PP, trắng tẩy, K59.5x93.5PB (cm), TL: 114.0 (±3.0)g/cái, MK: SP8 - 40KG (no line) [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",BAG,50000,5700,5000,570,5000,590.5,59.5,116.3,,,HIT,0
SO2310-0034,MÊ KÔNG,,LOCAL,LOCAL,1/30/2024,2/22/2024,2/22/2024,2,2024,8,,,,,,,,SO2310-0034,THÁNG 10,NĂM 2023,TPH595935G114MEK.SP8,"Bao TP-PP, trắng tẩy, K59.5x93.5PB (cm), TL: 114.0 (±3.0)g/cái, MK: SP8 - 40KG (no line) [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",BAG,50000,5700,9300,1060.2,9300,1072,59.5,116.3,,,HIT,0
SO2310-0034,MÊ KÔNG,,LOCAL,LOCAL,,,,,,,,,,,,,,SO2310-0034,THÁNG 10,NĂM 2023,TPH595935G114MEK.SP8,"Bao TP-PP, trắng tẩy, K59.5x93.5PB (cm), TL: 114.0 (±3.0)g/cái, MK: SP8 - 40KG (no line) [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",BAG,50000,5700,700,79.8,,,59.5,116.3,,,,-
SO2310-0034,MÊ KÔNG,,LOCAL,LOCAL,11/21/2023,11/21/2023,11/21/2023,11,2023,48,,,,,,,,SO2310-0034,THÁNG 10,NĂM 2023,TPH595935G114MEK.JP1,"Bao TP-PP, trắng tẩy, K59.5x93.5PB (cm), TL: 114.0 (±3.0)g/cái, MK: JP1 - 40KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",BAG,50000,5700,15000,1710,15000,1705.5,59.5,116.3,,,HIT,0
SO2310-0034,MÊ KÔNG,,LOCAL,LOCAL,12/11/2023,12/11/2023,12/11/2023,12,2023,51,,,,,,,,SO2310-0034,THÁNG 10,NĂM 2023,TPH595935G114MEK.JP1,"Bao TP-PP, trắng tẩy, K59.5x93.5PB (cm), TL: 114.0 (±3.0)g/cái, MK: JP1 - 40KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",BAG,50000,5700,5000,570,5000,564.5,59.5,116.3,,,HIT,0
SO2310-0034,MÊ KÔNG,,LOCAL,LOCAL,12/23/2023,12/21/2023,12/21/2023,12,2023,52,,,,,,,,SO2310-0034,THÁNG 10,NĂM 2023,TPH595935G114MEK.JP1,"Bao TP-PP, trắng tẩy, K59.5x93.5PB (cm), TL: 114.0 (±3.0)g/cái, MK: JP1 - 40KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",BAG,50000,5700,15000,1710,15000,1751,59.5,116.3,,,HIT,0
SO2310-0034,MÊ KÔNG,,LOCAL,LOCAL,12/30/2023,12/27/2023,12/27/2023,12,2023,53,,,,,,,,SO2310-0034,THÁNG 10,NĂM 2023,TPH595935G114MEK.JP1,"Bao TP-PP, trắng tẩy, K59.5x93.5PB (cm), TL: 114.0 (±3.0)g/cái, MK: JP1 - 40KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",BAG,50000,5700,5000,570,5000,565,59.5,116.3,,,HIT,0
SO2310-0034,MÊ KÔNG,,LOCAL,LOCAL,1/4/2024,1/4/2024,1/4/2024,1,2024,1,,,,,,,,SO2310-0034,THÁNG 10,NĂM 2023,TPH595935G114MEK.JP1,"Bao TP-PP, trắng tẩy, K59.5x93.5PB (cm), TL: 114.0 (±3.0)g/cái, MK: JP1 - 40KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",BAG,50000,5700,9500,1083,9500,1113.5,59.5,116.3,,,HIT,0
SO2310-0034,MÊ KÔNG,,LOCAL,LOCAL,1/4/2024,3/2/2024,3/2/2024,3,2024,9,,,,,,,,SO2310-0034,THÁNG 10,NĂM 2023,TPH595935G114MEK.JP1,"Bao TP-PP, trắng tẩy, K59.5x93.5PB (cm), TL: 114.0 (±3.0)g/cái, MK: JP1 - 40KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",BAG,50000,5700,500,57,500,60,59.5,116.3,,,HIT,0
SO2310-0034,MÊ KÔNG,,LOCAL,LOCAL,12/6/2023,12/6/2023,12/6/2023,12,2023,50,,,,,,,,SO2310-0034,THÁNG 10,NĂM 2023,TPH495805G079MEK.3BLR,"Bao TP-PP, trắng tẩy, K49.5x80.5PB (cm), TL: 79.0 (±3.0)g/cái, MK: 3-Blue Roses - 25KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",BAG,60000,4740,10000,790,10000,790,49.5,92.7,,,HIT,0
SO2310-0034,MÊ KÔNG,,LOCAL,LOCAL,12/14/2023,12/14/2023,12/14/2023,12,2023,51,,,,,,,,SO2310-0034,THÁNG 10,NĂM 2023,TPH495805G079MEK.3BLR,"Bao TP-PP, trắng tẩy, K49.5x80.5PB (cm), TL: 79.0 (±3.0)g/cái, MK: 3-Blue Roses - 25KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",BAG,60000,4740,10000,790,10000,796,49.5,92.7,,,HIT,0
SO2310-0034,MÊ KÔNG,,LOCAL,LOCAL,1/4/2024,1/4/2024,1/4/2024,1,2024,1,,,,,,,,SO2310-0034,THÁNG 10,NĂM 2023,TPH495805G079MEK.3BLR,"Bao TP-PP, trắng tẩy, K49.5x80.5PB (cm), TL: 79.0 (±3.0)g/cái, MK: 3-Blue Roses - 25KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",BAG,60000,4740,10000,790,10000,792.5,49.5,92.7,,,HIT,0
SO2310-0034,MÊ KÔNG,,LOCAL,LOCAL,1/12/2024,1/12/2024,1/12/2024,1,2024,2,,,,,,,,SO2310-0034,THÁNG 10,NĂM 2023,TPH495805G079MEK.3BLR,"Bao TP-PP, trắng tẩy, K49.5x80.5PB (cm), TL: 79.0 (±3.0)g/cái, MK: 3-Blue Roses - 25KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",BAG,60000,4740,10000,790,10000,792.5,49.5,92.7,,,HIT,0
SO2310-0034,MÊ KÔNG,,LOCAL,LOCAL,1/22/2024,1/22/2024,1/22/2024,1,2024,4,,,,,,,,SO2310-0034,THÁNG 10,NĂM 2023,TPH495805G079MEK.3BLR,"Bao TP-PP, trắng tẩy, K49.5x80.5PB (cm), TL: 79.0 (±3.0)g/cái, MK: 3-Blue Roses - 25KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",BAG,60000,4740,20000,1580,20000,1602,49.5,92.7,,,HIT,0
SO2310-0034,MÊ KÔNG,,LOCAL,LOCAL,12/11/2023,12/11/2023,12/11/2023,12,2023,51,,,,,,,,SO2310-0034,THÁNG 10,NĂM 2023,TPH495805G079MEK.FARY,"Bao TP-PP, trắng tẩy, K49.5x80.5PB (cm), TL: 79.0 (±3.0)g/cái, MK: Fairy - 25KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",BAG,60000,4740,15000,1185,15000,1204.5,49.5,92.7,,,HIT,0
SO2310-0034,MÊ KÔNG,,LOCAL,LOCAL,12/6/2023,12/6/2023,12/6/2023,12,2023,50,,,,,,,,SO2310-0034,THÁNG 10,NĂM 2023,TPH495805G079MEK.FARY,"Bao TP-PP, trắng tẩy, K49.5x80.5PB (cm), TL: 79.0 (±3.0)g/cái, MK: Fairy - 25KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",BAG,60000,4740,20000,1580,20000,1590,49.5,92.7,,,HIT,0
SO2310-0034,MÊ KÔNG,,LOCAL,LOCAL,1/12/2024,1/12/2024,1/12/2024,1,2024,2,,,,,,,,SO2310-0034,THÁNG 10,NĂM 2023,TPH495805G079MEK.FARY,"Bao TP-PP, trắng tẩy, K49.5x80.5PB (cm), TL: 79.0 (±3.0)g/cái, MK: Fairy - 25KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",BAG,60000,4740,10000,790,10000,792,49.5,92.7,,,HIT,0
SO2310-0034,MÊ KÔNG,,LOCAL,LOCAL,1/22/2023,1/22/2024,1/22/2024,1,2024,4,,,,,,,,SO2310-0034,THÁNG 10,NĂM 2023,TPH495805G079MEK.FARY,"Bao TP-PP, trắng tẩy, K49.5x80.5PB (cm), TL: 79.0 (±3.0)g/cái, MK: Fairy - 25KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",BAG,60000,4740,15000,1185,15000,1201,49.5,92.7,,,HIT,0
SO2310-0034,MÊ KÔNG,,LOCAL,LOCAL,11/28/2023,11/28/2023,11/28/2023,11,2023,49,,,,,,,,SO2310-0034,THÁNG 10,NĂM 2023,TPH595935G114MEK.XILO,"Bao TP-PP, trắng tẩy, K59.5x93.5PB (cm), TL: 114.0 (±3.0)g/cái, MK: Xích lô - 40KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",BAG,115000,13110,40000,4560,40000,4532,59.5,116.3,,,HIT,0
SO2310-0034,MÊ KÔNG,,LOCAL,LOCAL,12/11/2023,12/11/2023,12/11/2023,12,2023,51,,,,,,,,SO2310-0034,THÁNG 10,NĂM 2023,TPH595935G114MEK.XILO,"Bao TP-PP, trắng tẩy, K59.5x93.5PB (cm), TL: 114.0 (±3.0)g/cái, MK: Xích lô - 40KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",BAG,115000,13110,10000,1140,10000,1136,59.5,116.3,,,HIT,0
SO2310-0034,MÊ KÔNG,,LOCAL,LOCAL,12/19/2023,12/19/2023,12/19/2023,12,2023,52,,,,,,,,SO2310-0034,THÁNG 10,NĂM 2023,TPH595935G114MEK.XILO,"Bao TP-PP, trắng tẩy, K59.5x93.5PB (cm), TL: 114.0 (±3.0)g/cái, MK: Xích lô - 40KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",BAG,115000,13110,15000,1710,15000,1742.5,59.5,116.3,,,HIT,0
SO2310-0034,MÊ KÔNG,,LOCAL,LOCAL,1/12/2024,1/12/2024,1/12/2024,1,2024,2,,,,,,,,SO2310-0034,THÁNG 10,NĂM 2023,TPH595935G114MEK.XILO,"Bao TP-PP, trắng tẩy, K59.5x93.5PB (cm), TL: 114.0 (±3.0)g/cái, MK: Xích lô - 40KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",BAG,115000,13110,10000,1140,10000,1174,59.5,116.3,,,HIT,0
SO2310-0034,MÊ KÔNG,,LOCAL,LOCAL,2/2/2024,2/2/2024,2/2/2024,2,2024,5,,,,,,,,SO2310-0034,THÁNG 10,NĂM 2023,TPH595935G114MEK.XILO,"Bao TP-PP, trắng tẩy, K59.5x93.5PB (cm), TL: 114.0 (±3.0)g/cái, MK: Xích lô - 40KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",BAG,115000,13110,10000,1140,10000,1151,59.5,116.3,,,HIT,0
SO2310-0034,MÊ KÔNG,,LOCAL,LOCAL,2/2/2024,2/17/2024,2/17/2024,2,2024,7,,,,,,,,SO2310-0034,THÁNG 10,NĂM 2023,TPH595935G114MEK.XILO,"Bao TP-PP, trắng tẩy, K59.5x93.5PB (cm), TL: 114.0 (±3.0)g/cái, MK: Xích lô - 40KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",BAG,115000,13110,25000,2850,25000,2911,59.5,116.3,,,HIT,0
SO2310-0034,MÊ KÔNG,,LOCAL,LOCAL,2/2/2024,2/21/2024,2/21/2024,2,2024,8,,,,,,,,SO2310-0034,THÁNG 10,NĂM 2023,TPH595935G114MEK.XILO,"Bao TP-PP, trắng tẩy, K59.5x93.5PB (cm), TL: 114.0 (±3.0)g/cái, MK: Xích lô - 40KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",BAG,115000,13110,4400,501.6,4400,506,59.5,116.3,,,HIT,0
SO2310-0034,MÊ KÔNG,,LOCAL,LOCAL,2/2/2024,3/2/2024,3/2/2024,3,2024,9,,,,,,,,SO2310-0034,THÁNG 10,NĂM 2023,TPH595935G114MEK.XILO,"Bao TP-PP, trắng tẩy, K59.5x93.5PB (cm), TL: 114.0 (±3.0)g/cái, MK: Xích lô - 40KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",BAG,115000,13110,600,68.4,600,73.5,59.5,116.3,,,HIT,0
SO2310-0034,MÊ KÔNG,,LOCAL,LOCAL,12/6/2023,12/6/2023,12/6/2023,12,2023,50,,,,,,,,SO2310-0034,THÁNG 10,NĂM 2023,TPH595935G114MEK.CF,"Bao TP-PP, trắng tẩy, K59.5x93.5PB (cm), TL: 114.0 (±3.0)g/cái, MK: CF - 40KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",BAG,130000,14820,25000,2850,25000,2836,59.5,116.3,,,HIT,0
SO2310-0034,MÊ KÔNG,,LOCAL,LOCAL,12/11/2023,12/11/2023,12/11/2023,12,2023,51,,,,,,,,SO2310-0034,THÁNG 10,NĂM 2023,TPH595935G114MEK.CF,"Bao TP-PP, trắng tẩy, K59.5x93.5PB (cm), TL: 114.0 (±3.0)g/cái, MK: CF - 40KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",BAG,130000,14820,5000,570,5000,563.5,59.5,116.3,,,HIT,0
SO2310-0034,MÊ KÔNG,,LOCAL,LOCAL,12/27/2023,12/27/2023,12/27/2023,12,2023,53,,,,,,,,SO2310-0034,THÁNG 10,NĂM 2023,TPH595935G114MEK.CF,"Bao TP-PP, trắng tẩy, K59.5x93.5PB (cm), TL: 114.0 (±3.0)g/cái, MK: CF - 40KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",BAG,130000,14820,10000,1140,10000,1167,59.5,116.3,,,HIT,0
SO2310-0034,MÊ KÔNG,,LOCAL,LOCAL,1/4/2024,1/4/2024,1/4/2024,1,2024,1,,,,,,,,SO2310-0034,THÁNG 10,NĂM 2023,TPH595935G114MEK.CF,"Bao TP-PP, trắng tẩy, K59.5x93.5PB (cm), TL: 114.0 (±3.0)g/cái, MK: CF - 40KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",BAG,130000,14820,10000,1140,10000,1170,59.5,116.3,,,HIT,0
SO2310-0034,MÊ KÔNG,,LOCAL,LOCAL,1/8/2024,1/8/2024,1/8/2024,1,2024,2,,,,,,,,SO2310-0034,THÁNG 10,NĂM 2023,TPH595935G114MEK.CF,"Bao TP-PP, trắng tẩy, K59.5x93.5PB (cm), TL: 114.0 (±3.0)g/cái, MK: CF - 40KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",BAG,130000,14820,19300,2200.2,19300,2247.5,59.5,116.3,,,HIT,0
SO2310-0034,MÊ KÔNG,,LOCAL,LOCAL,1/17/2023,1/17/2024,1/17/2024,1,2024,3,,,,,,,,SO2310-0034,THÁNG 10,NĂM 2023,TPH595935G114MEK.CF,"Bao TP-PP, trắng tẩy, K59.5x93.5PB (cm), TL: 114.0 (±3.0)g/cái, MK: CF - 40KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",BAG,130000,14820,20700,2359.8,20700,2426,59.5,116.3,,,HIT,0
SO2310-0034,MÊ KÔNG,,LOCAL,LOCAL,1/30/2023,1/30/2024,1/30/2024,1,2024,5,,,,,,,,SO2310-0034,THÁNG 10,NĂM 2023,TPH595935G114MEK.CF,"Bao TP-PP, trắng tẩy, K59.5x93.5PB (cm), TL: 114.0 (±3.0)g/cái, MK: CF - 40KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",BAG,130000,14820,25000,2850,25000,2948.5,59.5,116.3,,,HIT,0
SO2310-0034,MÊ KÔNG,,LOCAL,LOCAL,2/2/2024,2/2/2024,2/2/2024,2,2024,5,,,,,,,,SO2310-0034,THÁNG 10,NĂM 2023,TPH595935G114MEK.CF,"Bao TP-PP, trắng tẩy, K59.5x93.5PB (cm), TL: 114.0 (±3.0)g/cái, MK: CF - 40KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",BAG,130000,14820,10000,1140,10000,1180,59.5,116.3,,,HIT,0
SO2310-0034,MÊ KÔNG,,LOCAL,LOCAL,1/30/2024,2/17/2024,2/17/2024,2,2024,7,,,,,,,,SO2310-0034,THÁNG 10,NĂM 2023,TPH595935G114MEK.CF,"Bao TP-PP, trắng tẩy, K59.5x93.5PB (cm), TL: 114.0 (±3.0)g/cái, MK: CF - 40KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",BAG,130000,14820,2000,228,2000,239,59.5,116.3,,,HIT,0
SO2310-0034,MÊ KÔNG,,LOCAL,LOCAL,1/30/2024,2/21/2024,2/21/2024,2,2024,8,,,,,,,,SO2310-0034,THÁNG 10,NĂM 2023,TPH595935G114MEK.CF,"Bao TP-PP, trắng tẩy, K59.5x93.5PB (cm), TL: 114.0 (±3.0)g/cái, MK: CF - 40KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",BAG,130000,14820,3000,342,3000,338,59.5,116.3,,,HIT,0
SO2310-0034,MÊ KÔNG,,LOCAL,LOCAL,12/14/2023,12/14/2023,12/14/2023,12,2023,51,,,,,,,,SO2310-0034,THÁNG 10,NĂM 2023,TPH073114G140MEK.POLA,"Bao TP-PP, trắng tẩy, K73x114.5PB (cm), TL: 140 (±3.0)g/cái, MK: Pollard - 50KG",BAG,240000,33600,12000,1680,12000,1719.5,73,117.5,,,HIT,0
SO2310-0034,MÊ KÔNG,,LOCAL,LOCAL,12/19/2023,12/19/2023,12/19/2023,12,2023,52,,,,,,,,SO2310-0034,THÁNG 10,NĂM 2023,TPH073114G140MEK.POLA,"Bao TP-PP, trắng tẩy, K73x114.5PB (cm), TL: 140 (±3.0)g/cái, MK: Pollard - 50KG",BAG,240000,33600,15000,2100,15000,2158,73,117.5,,,HIT,0
SO2310-0034,MÊ KÔNG,,LOCAL,LOCAL,12/23/2023,12/23/2023,12/23/2023,12,2023,52,,,,,,,,SO2310-0034,THÁNG 10,NĂM 2023,TPH073114G140MEK.POLA,"Bao TP-PP, trắng tẩy, K73x114.5PB (cm), TL: 140 (±3.0)g/cái, MK: Pollard - 50KG",BAG,240000,33600,13000,1820,13000,1847,73,117.5,,,HIT,0
SO2310-0034,MÊ KÔNG,,LOCAL,LOCAL,12/30/2023,12/28/2023,12/28/2023,12,2023,53,,,,,,,,SO2310-0034,THÁNG 10,NĂM 2023,TPH073114G140MEK.POLA,"Bao TP-PP, trắng tẩy, K73x114.5PB (cm), TL: 140 (±3.0)g/cái, MK: Pollard - 50KG",BAG,240000,33600,10000,1400,10000,1443,73,117.5,,,HIT,0
SO2310-0034,MÊ KÔNG,,LOCAL,LOCAL,12/30/2023,12/30/2023,12/30/2023,12,2023,53,,,,,,,,SO2310-0034,THÁNG 10,NĂM 2023,TPH073114G140MEK.POLA,"Bao TP-PP, trắng tẩy, K73x114.5PB (cm), TL: 140 (±3.0)g/cái, MK: Pollard - 50KG",BAG,240000,33600,11000,1540,11000,1578,73,117.5,,,HIT,0
SO2310-0034,MÊ KÔNG,,LOCAL,LOCAL,1/4/2024,1/4/2024,1/4/2024,1,2024,1,,,,,,,,SO2310-0034,THÁNG 10,NĂM 2023,TPH073114G140MEK.POLA,"Bao TP-PP, trắng tẩy, K73x114.5PB (cm), TL: 140 (±3.0)g/cái, MK: Pollard - 50KG",BAG,240000,33600,16000,2240,16000,2291,73,117.5,,,HIT,0
