KHÁCH HÀNG;SLG;LOẠI FT;H.THỨC;LỊCH BAN ĐẦU;LỊCH ĐIỀU CHỈNH;XUẤT TT;THÁNG TT;NĂM TT;WEEK;NOTE 2;ĐƠN HÀNG;THÁNG SO;NĂM SO;MÃ SP;CHI TIẾT SẢN PHẨM;LOẠI SP; S.LG ; T.LG (KG) ;S.LG GIAO;T.LG GIAO (KG);ĐÃ GIAO TT;ĐÃ GIAO (Kg) TT;SO - XN;KHTK;LSX
SÀI GÒN XANH;;LOCAL;LOCAL;13/05/2023;13/05/2023;13/05/2023;5;2023;20;;SO2304-0016;THÁNG 04;NĂM 2023;TPH050085G075CAMSGX.B01;Bao PP-TP, màu cam + tráng hấp, K50.0x85.0PB, TL: 75.0g/cái, MK: SGX-B01. [Cột 100 cái/xấp trở đầu 50:50];BAG; 160.000,00 ; 12.000,00 ;13.900,00;1.042,50;13.900,00;1.046,32;CHỐT;CHỐT;CHỐT
SÀI GÒN XANH;;LOCAL;LOCAL;18/05/2023;18/05/2023;18/05/2023;5;2023;21;;SO2304-0016;THÁNG 04;NĂM 2023;TPH050085G075CAMSGX.B01;Bao PP-TP, màu cam + tráng hấp, K50.0x85.0PB, TL: 75.0g/cái, MK: SGX-B01. [Cột 100 cái/xấp trở đầu 50:50];BAG; 160.000,00 ; 12.000,00 ;20.000,00;1.500,00;20.000,00;1.514,00;CHỐT;CHỐT;CHỐT
SÀI GÒN XANH;;LOCAL;LOCAL;23/05/2023;23/05/2023;23/05/2023;5;2023;22;;SO2304-0016;THÁNG 04;NĂM 2023;TPH050085G075CAMSGX.B01;Bao PP-TP, màu cam + tráng hấp, K50.0x85.0PB, TL: 75.0g/cái, MK: SGX-B01. [Cột 100 cái/xấp trở đầu 50:50];BAG; 160.000,00 ; 12.000,00 ;31.300,00;2.347,50;31.300,00;2.372,00;CHỐT;CHỐT;CHỐT
SÀI GÒN XANH;;LOCAL;LOCAL;31/05/2023;31/05/2023;31/05/2023;5;2023;23;;SO2304-0016;THÁNG 04;NĂM 2023;TPH050085G075CAMSGX.B01;Bao PP-TP, màu cam + tráng hấp, K50.0x85.0PB, TL: 75.0g/cái, MK: SGX-B01. [Cột 100 cái/xấp trở đầu 50:50];BAG; 160.000,00 ; 12.000,00 ;10.000,00;750,00;10.000,00;746,00;CHỐT;CHỐT;CHỐT
SÀI GÒN XANH;;LOCAL;LOCAL;05/06/2023;05/06/2023;05/06/2023;6;2023;24;;SO2304-0016;THÁNG 04;NĂM 2023;TPH050085G075CAMSGX.B01;Bao PP-TP, màu cam + tráng hấp, K50.0x85.0PB, TL: 75.0g/cái, MK: SGX-B01. [Cột 100 cái/xấp trở đầu 50:50];BAG; 160.000,00 ; 12.000,00 ;15.000,00;1.125,00;15.000,00;1.135,50;CHỐT;CHỐT;CHỐT
SÀI GÒN XANH;;LOCAL;LOCAL;15/06/2023;15/06/2023;15/06/2023;6;2023;25;;SO2304-0016;THÁNG 04;NĂM 2023;TPH050085G075CAMSGX.B01;Bao PP-TP, màu cam + tráng hấp, K50.0x85.0PB, TL: 75.0g/cái, MK: SGX-B01. [Cột 100 cái/xấp trở đầu 50:50];BAG; 160.000,00 ; 12.000,00 ;15.000,00;1.125,00;15.000,00;1.156,00;CHỐT;CHỐT;CHỐT
SÀI GÒN XANH;;LOCAL;LOCAL;22/06/2023;22/06/2023;22/06/2023;6;2023;26;;SO2304-0016;THÁNG 04;NĂM 2023;TPH050085G075CAMSGX.B01;Bao PP-TP, màu cam + tráng hấp, K50.0x85.0PB, TL: 75.0g/cái, MK: SGX-B01. [Cột 100 cái/xấp trở đầu 50:50];BAG; 160.000,00 ; 12.000,00 ;2.800,00;210,00;2.800,00;209,91;CHỐT;CHỐT;CHỐT
SÀI GÒN XANH;;LOCAL;LOCAL;;;;;;;Hoạch định trừ ở các SO trước;SO2304-0016;THÁNG 04;NĂM 2023;TPH050085G075CAMSGX.B01;Bao PP-TP, màu cam + tráng hấp, K50.0x85.0PB, TL: 75.0g/cái, MK: SGX-B01. [Cột 100 cái/xấp trở đầu 50:50];BAG; 160.000,00 ; 12.000,00 ;300,00;22,50;;;CHỐT;CHỐT;CHỐT
SÀI GÒN XANH;;LOCAL;LOCAL;;;;;;;[KHTK DỰ TRÙ];MP2305-0051;;;TPH043065G052CAMSGX.A01;Bao PP-TP, màu cam + tráng hấp, K43.0x65.0PB, TL: 52.0g/cái, MK: SGX-A01. [Cột 100 cái/xấp trở đầu 50:50];BAG; 280.000,00 ; 14.560,00 ;;;;;;;
SÀI GÒN XANH;;LOCAL;LOCAL;;;;;;;[KHTK DỰ TRÙ];MP2305-0051;;;TPH050085G075CAMSGX.B01;Bao PP-TP, màu cam + tráng hấp, K50.0x85.0PB, TL: 75.0g/cái, MK: SGX-B01. [Cột 100 cái/xấp trở đầu 50:50];BAG; 300.000,00 ; 22.500,00 ;;;;;;;
SÀI GÒN XANH;;LOCAL;LOCAL;11/07/2023;11/07/2023;11/07/2023;7;2023;29;MP2305-0051;SO2305-0034;THÁNG 05;NĂM 2023;TPH043065G052CAMSGX.A01;Bao PP-TP, màu cam + tráng hấp, K43.0x65.0PB, TL: 52.0g/cái, MK: SGX-A01. [Cột 100 cái/xấp trở đầu 50:50];BAG; 280.000,00 ; 14.560,00 ;10.900,00;566,80;10.900,00;549,90;CHỐT;CHỐT;
SÀI GÒN XANH;;LOCAL;LOCAL;18/07/2023;18/07/2023;18/07/2023;7;2023;30;MP2305-0051;SO2305-0034;THÁNG 05;NĂM 2023;TPH043065G052CAMSGX.A01;Bao PP-TP, màu cam + tráng hấp, K43.0x65.0PB, TL: 52.0g/cái, MK: SGX-A01. [Cột 100 cái/xấp trở đầu 50:50];BAG; 280.000,00 ; 14.560,00 ;30.000,00;1.560,00;30.000,00;1.510,50;CHỐT;CHỐT;
SÀI GÒN XANH;;LOCAL;LOCAL;31/07/2023;31/07/2023;31/07/2023;7;2023;32;MP2305-0051;SO2305-0034;THÁNG 05;NĂM 2023;TPH043065G052CAMSGX.A01;Bao PP-TP, màu cam + tráng hấp, K43.0x65.0PB, TL: 52.0g/cái, MK: SGX-A01. [Cột 100 cái/xấp trở đầu 50:50];BAG; 280.000,00 ; 14.560,00 ;10.000,00;520,00;10.000,00;503,00;CHỐT;CHỐT;
SÀI GÒN XANH;;LOCAL;LOCAL;08/08/2023;08/08/2023;08/08/2023;8;2023;33;MP2305-0051;SO2305-0034;THÁNG 05;NĂM 2023;TPH043065G052CAMSGX.A01;Bao PP-TP, màu cam + tráng hấp, K43.0x65.0PB, TL: 52.0g/cái, MK: SGX-A01. [Cột 100 cái/xấp trở đầu 50:50];BAG; 280.000,00 ; 14.560,00 ;10.000,00;520,00;10.000,00;502,00;CHỐT;CHỐT;
SÀI GÒN XANH;;LOCAL;LOCAL;16/08/2023;16/08/2023;16/08/2023;8;2023;34;MP2305-0051;SO2305-0034;THÁNG 05;NĂM 2023;TPH043065G052CAMSGX.A01;Bao PP-TP, màu cam + tráng hấp, K43.0x65.0PB, TL: 52.0g/cái, MK: SGX-A01. [Cột 100 cái/xấp trở đầu 50:50];BAG; 280.000,00 ; 14.560,00 ;10.000,00;520,00;10.000,00;502,00;CHỐT;CHỐT;
SÀI GÒN XANH;;LOCAL;LOCAL;21/08/2023;21/08/2023;21/08/2023;8;2023;35;MP2305-0051;SO2305-0034;THÁNG 05;NĂM 2023;TPH043065G052CAMSGX.A01;Bao PP-TP, màu cam + tráng hấp, K43.0x65.0PB, TL: 52.0g/cái, MK: SGX-A01. [Cột 100 cái/xấp trở đầu 50:50];BAG; 280.000,00 ; 14.560,00 ;15.000,00;780,00;15.000,00;757,50;CHỐT;CHỐT;
SÀI GÒN XANH;;LOCAL;LOCAL;31/08/2023;31/08/2023;31/08/2023;8;2023;36;MP2305-0051;SO2305-0034;THÁNG 05;NĂM 2023;TPH043065G052CAMSGX.A01;Bao PP-TP, màu cam + tráng hấp, K43.0x65.0PB, TL: 52.0g/cái, MK: SGX-A01. [Cột 100 cái/xấp trở đầu 50:50];BAG; 280.000,00 ; 14.560,00 ;15.000,00;780,00;15.000,00;767,00;CHỐT;CHỐT;
SÀI GÒN XANH;;LOCAL;LOCAL;08/09/2023;08/09/2023;08/09/2023;9;2023;37;MP2305-0051;SO2305-0034;THÁNG 05;NĂM 2023;TPH043065G052CAMSGX.A01;Bao PP-TP, màu cam + tráng hấp, K43.0x65.0PB, TL: 52.0g/cái, MK: SGX-A01. [Cột 100 cái/xấp trở đầu 50:50];BAG; 280.000,00 ; 14.560,00 ;20.000,00;1.040,00;20.000,00;1.019,50;CHỐT;CHỐT;
SÀI GÒN XANH;;LOCAL;LOCAL;15/09/2023;15/09/2023;15/09/2023;9;2023;38;MP2305-0051;SO2305-0034;THÁNG 05;NĂM 2023;TPH043065G052CAMSGX.A01;Bao PP-TP, màu cam + tráng hấp, K43.0x65.0PB, TL: 52.0g/cái, MK: SGX-A01. [Cột 100 cái/xấp trở đầu 50:50];BAG; 280.000,00 ; 14.560,00 ;20.000,00;1.040,00;20.000,00;1.014,50;CHỐT;CHỐT;
SÀI GÒN XANH;;LOCAL;LOCAL;22/09/2023;22/09/2023;22/09/2023;9;2023;39;MP2305-0051;SO2305-0034;THÁNG 05;NĂM 2023;TPH043065G052CAMSGX.A01;Bao PP-TP, màu cam + tráng hấp, K43.0x65.0PB, TL: 52.0g/cái, MK: SGX-A01. [Cột 100 cái/xấp trở đầu 50:50];BAG; 280.000,00 ; 14.560,00 ;10.000,00;520,00;10.000,00;504,00;CHỐT;CHỐT;
SÀI GÒN XANH;;LOCAL;LOCAL;26/09/2023;26/09/2023;26/09/2023;9;2023;40;MP2305-0051;SO2305-0034;THÁNG 05;NĂM 2023;TPH043065G052CAMSGX.A01;Bao PP-TP, màu cam + tráng hấp, K43.0x65.0PB, TL: 52.0g/cái, MK: SGX-A01. [Cột 100 cái/xấp trở đầu 50:50];BAG; 280.000,00 ; 14.560,00 ;30.000,00;1.560,00;30.000,00;1.524,00;CHỐT;CHỐT;
SÀI GÒN XANH;;LOCAL;LOCAL;06/10/2023;06/10/2023;06/10/2023;10;2023;41;MP2305-0051;SO2305-0034;THÁNG 05;NĂM 2023;TPH043065G052CAMSGX.A01;Bao PP-TP, màu cam + tráng hấp, K43.0x65.0PB, TL: 52.0g/cái, MK: SGX-A01. [Cột 100 cái/xấp trở đầu 50:50];BAG; 280.000,00 ; 14.560,00 ;25.000,00;1.300,00;25.000,00;1.272,00;CHỐT;CHỐT;
SÀI GÒN XANH;;LOCAL;LOCAL;12/10/2023;12/10/2023;12/10/2023;10;2023;42;MP2305-0051;SO2305-0034;THÁNG 05;NĂM 2023;TPH043065G052CAMSGX.A01;Bao PP-TP, màu cam + tráng hấp, K43.0x65.0PB, TL: 52.0g/cái, MK: SGX-A01. [Cột 100 cái/xấp trở đầu 50:50];BAG; 280.000,00 ; 14.560,00 ;10.000,00;520,00;10.000,00;503,50;CHỐT;CHỐT;
SÀI GÒN XANH;;LOCAL;LOCAL;20/10/2023;20/10/2023;20/10/2023;10;2023;43;MP2305-0051;SO2305-0034;THÁNG 05;NĂM 2023;TPH043065G052CAMSGX.A01;Bao PP-TP, màu cam + tráng hấp, K43.0x65.0PB, TL: 52.0g/cái, MK: SGX-A01. [Cột 100 cái/xấp trở đầu 50:50];BAG; 280.000,00 ; 14.560,00 ;10.000,00;520,00;10.000,00;509,00;CHỐT;CHỐT;
SÀI GÒN XANH;;LOCAL;LOCAL;24/10/2023;24/10/2023;24/10/2023;10;2023;44;MP2305-0051;SO2305-0034;THÁNG 05;NĂM 2023;TPH043065G052CAMSGX.A01;Bao PP-TP, màu cam + tráng hấp, K43.0x65.0PB, TL: 52.0g/cái, MK: SGX-A01. [Cột 100 cái/xấp trở đầu 50:50];BAG; 280.000,00 ; 14.560,00 ;5.000,00;260,00;5.000,00;255,00;CHỐT;CHỐT;
SÀI GÒN XANH;;LOCAL;LOCAL;03/11/2023;03/11/2023;03/11/2023;11;2023;45;MP2305-0051;SO2305-0034;THÁNG 05;NĂM 2023;TPH043065G052CAMSGX.A01;Bao PP-TP, màu cam + tráng hấp, K43.0x65.0PB, TL: 52.0g/cái, MK: SGX-A01. [Cột 100 cái/xấp trở đầu 50:50];BAG; 280.000,00 ; 14.560,00 ;20.000,00;1.040,00;20.000,00;1.029,00;CHỐT;CHỐT;
SÀI GÒN XANH;;LOCAL;LOCAL;10/11/2023;10/11/2023;10/11/2023;11;2023;46;MP2305-0051;SO2305-0034;THÁNG 05;NĂM 2023;TPH043065G052CAMSGX.A01;Bao PP-TP, màu cam + tráng hấp, K43.0x65.0PB, TL: 52.0g/cái, MK: SGX-A01. [Cột 100 cái/xấp trở đầu 50:50];BAG; 280.000,00 ; 14.560,00 ;15.000,00;780,00;15.000,00;760,50;CHỐT;CHỐT;
SÀI GÒN XANH;;LOCAL;LOCAL;17/11/2023;17/11/2023;17/11/2023;11;2023;47;MP2305-0051;SO2305-0034;THÁNG 05;NĂM 2023;TPH043065G052CAMSGX.A01;Bao PP-TP, màu cam + tráng hấp, K43.0x65.0PB, TL: 52.0g/cái, MK: SGX-A01. [Cột 100 cái/xấp trở đầu 50:50];BAG; 280.000,00 ; 14.560,00 ;14.100,00;733,20;14.100,00;737,95;CHỐT;CHỐT;
SÀI GÒN XANH;;LOCAL;LOCAL;22/06/2023;22/06/2023;22/06/2023;6;2023;26;MP2305-0051;SO2305-0034;THÁNG 05;NĂM 2023;TPH050085G075CAMSGX.B01;Bao PP-TP, màu cam + tráng hấp, K50.0x85.0PB, TL: 75.0g/cái, MK: SGX-B01. [Cột 100 cái/xấp trở đầu 50:50];BAG; 300.000,00 ; 22.500,00 ;12.200,00;915,00;12.200,00;914,59;CHỐT;CHỐT;
SÀI GÒN XANH;;LOCAL;LOCAL;30/06/2023;30/06/2023;30/06/2023;6;2023;27;MP2305-0051;SO2305-0034;THÁNG 05;NĂM 2023;TPH050085G075CAMSGX.B01;Bao PP-TP, màu cam + tráng hấp, K50.0x85.0PB, TL: 75.0g/cái, MK: SGX-B01. [Cột 100 cái/xấp trở đầu 50:50];BAG; 300.000,00 ; 22.500,00 ;20.000,00;1.500,00;20.000,00;1.501,00;CHỐT;CHỐT;
SÀI GÒN XANH;;LOCAL;LOCAL;05/07/2023;05/07/2023;05/07/2023;7;2023;28;MP2305-0051;SO2305-0034;THÁNG 05;NĂM 2023;TPH050085G075CAMSGX.B01;Bao PP-TP, màu cam + tráng hấp, K50.0x85.0PB, TL: 75.0g/cái, MK: SGX-B01. [Cột 100 cái/xấp trở đầu 50:50];BAG; 300.000,00 ; 22.500,00 ;25.000,00;1.875,00;25.000,00;1.879,50;CHỐT;CHỐT;
SÀI GÒN XANH;;LOCAL;LOCAL;11/07/2023;11/07/2023;11/07/2023;7;2023;29;MP2305-0051;SO2305-0034;THÁNG 05;NĂM 2023;TPH050085G075CAMSGX.B01;Bao PP-TP, màu cam + tráng hấp, K50.0x85.0PB, TL: 75.0g/cái, MK: SGX-B01. [Cột 100 cái/xấp trở đầu 50:50];BAG; 300.000,00 ; 22.500,00 ;20.000,00;1.500,00;20.000,00;1.509,00;CHỐT;CHỐT;
SÀI GÒN XANH;;LOCAL;LOCAL;18/07/2023;18/07/2023;18/07/2023;7;2023;30;MP2305-0051;SO2305-0034;THÁNG 05;NĂM 2023;TPH050085G075CAMSGX.B01;Bao PP-TP, màu cam + tráng hấp, K50.0x85.0PB, TL: 75.0g/cái, MK: SGX-B01. [Cột 100 cái/xấp trở đầu 50:50];BAG; 300.000,00 ; 22.500,00 ;30.000,00;2.250,00;30.000,00;2.256,00;CHỐT;CHỐT;
SÀI GÒN XANH;;LOCAL;LOCAL;31/07/2023;31/07/2023;31/07/2023;7;2023;32;MP2305-0051;SO2305-0034;THÁNG 05;NĂM 2023;TPH050085G075CAMSGX.B01;Bao PP-TP, màu cam + tráng hấp, K50.0x85.0PB, TL: 75.0g/cái, MK: SGX-B01. [Cột 100 cái/xấp trở đầu 50:50];BAG; 300.000,00 ; 22.500,00 ;10.000,00;750,00;10.000,00;754,00;CHỐT;CHỐT;
SÀI GÒN XANH;;LOCAL;LOCAL;08/08/2023;08/08/2023;08/08/2023;8;2023;33;MP2305-0051;SO2305-0034;THÁNG 05;NĂM 2023;TPH050085G075CAMSGX.B01;Bao PP-TP, màu cam + tráng hấp, K50.0x85.0PB, TL: 75.0g/cái, MK: SGX-B01. [Cột 100 cái/xấp trở đầu 50:50];BAG; 300.000,00 ; 22.500,00 ;15.000,00;1.125,00;15.000,00;1.135,50;CHỐT;CHỐT;
SÀI GÒN XANH;;LOCAL;LOCAL;16/08/2023;16/08/2023;16/08/2023;8;2023;34;MP2305-0051;SO2305-0034;THÁNG 05;NĂM 2023;TPH050085G075CAMSGX.B01;Bao PP-TP, màu cam + tráng hấp, K50.0x85.0PB, TL: 75.0g/cái, MK: SGX-B01. [Cột 100 cái/xấp trở đầu 50:50];BAG; 300.000,00 ; 22.500,00 ;15.000,00;1.125,00;15.000,00;1.142,50;CHỐT;CHỐT;
SÀI GÒN XANH;;LOCAL;LOCAL;21/08/2023;21/08/2023;21/08/2023;8;2023;35;MP2305-0051;SO2305-0034;THÁNG 05;NĂM 2023;TPH050085G075CAMSGX.B01;Bao PP-TP, màu cam + tráng hấp, K50.0x85.0PB, TL: 75.0g/cái, MK: SGX-B01. [Cột 100 cái/xấp trở đầu 50:50];BAG; 300.000,00 ; 22.500,00 ;15.000,00;1.125,00;15.000,00;1.131,50;CHỐT;CHỐT;
SÀI GÒN XANH;;LOCAL;LOCAL;31/08/2023;31/08/2023;31/08/2023;8;2023;36;MP2305-0051;SO2305-0034;THÁNG 05;NĂM 2023;TPH050085G075CAMSGX.B01;Bao PP-TP, màu cam + tráng hấp, K50.0x85.0PB, TL: 75.0g/cái, MK: SGX-B01. [Cột 100 cái/xấp trở đầu 50:50];BAG; 300.000,00 ; 22.500,00 ;20.000,00;1.500,00;20.000,00;1.520,50;CHỐT;CHỐT;
SÀI GÒN XANH;;LOCAL;LOCAL;08/09/2023;08/09/2023;08/09/2023;9;2023;37;MP2305-0051;SO2305-0034;THÁNG 05;NĂM 2023;TPH050085G075CAMSGX.B01;Bao PP-TP, màu cam + tráng hấp, K50.0x85.0PB, TL: 75.0g/cái, MK: SGX-B01. [Cột 100 cái/xấp trở đầu 50:50];BAG; 300.000,00 ; 22.500,00 ;20.000,00;1.500,00;20.000,00;1.517,00;CHỐT;CHỐT;
SÀI GÒN XANH;;LOCAL;LOCAL;15/09/2023;15/09/2023;15/09/2023;9;2023;38;MP2305-0051;SO2305-0034;THÁNG 05;NĂM 2023;TPH050085G075CAMSGX.B01;Bao PP-TP, màu cam + tráng hấp, K50.0x85.0PB, TL: 75.0g/cái, MK: SGX-B01. [Cột 100 cái/xấp trở đầu 50:50];BAG; 300.000,00 ; 22.500,00 ;20.000,00;1.500,00;20.000,00;1.501,50;CHỐT;CHỐT;
SÀI GÒN XANH;;LOCAL;LOCAL;22/09/2023;22/09/2023;22/09/2023;9;2023;39;MP2305-0051;SO2305-0034;THÁNG 05;NĂM 2023;TPH050085G075CAMSGX.B01;Bao PP-TP, màu cam + tráng hấp, K50.0x85.0PB, TL: 75.0g/cái, MK: SGX-B01. [Cột 100 cái/xấp trở đầu 50:50];BAG; 300.000,00 ; 22.500,00 ;20.000,00;1.500,00;20.000,00;1.516,50;CHỐT;CHỐT;
SÀI GÒN XANH;;LOCAL;LOCAL;26/09/2023;26/09/2023;26/09/2023;9;2023;40;MP2305-0051;SO2305-0034;THÁNG 05;NĂM 2023;TPH050085G075CAMSGX.B01;Bao PP-TP, màu cam + tráng hấp, K50.0x85.0PB, TL: 75.0g/cái, MK: SGX-B01. [Cột 100 cái/xấp trở đầu 50:50];BAG; 300.000,00 ; 22.500,00 ;20.000,00;1.500,00;20.000,00;1.511,50;CHỐT;CHỐT;
SÀI GÒN XANH;;LOCAL;LOCAL;12/10/2023;12/10/2023;12/10/2023;10;2023;42;MP2305-0051;SO2305-0034;THÁNG 05;NĂM 2023;TPH050085G075CAMSGX.B01;Bao PP-TP, màu cam + tráng hấp, K50.0x85.0PB, TL: 75.0g/cái, MK: SGX-B01. [Cột 100 cái/xấp trở đầu 50:50];BAG; 300.000,00 ; 22.500,00 ;15.000,00;1.125,00;15.000,00;1.134,50;CHỐT;CHỐT;
SÀI GÒN XANH;;LOCAL;LOCAL;20/10/2023;20/10/2023;20/10/2023;10;2023;43;MP2305-0051;SO2305-0034;THÁNG 05;NĂM 2023;TPH050085G075CAMSGX.B01;Bao PP-TP, màu cam + tráng hấp, K50.0x85.0PB, TL: 75.0g/cái, MK: SGX-B01. [Cột 100 cái/xấp trở đầu 50:50];BAG; 300.000,00 ; 22.500,00 ;15.000,00;1.125,00;15.000,00;1.164,50;CHỐT;CHỐT;
SÀI GÒN XANH;;LOCAL;LOCAL;24/10/2023;24/10/2023;24/10/2023;10;2023;44;MP2305-0051;SO2305-0034;THÁNG 05;NĂM 2023;TPH050085G075CAMSGX.B01;Bao PP-TP, màu cam + tráng hấp, K50.0x85.0PB, TL: 75.0g/cái, MK: SGX-B01. [Cột 100 cái/xấp trở đầu 50:50];BAG; 300.000,00 ; 22.500,00 ;7.800,00;585,00;7.800,00;603,75;CHỐT;CHỐT;
SÀI GÒN XANH;;LOCAL;LOCAL;24/10/2023;24/10/2023;24/10/2023;10;2023;44;;SO2310-0008;THÁNG 10;NĂM 2023;TPH050085G075CAMSGX.B01;Bao PP-TP, màu cam + tráng hấp, K50.0x85.0PB, TL: 75.0g/cái, MK: SGX-B01. [Cột 100 cái/xấp trở đầu 50:50];BAG; 21.800,00 ; 1.635,00 ;12.200,00;915,00;12.200,00;933,75;CHỐT;CHỐT;
SÀI GÒN XANH;;LOCAL;LOCAL;03/11/2023;03/11/2023;03/11/2023;11;2023;45;;SO2310-0008;THÁNG 10;NĂM 2023;TPH050085G075CAMSGX.B01;Bao PP-TP, màu cam + tráng hấp, K50.0x85.0PB, TL: 75.0g/cái, MK: SGX-B01. [Cột 100 cái/xấp trở đầu 50:50];BAG; 21.800,00 ; 1.635,00 ;9.600,00;720,00;9.600,00;731,83;CHỐT;CHỐT;
SÀI GÒN XANH;;LOCAL;LOCAL;;;;;;;Mẫu;SO2306-0051;THÁNG 06;NĂM 2023;TPH038065G044CAMSGX.20DM;"Bao PP-TP, màu cam tráng ngoài, K38.0x65.0PB, TL: 44.0g/cái ± 5g, marka: Mụn dừa đã qua xử lý; KLT: 20dm3 (2+2) [Cột 100 cái/xấp trở đầu 50:50]";BAG; 5,00 ; 0,22 ;5,00;0,22;5,00;0,22;CHỐT;CHỐT;
SÀI GÒN XANH;;LOCAL;LOCAL;;;;;;;Mẫu;SO2306-0051;THÁNG 06;NĂM 2023;TPH045075G060CAMSGX.40DM;"Bao PP-TP, màu cam tráng ngoài, K45.0x75.0PB, TL: 60.0g/cái ± 5g, marka: Mụn dừa đã qua xử lý; KLT: 40dm3 (2+2) [Cột 100 cái/xấp trở đầu 50:50]";BAG; 5,00 ; 0,30 ;5,00;0,30;5,00;0,30;CHỐT;CHỐT;
SÀI GÒN XANH;;LOCAL;LOCAL;;;;;;;Mẫu;SO2306-0051;THÁNG 06;NĂM 2023;TPH055087G084CAMSGX.80DM;"Bao PP-TP, màu cam tráng ngoài, K55.0x87.0PB, TL: 84.5g/cái ± 5g, marka: Mụn dừa đã qua xử lý; KLT: 80dm3 (2+2) [Cột 100 cái/xấp trở đầu 50:50]";BAG; 5,00 ; 0,42 ;5,00;0,42;5,00;0,42;CHỐT;CHỐT;
SÀI GÒN XANH;;LOCAL;LOCAL;;;;;;;Mẫu;SO2307-0037;THÁNG 07;NĂM 2023;TPH038065G044CAMSGX.20DM;"Bao PP-TP, màu cam tráng ngoài, K38.0x65.0PB, TL: 44.0g/cái ± 5g, marka: Mụn dừa đã qua xử lý; KLT: 20dm3 (2+2) [Cột 100 cái/xấp trở đầu 50:50]";BAG; 5,00 ; 0,22 ;5,00;0,22;5,00;0,22;CHỐT;CHỐT;
SÀI GÒN XANH;;LOCAL;LOCAL;;;;;;;Mẫu;SO2307-0037;THÁNG 07;NĂM 2023;TPH045075G060CAMSGX.40DM;"Bao PP-TP, màu cam tráng ngoài, K45.0x75.0PB, TL: 60.0g/cái ± 5g, marka: Mụn dừa đã qua xử lý; KLT: 40dm3 (2+2) [Cột 100 cái/xấp trở đầu 50:50]";BAG; 5,00 ; 0,30 ;5,00;0,30;5,00;0,30;CHỐT;CHỐT;
SÀI GÒN XANH;;LOCAL;LOCAL;;;;;;;Mẫu;SO2307-0037;THÁNG 07;NĂM 2023;TPH055087G084CAMSGX.80DM;"Bao PP-TP, màu cam tráng ngoài, K55.0x87.0PB, TL: 84.5g/cái ± 5g, marka: Mụn dừa đã qua xử lý; KLT: 80dm3 (2+2) [Cột 100 cái/xấp trở đầu 50:50]";BAG; 5,00 ; 0,42 ;5,00;0,42;5,00;0,42;CHỐT;CHỐT;
SÀI GÒN XANH;;LOCAL;LOCAL;;;;;;;Mẫu;SO2310-0006;THÁNG 10;NĂM 2023;TPH043065G052CAMSGX.A01;Bao PP-TP, màu cam + tráng hấp, K43.0x65.0PB, TL: 52.0g/cái, MK: SGX-A01. [Cột 100 cái/xấp trở đầu 50:50];BAG; 5,00 ; 0,26 ;5,00;0,26;;;;;
SÀI GÒN XANH;;LOCAL;LOCAL;;;;;;;Mẫu;SO2310-0006;THÁNG 10;NĂM 2023;TPH050085G075CAMSGX.B01;Bao PP-TP, màu cam + tráng hấp, K50.0x85.0PB, TL: 75.0g/cái, MK: SGX-B01. [Cột 100 cái/xấp trở đầu 50:50];BAG; 5,00 ; 0,38 ;5,00;0,38;;;;;
SÀI GÒN XANH;;LOCAL;LOCAL;03/11/2023;03/11/2023;03/11/2023;11;2023;45;;SO2310-0018;THÁNG 10;NĂM 2023;TPH050085G075CAMSGX.B01;Bao PP-TP, màu cam + tráng hấp, K50.0x85.0PB, TL: 75.0g/cái, MK: SGX-B01. [Cột 100 cái/xấp trở đầu 50:50];BAG; 2.800,00 ; 210,00 ;2.800,00;210,00;2.800,00;221,83;CHỐT;CHỐT;
SÀI GÒN XANH;;LOCAL;LOCAL;22/12/2023;22/12/2023;22/12/2023;12;2023;52;;SO2310-0028;THÁNG 10;NĂM 2023;TPH050085G075CAMSGX.B01;Bao PP-TP, màu cam + tráng hấp, K50.0x85.0PB, TL: 75.0g/cái, MK: SGX-B01. [Cột 100 cái/xấp trở đầu 50:50];BAG; 120.000,00 ; 9.000,00 ;32.600,00;2.445,00;32.600,00;2.485,00;CHỐT;CHỐT;
SÀI GÒN XANH;;LOCAL;LOCAL;04/12/2023;04/12/2023;04/12/2023;12;2023;50;;SO2310-0028;THÁNG 10;NĂM 2023;TPH050085G075CAMSGX.B01;Bao PP-TP, màu cam + tráng hấp, K50.0x85.0PB, TL: 75.0g/cái, MK: SGX-B01. [Cột 100 cái/xấp trở đầu 50:50];BAG; 120.000,00 ; 9.000,00 ;17.400,00;1.305,00;17.400,00;1.337,50;CHỐT;CHỐT;
SÀI GÒN XANH;;LOCAL;LOCAL;03/11/2023;03/11/2023;03/11/2023;11;2023;45;;SO2310-0028;THÁNG 10;NĂM 2023;TPH050085G075CAMSGX.B01;Bao PP-TP, màu cam + tráng hấp, K50.0x85.0PB, TL: 75.0g/cái, MK: SGX-B01. [Cột 100 cái/xấp trở đầu 50:50];BAG; 120.000,00 ; 9.000,00 ;7.600,00;570,00;7.600,00;581,84;CHỐT;CHỐT;
