Mã số,Mặt hàng,Đvt (2),Đầu kỳ (2),Giá trị đầu kỳ,Nhập (2),Giá trị nhập,Xuất (2),Giá trị xuất,Cuối kỳ (2),Giá trị cuối kỳ,Đvt (1),Đầu kỳ (1),Nhập (1),Xuất (1),Cuối kỳ (1)
VPP002,Bút Bi Để Bàn,Bộ,4,47467,0,0,0,0,4,47467,Bộ,4,0,0,4
5200110650000003,Xà phòng rửa chén,THUNG,20,3400000,0,0,0,0,20,3400000,THUNG,20,0,0,20
53AOKTHNTZM00074,Áo Xanh đen Kỹ thuật tay ngắn-size M,CAI,22,1980000,0,0,0,0,22,1980000,CAI,22,0,0,22
53AOKTHDTZS00066,Áo Xanh đen Kỹ thuật tay dài-size S,CAI,22,2200000,0,0,0,0,22,2200000,CAI,22,0,0,22
53AOKTHDTZM00067N,Áo Xanh đen Kỹ thuật tay dài-size M,CAI,13,1300000,0,0,0,0,13,1300000,CAI,13,0,0,13
53AOKCSGRZS00010N,Áo KCS Nữ- size S,CAI,50,5000000,0,0,0,0,50,5000000,CAI,50,0,0,50
53AOKCSNAMS00003N,Áo KCS Nam- size S,CAI,41,4100000,0,0,0,0,41,4100000,CAI,41,0,0,41
53AOKCSNAMM00004N,Áo KCS Nam- size M,CAI,41,4100000,0,0,0,0,41,4100000,CAI,41,0,0,41
5300101860000000,Dây đeo thẻ Khách.,CAI,41,162536,0,0,0,0,41,162536,CAI,41,0,0,41
5300101870000000,Cuộn giấy vệ sinh loại lớn 700g.,CUON,60,2100000,0,0,0,0,60,2100000,CUON,60,0,0,60
5300101880000000,Bình xịt thơm phòng SUMO 400ml.,BINH,2,100000,0,0,0,0,2,100000,BINH,2,0,0,2
5300101890000000,Cước chùi xoong kim tuyến,MIENG,20,231800,0,0,0,0,20,231800,MIENG,20,0,0,20
5300100920000000,Bìa 3 Dây 10F,CAI,10,140000,0,0,0,0,10,140000,CAI,10,0,0,10
5300101640000000,Bút lông dầu Thiên Long PM-04,CAI,5,40000,0,0,0,0,5,40000,CAI,5,0,0,5
0923700011000000,Kéo cắt giấy S180 trung.,CAI,2,25500,0,0,0,0,2,25500,CAI,2,0,0,2
5300101210000000,Bút lông kim PM04 - Xanh,CAI,7,56000,0,0,0,0,7,56000,CAI,7,0,0,7
53AOCNXXXXL00065N,Áo Thun CN (đỏ viền đen)-size XXXXL,CAI,27,2160000,0,0,0,0,27,2160000,CAI,27,0,0,27
5200110650000018,Thuốc ho Terpin-Codein,HOP,2,100000,0,0,0,0,2,100000,HOP,2,0,0,2
5200110650000019,Thuốc Panadol viên sủi (Hộp 20 viên),HOP,5,240000,0,0,0,0,5,240000,HOP,5,0,0,5
53ACHBLUEZZ00001,Áo khoác blouse trắng. Size L.,CAI,15,3375000,0,0,0,0,15,3375000,CAI,15,0,0,15
53ACHBLUEZZ00002,Áo khoác blouse trắng. Size XL.,CAI,19,4275000,0,0,0,0,19,4275000,CAI,19,0,0,19
5300101110000000,"Mút lau bảng deli 7810, bông lau bảng fooc",CAI,1,10000,0,0,0,0,1,10000,CAI,1,0,0,1
5300100222000000,CAMERA Hành Trình,Bộ,1,3200000,0,0,0,0,1,3200000,Bộ,1,0,0,1
0911700060000000,Thảm Salon chùi chân Tranh Bắt Mắt Sang Trọng KT: 50x70cm,TAM,4,260000,0,0,0,0,4,260000,TAM,4,0,0,4
5300101420000000,Bìa 100 Lá May A4.,CAI,1,163000,0,0,0,0,1,163000,CAI,1,0,0,1
5300101430000000,Bìa 80 Lá May A4.,CAI,2,310000,0,0,0,0,2,310000,CAI,2,0,0,2
5300102280000000,Bút bi nến 093.,CAI,20,60000,0,0,0,0,20,60000,CAI,20,0,0,20
SOI-4T,"Sợi PP, xám tro 8C, 700D, 2.55mm.",KG,1675.06,41576644.49,0,0,0,0,1675.06,41576644.49,Kg,1675.06,0,0,1675.06
SOI-AGF1,"Sợi PP, trắng đục, 650D, 2.60mm, 3.1kgF, 20%.",KG,1510.65,55.84,1137,0,864.47,0,1783.18,55.84,KG,1510.65,1137,864.47,1783.18
SOI-BEPP-01,"Sợi PP, dệt đai, trắng đục. [Sợi chuyển mã]",KG,2982.39,19687261.49,0,0,0,0,2982.39,19687261.49,KG,2982.39,0,0,2982.39
SOI-BEPP-02,"Sợi PP, dệt đai, màu beige. [Sợi chuyển mã]",KG,1272.05,30375368.28,0,0,0,0,1272.05,30375368.28,Kg,1272.05,0,0,1272.05
SOI-BEPP-03,"Sợi PP, dệt đai, màu beige, 2400D, 3.7mm. [màu Beige Đại Lam Hồng]",KG,600.48,14904464.44,0,0,0,0,600.48,14904464.44,Kg,600.48,0,0,600.48
SOI-BEPP-04,"Sợi PP, dệt đai, màu beige, 2400D, 3.7mm. [màu Beige DW] [BE66125A]",KG,138.88,3447165.3,0,0,0,0,138.88,3447165.3,Kg,138.88,0,0,138.88
SOI-BEPP-05,"Sợi PP, dệt đai, màu trắng đục, 2400D, 3.7mm.",KG,6201.9,153937318.2,0,0,0,0,6201.9,153937318.2,Kg,6201.9,0,0,6201.9
SOI-CO1,"Sợi PP màu trắng đục, 650D, bản chỉ 2.60mm, độ bền lực 2.60kgF, giãn dài 20%, long đền 5.75mm.",KG,3799.6,77996768,0,0,0,0,3799.6,77996768,KG,3799.6,0,0,3799.6
SOI-DA2,"Sợi PP, màu vàng, 2.0mm, 680D. [PP-TA-UV-YL:91.22-5.56-0.57-2.65]",KG,1054.66,26177616.58,0,0,0,0,1054.66,26177616.58,Kg,1054.66,0,0,1054.66
SOI-DCA-01,"Sợi PP, màu cam, 710D, 2.60mm.",KG,2268,46556657,0,0,0,0,2268,46556657,KG,2268,0,0,2268
SOI-DCA-02,"Sợi PP, màu cam, 730D, 3.33mm, 4.1kgF, 20%.",KG,521.46,12943158.66,0,0,0,0,521.46,12943158.66,Kg,521.46,0,0,521.46
SOI-DCA-04,"Sợi PP, màu cam (33102B), 830D, 2.60mm.",KG,648,13301902,0,0,0,0,648,13301902,KG,648,0,0,648
SOI-DL100,"Sợi trắng UV, Denier 1670D, bản chỉ 1.9-1.95mm.",KG,1604,39812884,0,0,0,0,1604,39812884,Kg,1604,0,0,1604
SOI-DL101,"Sợi trắng UV, Denier 1620D, bản chỉ 5.0 mm.",KG,274,6800954,0,0,0,0,274,6800954,Kg,274,0,0,274
SOI-DL78,"Sợi trắng, Denier 1850D, bản chỉ  5 mm",KG,997.34,24755057.64,0,0,0,0,997.34,24755057.64,Kg,997.34,0,0,997.34
SOI-DL91,"Sợi màu be, Denier 1250D, bản chỉ  1.8 mm",KG,521,12931741,0,0,0,0,521,12931741,Kg,521,0,0,521
SOI-DL95,"Sợi màu be, Denier 1180D, bản chỉ  1.9 mm",KG,365.19,9064380.99,0,0,0,0,365.19,9064380.99,Kg,365.19,0,0,365.19
SOI-DTT-01,"Sợi PP, trắng trong, 830D, bản sợi 2.60mm.",KG,1204.55,27034505.19,0,0,0,0,1204.55,27034505.19,Kg,1204.55,0,0,1204.55
SOI-DVA-01,"Sợi PP, màu vàng (EMH 22268) , 2.55mm, 1010D.",KG,614.96,15264021.44,0,0,0,0,614.96,15264021.44,Kg,614.96,0,0,614.96
SOI-DVA-02,"Sợi PP, màu vàng (EMH 22268) , 3.0mm, 1010D.",KG,269.56,6690624.66,0,0,0,0,269.56,6690624.66,Kg,269.56,0,0,269.56
SOI-DVA-03,"Sợi PP, màu vàng (EMH 22269), 2.6mm, 830D.",KG,802,16463157,0,0,0,0,802,16463157,KG,802,0,0,802
SOI-DW24,"Sợi PP, màu cam, 730D, 3.33mm, 4.1kgF, 20%.",KG,715.22,17752574.9,0,0,0,0,715.22,17752574.9,Kg,715.22,0,0,715.22
SOI-DXL-01,"Sợi PP, màu xanh lá, 770D (cũ 830D), 2.60mm.",KG,277.52,6888419.4,0,0,0,0,277.52,6888419.4,Kg,277.52,0,0,277.52
SOI-ECL5-1,"Sợi PP, trắng đục, 850D, 3.33mm. [19.50%]",KG,1240.34,14355426.14,0,0,1240.34,0,0,14355426.14,Kg,1240.34,0,1240.34,0
SOI-GL15,"Sợi PP, trắng đục, 920D, 2.25mm. [33.3TC] [Recycled]",KG,0,0,666.11,0,666.11,0,0,0,KG,0,666.11,666.11,0
SOI-GL15-1,"Sợi PP, trắng đục, 920D, 2.25mm. [33.3TC] [No Recycled]",KG,666.11,0,0,0,666.11,0,0,0,KG,666.11,0,666.11,0
SOI-GL16-3,"Sợi PP, trắng đục, 880D, 2.91mm. [22.7TC] [No Recycled]",KG,2651.2,54422841,0,0,0,0,2651.2,54422841,KG,2651.2,0,0,2651.2
SOI-GL18-2,"Sợi PP, trắng đục, 960D, 2.91mm. [20TC] [No Recycled]",KG,1058.4,21726438,0,0,0,0,1058.4,21726438,KG,1058.4,0,0,1058.4
SOI-GL4-3,"Sợi PP, trắng đục, 760D, 2.60mm. [33%]",KG,0,16753368.13,478.3,0,0,0,478.3,16753368.13,KG,0,478.3,0,478.3
SOI-GL4-4,"Sợi PP, trắng đục, 760D, 2.60mm. [No recycle]",KG,13701.85,4127522,0,0,2379.8,0,11322.05,4127522,KG,13701.85,0,2379.8,11322.05
SOI-HDPE003-2,"Sợi HDPE, 790D, 3.12mm, trắng đục. [20TC05PPA] [RecHDPE]",KG,492.42,12222307.18,0,0,0,0,492.42,12222307.18,Kg,492.42,0,0,492.42
SOI-HV14,"Sợi PP, trắng đục, 730D, 2.55mm. [Non-Recycled]",KG,723.6,14853790,0,0,0,0,723.6,14853790,KG,723.6,0,0,723.6
SOI-HV4,"Sợi PP, trắng UV, 740D, 2.60mm. [20.0Talc+1.3UV]",KG,809.2,147038907.2,0,0,0,0,809.2,147038907.2,KG,809.2,0,0,809.2
SOI-HW10,"Sợi PP, màu vàng, 2.60mm, 730D.",KG,501.87,12456815.99,0,0,0,0,501.87,12456815.99,Kg,501.87,0,0,501.87
SOI-HW2,"Sợi PP, màu vàng, 2.60mm, 820D.",KG,870.82,21614576.88,0,0,0,0,870.82,21614576.88,Kg,870.82,0,0,870.82
SOI-HW3,"Sợi PP, xanh dương, 2.60mm, 820D.",KG,526.93,13078805.43,0,0,0,0,526.93,13078805.43,Kg,526.93,0,0,526.93
SOI-HW9,"Sợi PP, xanh dương, 2.55mm, 730D.",KG,763.36,18947298.13,0,0,0,0,763.36,18947298.13,Kg,763.36,0,0,763.36
SOI-IT3,"Sợi PP, màu trắng tẩy, 730D, 2.80mm, 2.1kgF, 18%.",KG,3664.45,85956626.43,0,0,0,0,3664.45,85956626.43,Kg,3664.45,0,0,3664.45
SOI-JB1,"Sợi PP, trắng UV, 1470D, 3.30mm.",KG,464,11516944,0,0,0,0,464,11516944,Kg,464,0,0,464
SOI-JB15,"Sợi PP, trắng UV, 1600D, 2.20mm. [88TCHF006R-26UV793]",KG,610.57,15154858.69,0,0,0,0,610.57,15154858.69,Kg,610.57,0,0,610.57
SOI-JB2,"Sợi PP, trắng UV, 1670D, 2.20mm. [8.00%TC-2.60%UV]",KG,262.21,6508413.69,0,0,0,0,262.21,6508413.69,Kg,262.21,0,0,262.21
SOI-JB22-2,"Sợi PP, màu Beige có UV, 1650D, 2.20mm. [125TCJB-BE220322]",KG,398.7,9896102.23,0,0,0,0,398.7,9896102.23,Kg,398.7,0,0,398.7
SOI-JB23,"Sợi PP, màu Beige có UV, 1410D, 3.80mm. [125TCJB-07UV793]",KG,278.06,6901627.98,0,0,0,0,278.06,6901627.98,Kg,278.06,0,0,278.06
SOI-JB26,"Sợi PP, trắng UV, 1480D, 3.70mm. [975TCJB-25UV793]",KG,813.97,20203549.37,0,0,0,0,813.97,20203549.37,Kg,813.97,0,0,813.97
SOI-JB28,"Sợi PP, trắng UV, 2040D, 3.90mm. [975TCJB-25UV793]",KG,110.07,2731923.37,0,0,0,0,110.07,2731923.37,Kg,110.07,0,0,110.07
SOI-JB29,"Sợi PP, màu beige 66125A, 1360D, 2.05mm. [13.5TC-05UV793]",KG,2453.02,60886334.96,0,0,0,0,2453.02,60886334.96,Kg,2453.02,0,0,2453.02
SOI-JB30,"Sợi PP, màu beige 66125A, 1350D, 3.70mm. [13.5TC-05UV793]",KG,543.5,12545572.22,0,0,0,0,543.5,12545572.22,Kg,543.5,0,0,543.5
SOI-JB31,"Sợi PP, trắng UV, 1800D, 2.20mm. [122TCJB-25UV793]",KG,718.46,17832895.66,0,0,0,0,718.46,17832895.66,Kg,718.46,0,0,718.46
SOI-JB37,"Sợi PP, trắng UV, 1200D, bản sợi 2.05mm.",KG,2764.8,60016885.8,0,0,0,0,2764.8,60016885.8,Kg,2764.8,0,0,2764.8
SOI-JB38,"Sợi PP, trắng UV, 1180D, bản sợi 3.70mm.",KG,360,7389945,0,0,0,0,360,7389945,KG,360,0,0,360
SOI-JB5-1,"Sợi PP, trắng UV, 1000D, 2.20mm. [120TCHF006R-25UV793]",KG,2665.17,48262858,0,0,0,0,2665.17,48262858,KG,2665.17,0,0,2665.17
SOI-KC14,"Sợi PP, màu trắng có tẩy, 1170D, 2.35mm, 4kgF, 17%.",KG,453.6,9311331,0,0,0,0,453.6,9311331,KG,453.6,0,0,453.6
SOI-MA3,"Sợi PP, 880D, 2.91mm, trắng trong. [0000Talc] [Cảnh báo: Không sử dụng sợi đồng cấp cho sợi này]",KG,2006,41178417,0,0,0,0,2006,41178417,KG,2006,0,0,2006
SOI-MA3-1,"Sợi PP, 880D, 2.91mm, trắng trong. [012Talc] [Cảnh báo: Không sử dụng sợi đồng cấp cho sợi này]",KG,962.48,660312595,135.4,0,0,0,1097.88,660312595,KG,962.48,135.4,0,1097.88
SOI-MA4,"Sợi PP, 850D, 2.91mm, trắng trong. [Cảnh báo: Không sử dụng sợi đồng cấp cho sợi này]",KG,0.49,2.13,4280.13,0,2274.52,0,2006.1,2.13,KG,0.49,4280.13,2274.52,2006.1
SOI-MK11,"Sợi PP, trắng tẩy, 960D, 2.50mm.",KG,845.8,17362266,0,0,0,0,845.8,17362266,KG,845.8,0,0,845.8
SOI-MONO-6000D,Chỉ MONO 6000D.,KG,680,0,0,0,0,0,680,0,KG,680,0,0,680
SOI-MULTI-800D,"Sợi PP filament 800D, trắng đục. [Loại tốt để dệt đai, không tưa], lực kéo đứt >=4.0KgF, độ giãn dài 25 +/- 5, kháng UV",KG,521.04,22690703,0,0,0,0,521.04,22690703,KG,521.04,0,0,521.04
SOI-NX01-1,"Sợi PP, trắng UV, 800D, 2.91mm. [22TC-07UV]",KG,615.6,12636807,0,0,0,0,615.6,12636807,KG,615.6,0,0,615.6
SOI-NX01-2,"Sợi PP, trắng UV, 750D, 2.91mm.",KG,2055.12,24460751.9,0,0,0,0,2055.12,24460751.9,KG,2055.12,0,0,2055.12
SOI-PR12-MI,"Sợi PP, trắng đục, 3.25mm, 670D. [15%] [MF5X]",KG,1114.4,12858504,0,0,0,0,1114.4,12858504,KG,1114.4,0,0,1114.4
SOI-PR15-1,"Sợi PP, màu vàng chanh, 1000D, 2.40mm. [EMH2014] [5.14TC-2.46YE]",KG,238.29,5914571.27,0,0,0,0,238.29,5914571.27,Kg,238.29,0,0,238.29
SOI-PR23,"Sợi PP, màu xanh dương, 750D, 3.3mm, 4.3kgF, 20%. (XD EMH7016)",KG,602,12357632,0,0,0,0,602,12357632,KG,602,0,0,602
SOI-PR24,"Sợi PP, màu đen, 750D, 3.3mm.",KG,462,9483763,0,0,0,0,462,9483763,KG,462,0,0,462
SOI-PR25,"Sợi PP, màu đỏ, 710D, 3.3mm, 4.3kgF, 20%. (Đỏ EMH4022, cũ 750D)",KG,856.7,13322428,0,0,0,0,856.7,13322428,KG,856.7,0,0,856.7
SOI-PR26,"Sợi PP, màu vàng, 750D, 3.3mm, 4.3kgF, 20%. (Vàng EMH2014)",KG,663,13609817,0,0,0,0,663,13609817,KG,663,0,0,663
SOI-PR27,"Sợi PP, màu ngọc, 710D, 3.3mm, 4.3kgF, 20%. (Ngọc EMH5022)",KG,752,15436776,0,0,0,0,752,15436776,KG,752,0,0,752
SOI-PR27-MI,"Sợi PP, 3.3mm, 710D, xanh ngọc. [EMH5022 + MF4X/MF5X]",KG,180.14,4471241.68,0,0,0,0,180.14,4471241.68,Kg,180.14,0,0,180.14
SOI-PR28,"Sợi PP, màu trắng đục, 710D, 3.3mm, 4.3kgF, 20%. [Hết sủi chuyển sang PR35]",KG,199,4084998,0,0,0,0,199,4084998,KG,199,0,0,199
SOI-PR39,"Sợi PP, trắng đục, 890D, 2.00mm. [15% Talc]",KG,1048.99,23927334.23,0,0,0,0,1048.99,23927334.23,KG,1048.99,0,0,1048.99
SOI-PR41,"Sợi PP, màu vàng, 700D, 2.50mm. [5.0% Talc, 2.5% vàng EMH2014]",KG,102,2093818,0,0,0,0,102,2093818,KG,102,0,0,102
SOI-PR42,"Sợi PP, xanh dương 2195C, 700D, 2.50mm. [5.8% Talc, 2.3% xanh dương EMH77197]",KG,756,15518885,0,0,0,0,756,15518885,KG,756,0,0,756
SOI-PR43-4,"Sợi PP, màu đen, 670D, 2.50mm. [0033K] [SỦI KIẾNG III]",KG,0.19,68.76,0,0,0,0,0.19,68.76,KG,0.19,0,0,0.19
SOI-PRE1,"Sợi PP, trắng đục, 820D, 2.55mm.",KG,0,20366126,0,0,0,0,0,20366126,KG,0,0,0,0
SOI-PRE2,"Sợi PP, trắng đục, 820D, 2.55mm. [Non-recycled]",KG,5779.9,27066784,0,0,980.87,0,4799.03,27066784,KG,5779.9,0,980.87,4799.03
SOI-PRTD-01,"Sợi PP, màu trắng đục, 670D, 2.5mm, 3.4kgF/sợi, 20%.",KG,654,13425067,0,0,0,0,654,13425067,KG,654,0,0,654
SOI-PRTD-02,"Sợi PP, màu trắng đục, 760D, 2.5mm, 3.4kgF/sợi, 20%.",KG,1769.83,9647756,0,0,0,0,1769.83,9647756,KG,1769.83,0,0,1769.83
SOI-RC3,"Sợi PP màu trắng đục, 940D, 2.50mm, 3.38KgF, 18%, long đền 5.5mm.",KG,3759.01,56094425.56,0,0,2347.81,0,1411.2,56094425.56,KG,3759.01,0,2347.81,1411.2
SOI-RC4,"Sợi PP, trắng đục, 940D, 2.5mm. [Sử dụng trường hợp hết sủi RC2]",KG,0,7985365,2347.81,0,2347.81,0,0,7985365,KG,0,2347.81,2347.81,0
SOI-SGI-01,"Sợi PP, màu trắng tẩy, 770D, 2.3mm, 3.3kgF/sợi, 20%.",KG,403.2,8276739,0,0,0,0,403.2,8276739,KG,403.2,0,0,403.2
SOI-SGX-01,"Sợi PP, 2.50mm, 700D, màu cam 33133.",KG,2079,42676932,0,0,0,0,2079,42676932,KG,2079,0,0,2079
SOI-SMT2,"Sợi trắng UV, Denier 8800D, 25mm, 45kgF, 17%, long đền 60mm. (Dây cột 2.5cmx90cm)",KG,51.86,1287217.06,0,0,0,0,51.86,1287217.06,Kg,51.86,0,0,51.86
SOI-SMY1,"Sợi PP denier 940D, bản chỉ 2.91mm (KH Sanmiguel)",KG,6549.74,74326574,0,0,877.8,0,5671.94,74326574,KG,6549.74,0,877.8,5671.94
SOI-SMY2,"Sợi PP denier 950D , bản chỉ 3.33mm (khách hàng San Miguel )",KG,10931.64,121978123.3,8758.9,0,10146.78,0,9543.76,121978123.3,KG,10931.64,8758.9,10146.78,9543.76
SOI-SMY3,"Sợi PP, trắng đục, 950D, 2.50mm.",KG,3397.15,35426.66,0,0,245.13,0,3152.02,35426.66,Kg,3397.15,0,245.13,3152.02
SOI-SP28,"[Sợi thử nghiệm] Sợi PP, Beige, 900D, 2.50mm.",KG,1275.05,31647997.83,0,0,0,0,1275.05,31647997.83,Kg,1275.05,0,0,1275.05
SOI-SW1,"Sợi PP, trắng đục, 800D, 2.55mm.",KG,405,8313689,0,0,0,0,405,8313689,KG,405,0,0,405
SOI-SW5,"Sợi PP, trắng đục, 810D, 2.55mm. [Non-Recycled]",KG,3579.03,20063135.99,0,0,0,0,3579.03,20063135.99,Kg,3579.03,0,0,3579.03
SOI-TM15,"Sợi PP, trắng đục, 600D, 2.60mm, 2.60kgF, 20%.",KG,0,0,728.31,0,728.31,0,0,0,KG,0,728.31,728.31,0
SOI-TM15-1,"Sợi PP, trắng đục, 600D, 2.60mm. [Không sủi]",KG,728.31,0,0,0,728.31,0,0,0,KG,728.31,0,728.31,0
SOI-TP13,"Sợi PP, 780D, 2.91mm, trắng trong.",KG,4887.97,1361,0,0,0,0,4887.97,1361,KG,4887.97,0,0,4887.97
SOI-TP14,"Sợi PP, màu trắng đục, 820D, 3.0mm.",KG,4748,97465169,0,0,0,0,4748,97465169,KG,4748,0,0,4748
SOI-UW12,"Sợi PP, xanh lá 339C, 2.40mm, 770D.",KG,71.94,1785717.78,0,0,0,0,71.94,1785717.78,Kg,71.94,0,0,71.94
SOI-UW16,"Sợi PP, 2.30mm, 830D, trắng đục.(Hooking)",KG,4884.8,100273348,0,0,0,0,4884.8,100273348,KG,4884.8,0,0,4884.8
SOI-VA4,"Sợi PP dệt vải áo 1200D, bản chỉ 2.9mm",KG,1411.29,30865004.17,0,0,0,0,1411.29,30865004.17,KG,1411.29,0,0,1411.29
SOI-VA6,"Sợi PP dệt vải áo, 1200D, 2.9mm - 3.2mm.",KG,7989.1,321481922.9,91.1,0,0,0,8080.2,321481922.9,Kg,7989.1,91.1,0,8080.2
SOI-VD4-1,"Sợi PP màu đen có UV, 1090D, 1.90mm. [2.0%-Đen, 1.5%-UV, 15%-Sủi tạp]",KG,1997.57,49581684.72,0,0,0,0,1997.57,49581684.72,Kg,1997.57,0,0,1997.57
SOI-DVA-04,"Sợi PP, màu vàng EMH22296 , 2.6mm, 720D.",KG,576.52,14309827.74,0,0,0,0,576.52,14309827.74,Kg,576.52,0,0,576.52
SOI-JB39,"Sợi PP, trắng UV, 1570D, bản sợi 2.05mm.",KG,1875,38489299,0,0,0,0,1875,38489299,KG,1875,0,0,1875
SOI-JB40,"Sợi PP, trắng UV, 1650D, bản sợi 3.7mm.",KG,191,3920777,0,0,0,0,191,3920777,KG,191,0,0,191
SOI-SGX-05,"Sợi PP, 2.60mm, 730D, CAM EMH 33113",KG,210,0,0,0,0,0,210,0,KG,210,0,0,210
SOI-BN-01,"Sợi PP, màu trắng có tẩy, 1350D, 2.35mm",KG,465.96,11565593.16,0,0,0,0,465.96,11565593.16,Kg,465.96,0,0,465.96
SOI-BN-02,"Sợi PP, màu trắng có tẩy, 1260D, 2.35mm",KG,136.79,3395264.59,0,0,0,0,136.79,3395264.59,Kg,136.79,0,0,136.79
SOI-MQTT-01,"Sợi PP trắng trong 860D, bản chỉ 2.25mm",KG,236.11,5860436.67,0,0,0,0,236.11,5860436.67,Kg,236.11,0,0,236.11
SOI-MQTT-02,"Sợi PP trắng trong 930D, bản chỉ 2.25mm",KG,365.65,9075808.27,0,0,0,0,365.65,9075808.27,Kg,365.65,0,0,365.65
SOI-JB46,"Sợi PP trắng UV 1500D, bản sợi 5mm (3%UV)",KG,108.57,2694898.71,0,0,0,0,108.57,2694898.71,Kg,108.57,0,0,108.57
SOI-HDPE004,"Sợi HDPE, trắng đục, 950D, 3.50mm",KG,392.04,9730717.08,0,0,0,0,392.04,9730717.08,Kg,392.04,0,0,392.04
SOI-UNP5,"Sợi PP màu xanh lá 770D, bản sợi 2.8mm",KG,1243.58,30866895.91,0,0,0,0,1243.58,30866895.91,Kg,1243.58,0,0,1243.58
SOI-UNP4,"Sợi PP trắng đục 770D, bản sợi 2.8mm",KG,2238.11,0,0,0,1419.4,0,818.71,0,KG,2238.11,0,1419.4,818.71
SOI-FKN-01,"Sợi PP, trắng đục có UV, 910D, 2.47mm.",KG,510.16,1385598.82,0,0,0,0,510.16,1385598.82,KG,510.16,0,0,510.16
SOI-NX01-4,"Sợi PP, trắng trong có UV, 800D, 2.91mm. [1.5%UV MU001D]",KG,440.48,10933129.26,0,0,0,0,440.48,10933129.26,Kg,440.48,0,0,440.48
SOI-SP30-2,"Sợi PP, 830D, 2.91mm, trắng đục. [25.0%]",KG,1,3898352.65,0,0,0,0,1,3898352.65,KG,1,0,0,1
SOI-JB49,"Sợi PP trắng UV 1350D, bản sợi 1.7mm (cũ 1230D, bản sợi 1.8mm) (UV: MU001D)",KG,2002.65,49707913.62,0,0,0,0,2002.65,49707913.62,Kg,2002.65,0,0,2002.65
SOI-TBS-01,"Sợi PP trắng đục, có tẩy 870D, bản sợi 2.1mm",KG,343.23,8519415.25,0,0,0,0,343.23,8519415.25,Kg,343.23,0,0,343.23
SOI-MK13-1,"Sợi PP, trắng tẩy, 830D, 2.6mm (cũ 2.50mm).(dùng hạt tẩy)",KG,549.08,43453.02,0,0,0,0,549.08,43453.02,Kg,549.08,0,0,549.08
SOI-JB52,"Sợi PP 1520D màu trắng đục có UV được xếp 3, bản sợi thành phẩm 1.85mm",KG,423.5,0,0,0,0,0,423.5,0,KG,423.5,0,0,423.5
SOI-GL18-4,"Sợi PP, trắng đục, 960D, 2.91mm. [25TC] [No Recycled]",KG,436.29,72253.19,0,0,0,0,436.29,72253.19,KG,436.29,0,0,436.29
SOI-KC15,"Sợi PP, trắng tẩy, 1140D, 2.35mm. [Không sủi, dùng hạt tẩy OP10]",KG,2577.15,100167547,0,0,688.76,0,1888.39,100167547,Kg,2577.15,0,688.76,1888.39
SOI-JB54,"Sợi PP, trắng UV, 1160D,2.15mm (cũ 2.20mm).",KG,672.35,1952459.56,0,0,0,0,672.35,1952459.56,KG,672.35,0,0,672.35
SOI-JB55,"Sợi PP, trắng UV, 1850D, 5.0mm.",KG,4026.53,50397.55,0,0,1891.4,0,2135.13,50397.55,Kg,4026.53,0,1891.4,2135.13
SOI-LUK-01,"Sợi PP trắng đục 740D, bản sợi 2.25 (35%TC)",KG,497.4,12346064.68,0,0,0,0,497.4,12346064.68,Kg,497.4,0,0,497.4
SOI-MIA-01,Sợi PP trắng UV 1400D bản sợi 2.91  (10%TC),KG,336.98,8364056.48,0,0,0,0,336.98,8364056.48,Kg,336.98,0,0,336.98
SOI-PR23-MI02,"Sợi PP, 3.3mm, 710D, xanh dương. [EMH7016+MF4X/MF5X+20.5%Sủi xanh dương]",KG,1640.09,40708789.34,0,0,0,0,1640.09,40708789.34,Kg,1640.09,0,0,1640.09
SOI-PR26-MI02,"Sợi PP, 3.3mm, 710D, màu vàng. [EMH2014 + MF4X/MF5X+20.5Sủi vàng]",KG,957.04,23754879.5,0,0,0,0,957.04,23754879.5,Kg,957.04,0,0,957.04
SOI-PR42MI-01,"Sợi PP, xanh dương 2195C, 670D, 2.50mm. [EMH77197+20.5%Sủi xanh dương+MF4X]",KG,133.67,23333067,0,0,133.65,0,0.02,23333067,KG,133.67,0,133.65,0.02
SOI-PRVA-02MI-01,"Sợi PP, màu vàng, 3.3mm,830D",KG,194.62,4830638.2,0,0,0,0,194.62,4830638.2,Kg,194.62,0,0,194.62
SOI-JB56,"Sợi PP, trắng UV, 1800D, 5.0mm.",KG,642.2,0,0,0,0,0,642.2,0,Kg,642.2,0,0,642.2
SOI-DTD-05,"Sợi PP trắng tẩy 630D, bản sợi 2.6mm [36%TC]",KG,0.06,0,1930.04,0,1930.1,0,0,0,KG,0.06,1930.04,1930.1,0
SOI-JB41-1,"Sợi PP trắng đục có UV 1450D, bản sợi 2.05mm [12%TC]",KG,1451,4478442,0,0,0,0,1451,4478442,KG,1451,0,0,1451
SOI-JB42-1,"Sợi PP trắng UV 1450D, bản sợi 5mm[12%TC]",KG,600.8,0,0,0,0,0,600.8,0,KG,600.8,0,0,600.8
SOI-JB24-5,"Sợi PP, trắng UV, 1520D, bản sợi  5.0mm. [1.5%UV MU001D - 8.5%TC]",KG,769.5,49324286.5,0,0,0,0,769.5,49324286.5,Kg,769.5,0,0,769.5
