Chứng từ,Ngày tạo,Số chứng từ,Diễn giải,Vật tư,Tên vật tư,Kho,Đơn vị tính (1),SL 1,Đơn vị tính (2),SL 2,Giá,Tiền vốn,Tk Nợ,Tk Có,Đối tượng,Nhân viên,Bộ phận,Đơn hàng/Hợp đồng mua,Lệnh sản xuất,Công đoạn,Mã trung tâm chi phí,Sản phẩm,Mã vụ việc,Mã giao dịch
PN,10/3/2024,PN10/24-005,ĐỀ XUẤT MỰC IN CHO CÔNG ĐOẠN IN PO10/24-001.,MDM-FL61,Trắng Đục 61 FL,KQC001,KG,25,KG,25,71000,1775000,1523,3311,NCC010016,,,PO10/24-001,,,,,,2119
PN,10/3/2024,PN10/24-005,ĐỀ XUẤT MỰC IN CHO CÔNG ĐOẠN IN PO10/24-001.,MDM-FL79,Xanh Lá 79 FL,KQC001,KG,25,KG,25,83000,2075000,1523,3311,NCC010016,,,PO10/24-001,,,,,,2119
PN,10/3/2024,PN10/24-005,ĐỀ XUẤT MỰC IN CHO CÔNG ĐOẠN IN PO10/24-001.,MDM-FL81GT,Tím 81 FL gián tiếp,KQC001,KG,25,KG,25,91000,2275000,1523,3311,NCC010016,,,PO10/24-001,,,,,,2119
PN,10/3/2024,PN10/24-005,ĐỀ XUẤT MỰC IN CHO CÔNG ĐOẠN IN PO10/24-001.,MDM-FLNHUVANG,Nhũ Vàng FL,KQC001,KG,10,KG,10,202000,2020000,1523,3311,NCC010016,,,PO10/24-001,,,,,,2119
PN,10/3/2024,PN10/24-006,"Túi HDPE, K48.0x75.0LL(+1.0/-0), TL: 13.0g/cái(+/-1.0). [Ghi chú: cắt nguội dài 76.5cm(+/-1), hàn đáy 2 đường]. PO09/24-048/058.",BAO-048075G13HDPE.DW,"Túi HDPE, K48.0x75.0LL(+1.0/-0), TL: 13.0g/cái(+/-1.0). [Ghi chú: cắt nguội dài 76.5cm(+/-1), hàn đáy 2 đường].",KQC001,CAI,392.6,KG,30200,442,13348400,1522,3311,NCC010020,,,PO09/24-048,,,,,,2119
PN,10/3/2024,PN10/24-006,"Túi HDPE, K48.0x75.0LL(+1.0/-0), TL: 13.0g/cái(+/-1.0). [Ghi chú: cắt nguội dài 76.5cm(+/-1), hàn đáy 2 đường]. PO09/24-048/058.",BAO-048075G13HDPE.DW,"Túi HDPE, K48.0x75.0LL(+1.0/-0), TL: 13.0g/cái(+/-1.0). [Ghi chú: cắt nguội dài 76.5cm(+/-1), hàn đáy 2 đường].",KQC001,CAI,299,KG,23000,442,10166000,1522,3311,NCC010020,,,PO09/24-058,,,,,,2119
PN,10/3/2024,PN10/24-007,Đề xuất vật tư px dệt ngày 30/9/2024 PO09/24-085.,0901100730000000,Bạc đạn SKF 609 2Z/C3,KQC001,CAI,100,CAI,100,30000,3000000,1524,3311,NCC010013,,,PO09/24-085,,,,,,2119
PN,10/3/2024,PN10/24-008,"Dây ROPE, D6mm x 12g/m, trắng đục. Ống nhựa PVC, D16mm x dày 2mm, xanh dương Dây đai mono, 7.0cm x 43.0g/m, màu trắng PO09/24-082",10ROP-PPWHI-01-0612,"Dây ROPE, D6mm x 12g/m, trắng đục.",KQC001,M,35.64,KG,2970,648,1924560,1522,3311,NCC010100,,,PO09/24-082,,,,,,2119
PN,10/3/2024,PN10/24-009,"PO08/24-071, Đề xuất mua ống giấy",020020021,"Ống giấy mới, dài 202cm(+2/-0), ĐK trong: 76.0mm, Dày: 7.0-8.0mm, ĐK ngoài: 91.0mm, lực nén tối thiểu: 100kgF, TL: 3.0kg/ống(+/-0.2).",KQC001,ONG,1500,KG,500,60000,30000000,1522,3311,NCC010006,,,PO08/24-071,,,,,,2119
PN,10/3/2024,PN10/24-010,Đề xuất vật tư px dệt 26/9/2024 PO09/24-080,0902100640000000,Dây cu roa Optibelt C99,KQC001,SOI,20,SOI,20,380000,7600000,1524,3311,NCC010247,,,PO09/24-080,,,,,,2119
PN,10/3/2024,PN10/24-011,PX BTP: vật tư - thiết bị phục vụ tổ in PO09/24-079.,0917400020000000,Băng keo 2 mặt ( 5 cm loại dày),KQC001,CUON,200,CUON,200,22800,4560000,1524,3311,NCC010053,,,PO09/24-079,,,,,,2119
PN,10/3/2024,PN10/24-011,PX BTP: vật tư - thiết bị phục vụ tổ in PO09/24-079.,0917400100000000,BĂNG KEO VÀNG 5CM,KQC001,CUON,200,CUON,200,9200,1840000,1524,3311,NCC010053,,,PO09/24-079,,,,,,2119
PN,10/3/2024,PN10/24-011,PX BTP: vật tư - thiết bị phục vụ tổ in PO09/24-079.,0920600300000000,Dây rút 3x200mm,KQC001,BICH,100,BICH,100,8000,800000,1524,3311,NCC010053,,,PO09/24-079,,,,,,2119
PN,10/3/2024,PN10/24-012,"PO09/24-071, đề xuất mua vật tư: ống hơi",0906200980000000,Ống hơi PU phi 10mm x lỗ 6mm màu trắng TGCN-23680 Lion.,KQC001,Mét,100,Mét,100,11000,1100000,1524,3311,NCC010053,,,PO09/24-071,,,,,,2119
PN,10/3/2024,PN10/24-012,"PO09/24-071, đề xuất mua vật tư: ống hơi",0906201890000000,Ống hơi phi 8 x lỗ 5mm . Ống màu trắng trong.,KQC001,M,100,M,100,7000,700000,1524,3311,NCC010053,,,PO09/24-071,,,,,,2119
PN,10/3/2024,PN10/24-012,"PO09/24-071, đề xuất mua vật tư: ống hơi",0906202520000000,Ống hơi PU phi 12x lỗ 8mm - màu trắng trong.,KQC001,Mét,100,Mét,100,13000,1300000,1524,3311,NCC010053,,,PO09/24-071,,,,,,2119
PN,10/3/2024,PN10/24-013,Vật tư sửa chữa máy rút dây cho bộ phận kho. PO08/24-080 VÀ PO09/24-052/061/071/079/084 VÀ PO10/24-003.,0918800100000000,Gỗ ghép 1200x2400mm - 10mm,KQC001,TAM,1,TAM,1,550000,550000,1524,3311,NCC010053,,,PO10/24-003,,,,,,2119
PN,10/3/2024,PN10/24-013,Vật tư sửa chữa máy rút dây cho bộ phận kho. PO08/24-080 VÀ PO09/24-052/061/071/079/084 VÀ PO10/24-003.,091960101000000,Bàn hàn máy rút dây khí nén 19x25mm. (Theo mẫu),KQC001,CAI,2,CAI,2,1400000,2800000,1524,3311,NCC010053,,,PO08/24-080,,,,,,2119
PN,10/3/2024,PN10/24-013,Vật tư sửa chữa máy rút dây cho bộ phận kho. PO08/24-080 VÀ PO09/24-052/061/071/079/084 VÀ PO10/24-003.,091960102000000,Bàn siết máy rút dây khí nén 17x19mm. (Theo mẫu),KQC001,CAI,2,CAI,2,930000,1860000,1524,3311,NCC010053,,,PO08/24-080,,,,,,2119
PN,10/3/2024,PN10/24-013,Vật tư sửa chữa máy rút dây cho bộ phận kho. PO08/24-080 VÀ PO09/24-052/061/071/079/084 VÀ PO10/24-003.,091960103000000,Lô cuốn máy rút dây khí nén phi 38x19mm. (Theo mẫu),KQC001,CAI,2,CAI,2,890000,1780000,1524,3311,NCC010053,,,PO08/24-080,,,,,,2119
PN,10/3/2024,PN10/24-013,Vật tư sửa chữa máy rút dây cho bộ phận kho. PO08/24-080 VÀ PO09/24-052/061/071/079/084 VÀ PO10/24-003.,0919700070000000,Cân đồng hồ  Nhơn Hòa 50kg,KQC001,CAI,1,CAI,1,1115000,1115000,1524,3311,NCC010053,,,PO09/24-079,,,,,,2119
PN,10/3/2024,PN10/24-013,Vật tư sửa chữa máy rút dây cho bộ phận kho. PO08/24-080 VÀ PO09/24-052/061/071/079/084 VÀ PO10/24-003.,0920600100000000,DÂY CỘT BAO,KQC001,Kg,100,Kg,100,25000,2500000,1524,3311,NCC010053,,,PO09/24-061,,,,,,2119
PN,10/3/2024,PN10/24-013,Vật tư sửa chữa máy rút dây cho bộ phận kho. PO08/24-080 VÀ PO09/24-052/061/071/079/084 VÀ PO10/24-003.,10PVC-D1602-02-0001,"Ống nhựa PVC, D16mm x dày 2mm, xanh dương. [Ống lưởi dẻo gia cường bằng sợi PolyEster]",KQC001,M,5,KG,50,13620,681000,1524,3311,NCC010053,,,PO09/24-084,,,,,,2119
PN,10/3/2024,PN10/24-013,Vật tư sửa chữa máy rút dây cho bộ phận kho. PO08/24-080 VÀ PO09/24-052/061/071/079/084 VÀ PO10/24-003.,5200109570000000,Chổi cỏ.,KQC001,CAY,10,CAY,10,25000,250000,1531,3311,NCC010053,,,PO09/24-052,,,,,,2119
PN,10/3/2024,PN10/24-013,Vật tư sửa chữa máy rút dây cho bộ phận kho. PO08/24-080 VÀ PO09/24-052/061/071/079/084 VÀ PO10/24-003.,5200109570000000,Chổi cỏ.,KQC001,CAY,20,CAY,20,25000,500000,1531,3311,NCC010053,,,PO09/24-079,,,,,,2119
PN,10/3/2024,PN10/24-013,Vật tư sửa chữa máy rút dây cho bộ phận kho. PO08/24-080 VÀ PO09/24-052/061/071/079/084 VÀ PO10/24-003.,5300101870000000,Cuộn giấy vệ sinh loại lớn 700g.,KQC001,CUON,20,CUON,20,35000,700000,1531,3311,NCC010053,,,PO09/24-071,,,,,,2119
PN,10/3/2024,PN10/24-014,5200110060030000 BIACARTON5LOP HAT-EMPP-MF 040010002000000 HAT-CAM-EMH33113A PO09/24-061,BIACARTON5LOP,Bìa carton 5 lớp kích thước 1.0mx1.2m,KQC001,TAM,45,TAM,45,13600,612000,1524,3311,NCC010053,,,PO09/24-061,,,,,,2119
PN,10/3/2024,PN10/24-015,Đề xuất mua sắt kẽm la 18*1.4ly (Thái Tiến) PO09/24-070 VÀ PO10/24-002.,0903000080000000,Vít đầu dù đuôi cá 4x15mm,KQC001,BICH,4,BICH,4,95000,380000,1524,3311,NV041,,,PO10/24-002,,,,,,2119
PN,10/3/2024,PN10/24-015,Đề xuất mua sắt kẽm la 18*1.4ly (Thái Tiến) PO09/24-070 VÀ PO10/24-002.,0903600170000000,Tôn lợp Việt Nhật dày 5 zem (9 sóng),KQC001,TAM,3,TAM,3,330000,990000,1524,3311,NV041,,,PO10/24-002,,,,,,2119
PN,10/3/2024,PN10/24-015,Đề xuất mua sắt kẽm la 18*1.4ly (Thái Tiến) PO09/24-070 VÀ PO10/24-002.,0905500480000000,Sắt kẽm H30x60 (1.4 ly),KQC001,CAY,40,CAY,40,195000,7800000,1524,3311,NV041,,,PO10/24-002,,,,,,2119
PN,10/3/2024,PN10/24-015,Đề xuất mua sắt kẽm la 18*1.4ly (Thái Tiến) PO09/24-070 VÀ PO10/24-002.,0905500500000000,"Sắt hộp vuông 30x30mm dày 1,4mm",KQC001,CAY,5,CAY,5,135000,675000,1531,3311,NV041,,,PO10/24-002,,,,,,2119
PN,10/3/2024,PN10/24-015,Đề xuất mua sắt kẽm la 18*1.4ly (Thái Tiến) PO09/24-070 VÀ PO10/24-002.,0905500560000000,Sắt la kẽm 18x1.4mmx3000mm,KQC001,CAY,20,CAY,20,25000,500000,1524,3311,NV041,,,PO09/24-070,,,,,,2119
PN,10/3/2024,PN10/24-015,Đề xuất mua sắt kẽm la 18*1.4ly (Thái Tiến) PO09/24-070 VÀ PO10/24-002.,0905500910000000,Sắt hộp tráng kẽm 100x100x3mm,KQC001,CAY,5,CAY,5,550000,2750000,1524,3311,NV041,,,PO10/24-002,,,,,,2119
PN,10/3/2024,PN10/24-015,Đề xuất mua sắt kẽm la 18*1.4ly (Thái Tiến) PO09/24-070 VÀ PO10/24-002.,0905501940000000,VÍT BẮN TÔN 50mm,KQC001,KG,4,KG,4,70000,280000,1524,3311,NV041,,,PO10/24-002,,,,,,2119
PN,10/3/2024,PN10/24-016,"PO09/24-045, đề xuất mua thuốc",5200110650000004,Thuốc Panadol,KQC001,HOP,2,HOP,2,120000,240000,1531,3311,NV041,,,PO09/24-045,,,,,,2119
PN,10/3/2024,PN10/24-016,"PO09/24-045, đề xuất mua thuốc",5200110650000005,Thuốc Decogel,KQC001,HOP,2,HOP,2,125000,250000,1531,3311,NV041,,,PO09/24-045,,,,,,2119
PN,10/3/2024,PN10/24-017,Hạt Taical EFPP1001 trắng sáng (NGÀY 03-05/10/2024 NCC GIAO HÀNG) PO09/24-076,HAT-TACKS-1001,Hạt Taical EFPP1001 trắng sáng,KQC001,Kg,27000,Kg,27000,7500,202500000,1521,3311,NCC010014,,,PO09/24-076,,,,,,2119
PN,10/3/2024,PN10/24-018,5200110060030000 BIACARTON5LOP HAT-EMPP-MF 040010002000000 HAT-CAM-EMH33113A PO09/24-059.,HAT-CAM-EMH33113A,Hạt màu cam EMH33113A.,KQC001,KG,400,KG,400,97000,38800000,1521,3311,NCC010014,,,PO09/24-059,,,,,,2119
PN,10/3/2024,PN10/24-018,5200110060030000 BIACARTON5LOP HAT-EMPP-MF 040010002000000 HAT-CAM-EMH33113A PO09/24-059.,HAT-EMPP-MF,"Hạt ổn định MFI. (MF4X, MF5X, MF6X)",KQC001,KG,3000,KG,3000,54000,162000000,1521,3311,NCC010014,,,PO09/24-059,,,,,,2119
PN,10/3/2024,PN10/24-019,Đặt khắc bản in cao su PO09/24-078 VÀ PO10/24-005.,5200108450000000,Bản in FEED FLOUR - 40kg,KQC001,CM2,7694,CM2,7694,290,2231260,1523,3311,NCC010204,,,PO10/24-005,,,,,,2119
PN,10/3/2024,PN10/24-019,Đặt khắc bản in cao su PO09/24-078 VÀ PO10/24-005.,520010904300000,Dongwon 113-A,KQC001,CM2,2446,CM2,2446,290,709340,1523,3311,NCC010204,,,PO10/24-005,,,,,,2119
PN,10/3/2024,PN10/24-019,Đặt khắc bản in cao su PO09/24-078 VÀ PO10/24-005.,5300101114000000,TSH-566,KQC001,CM2,6142,CM2,6142,290,1781180,1523,3311,NCC010204,,,PO09/24-078,,,,,,2119
PN,10/3/2024,PN10/24-019,Đặt khắc bản in cao su PO09/24-078 VÀ PO10/24-005.,5300101115000000,SAMHO (JUMBO),KQC001,CM2,5183,CM2,5183,290,1503070,1523,3311,NCC010204,,,PO10/24-005,,,,,,2119
PN,10/3/2024,PN10/24-020,Đặt khắc bản in cao su PO10/24-005.,5200106590000000,Red Bicycle,KQC001,CM2,4936,CM2,4936,290,1431440,1523,3311,NCC010204,,,PO10/24-005,,,,,,2119
PN,10/3/2024,PN10/24-021,Đề xuất vật tư px dệt ngày 30/9/2024 PO09/24-086.,0901900280000000,BÁNH XE BỘ ĐẨY NHỰA NOVA6-082301,KQC001,CAI,100,CAI,100,56800,5680000,1524,3311,NCC010293,,,PO09/24-086,,,,,,2119
PN,10/3/2024,PN10/24-021,Đề xuất vật tư px dệt ngày 30/9/2024 PO09/24-086.,0905200040000000,ĐAI TRÊN 10 LỖ LSL6 (230X98X10) LSL6074807,KQC001,Cái,100,Cái,100,21200,2120000,1524,3311,NCC010293,,,PO09/24-086,,,,,,2119
TP,10/3/2024,TP10/24-010,Nhập báo cáo khâu sợi X01 ngày 03/10/2024,PHE-PHESOI,Phế thu hồi khâu kéo sợi,KPH001,KG,16,KG,16,0,0,1527,15412,CTY00001,,,,LSX07/24-053,SOI,,0102123051000000,,2154
TP,10/3/2024,TP10/24-010,Nhập báo cáo khâu sợi X01 ngày 03/10/2024,PHE-PHESOI,Phế thu hồi khâu kéo sợi,KPH001,KG,40,KG,40,0,0,1527,15412,CTY00001,,,,LSX07/24-053,SOI,,0102123051000000,,2154
TP,10/3/2024,TP10/24-010,Nhập báo cáo khâu sợi X01 ngày 03/10/2024,PHE-PHESOI,Phế thu hồi khâu kéo sợi,KPH001,KG,6,KG,6,0,0,1527,15412,CTY00001,,,,LSX07/24-058,SOI,,0102123048000000,,2154
TP,10/3/2024,TP10/24-010,Nhập báo cáo khâu sợi X01 ngày 03/10/2024,PHE-PHESOI,Phế thu hồi khâu kéo sợi,KPH001,KG,8,KG,8,0,0,1527,15412,CTY00001,,,,LSX08/24-086,SOI,,0102109009000000,,2154
TP,10/3/2024,TP10/24-010,Nhập báo cáo khâu sợi X01 ngày 03/10/2024,PHE-PHESOI,Phế thu hồi khâu kéo sợi,KPH001,KG,9,KG,9,0,0,1527,15412,CTY00001,,,,LSX09/24-003,SOI,,0102125032000000,,2154
TP,10/3/2024,TP10/24-010,Nhập báo cáo khâu sợi X01 ngày 03/10/2024,PHE-PHESOI,Phế thu hồi khâu kéo sợi,KPH001,KG,30,KG,30,0,0,1527,15412,CTY00001,,,,LSX09/24-003,SOI,,0102125032000000,,2154
TP,10/3/2024,TP10/24-010,Nhập báo cáo khâu sợi X01 ngày 03/10/2024,PHE-PHESOI,Phế thu hồi khâu kéo sợi,KPH001,KG,7,KG,7,0,0,1527,15412,CTY00001,,,,LSX09/24-052,SOI,,0102125009000000,,2154
TP,10/3/2024,TP10/24-010,Nhập báo cáo khâu sợi X01 ngày 03/10/2024,PHE-PHESOI,Phế thu hồi khâu kéo sợi,KPH001,KG,84,KG,84,0,0,1527,15412,CTY00001,,,,LSX10/24-003,SOI,,HAPHAL510083TRTR,,2154
TP,10/3/2024,TP10/24-010,Nhập báo cáo khâu sợi X01 ngày 03/10/2024,PHE-PHESOI,Phế thu hồi khâu kéo sợi,KPH001,KG,5,KG,5,0,0,1527,15412,CTY00001,,,,LSX10/24-004,SOI,,TPH595920G112MEK.CHD,,2154
TP,10/3/2024,TP10/24-010,Nhập báo cáo khâu sợi X01 ngày 03/10/2024,PHE-PHESOI,Phế thu hồi khâu kéo sợi,KPH001,KG,5,KG,5,0,0,1527,15412,CTY00001,,,,LSX10/24-004,SOI,,TPH595920G112MEK.CHD,,2154
TP,10/3/2024,TP10/24-010,Nhập báo cáo khâu sợi X01 ngày 03/10/2024,SOI-GL15-3,"Sợi PP, trắng đục, 920D, 2.15mm. [33.3TC] [No Recycled]",KSO001,KG,3295.1,KG,3295.1,0,0,15512,15412,CTY00001,,,,LSX08/24-086,SOI,,0102109009000000,,2154
TP,10/3/2024,TP10/24-010,Nhập báo cáo khâu sợi X01 ngày 03/10/2024,SOI-MK12-4,"Sợi PP, trắng tẩy, 950D, 2.5mm. (Dùng hạt tẩy OP10 - Đại Á)",KSO001,KG,86.37,KG,86.37,0,0,15512,15412,CTY00001,,,,LSX08/24-066,SOI,,TPH595920G112MEK.CHD,,2154
TP,10/3/2024,TP10/24-010,Nhập báo cáo khâu sợi X01 ngày 03/10/2024,SOI-MK12-4,"Sợi PP, trắng tẩy, 950D, 2.5mm. (Dùng hạt tẩy OP10 - Đại Á)",KSO001,KG,5909.93,KG,5909.93,0,0,15512,15412,CTY00001,,,,LSX10/24-004,SOI,,TPH595920G112MEK.CHD,,2154
TP,10/3/2024,TP10/24-010,Nhập báo cáo khâu sợi X01 ngày 03/10/2024,SOI-MS01-4,"Sợi PP 820D bản chỉ 2.5 mm, trắng đục [Dùng MV8C]",KSO001,KG,2634.6,KG,2634.6,0,0,15512,15412,CTY00001,,,,LSX09/24-003,SOI,,0102125032000000,,2154
TP,10/3/2024,TP10/24-010,Nhập báo cáo khâu sợi X01 ngày 03/10/2024,SOI-PR43-1,"Sợi PP, màu đen, 670D, 2.50mm. [0033K+Sủi tạp màu]",KSO001,KG,2127.08,KG,2127.08,0,0,15512,15412,CTY00001,,,,LSX07/24-053,SOI,,0102123051000000,,2154
TP,10/3/2024,TP10/24-010,Nhập báo cáo khâu sợi X01 ngày 03/10/2024,SOI-PR43MI-01,"Sợi PP, màu đen, 670D, 2.50mm. [CB105+MF4X]",KSO001,KG,31.74,KG,31.74,0,0,15512,15412,CTY00001,,,,LSX03/24-065,SOI,,0102123047000000,,2154
TP,10/3/2024,TP10/24-010,Nhập báo cáo khâu sợi X01 ngày 03/10/2024,SOI-PR43MI-01,"Sợi PP, màu đen, 670D, 2.50mm. [CB105+MF4X]",KSO001,KG,118.3,KG,118.3,0,0,15512,15412,CTY00001,,,,LSX09/24-017,SOI,,0102123047000000,,2154
TP,10/3/2024,TP10/24-010,Nhập báo cáo khâu sợi X01 ngày 03/10/2024,SOI-PR43MI-01,"Sợi PP, màu đen, 670D, 2.50mm. [CB105+MF4X]",KSO001,KG,775.33,KG,775.33,0,0,15512,15412,CTY00001,,,,LSX09/24-017,SOI,,0102123047000000,,2154
TP,10/3/2024,TP10/24-010,Nhập báo cáo khâu sợi X01 ngày 03/10/2024,SOI-PR43MI-01,"Sợi PP, màu đen, 670D, 2.50mm. [CB105+MF4X]",KSO001,KG,775.33,KG,775.33,0,0,15512,15412,CTY00001,,,,LSX09/24-049,SOI,,0102123047000000,,2154
TP,10/3/2024,TP10/24-010,Nhập báo cáo khâu sợi X01 ngày 03/10/2024,SOI-PRBX-01,"Sợi PP, xanh dương 2195C, 760D, 2.50mm. [EMH77197]",KSO001,KG,309,KG,309,0,0,15512,15412,CTY00001,,,,LSX09/24-049,SOI,,0102123056000000,,2154
TP,10/3/2024,TP10/24-010,Nhập báo cáo khâu sợi X01 ngày 03/10/2024,SOI-PRTD-01,"Sợi PP, màu trắng đục, 670D, 2.5mm, 3.4kgF/sợi, 20%.",KSO001,KG,1064.7,KG,1064.7,0,0,15512,15412,CTY00001,,,,LSX07/24-058,SOI,,0102123048000000,,2154
TP,10/3/2024,TP10/24-010,Nhập báo cáo khâu sợi X01 ngày 03/10/2024,SOI-PRTD-01,"Sợi PP, màu trắng đục, 670D, 2.5mm, 3.4kgF/sợi, 20%.",KSO001,KG,205.73,KG,205.73,0,0,15512,15412,CTY00001,,,,LSX09/24-049,SOI,,0102123048000000,,2154
TP,10/3/2024,TP10/24-010,Nhập báo cáo khâu sợi X01 ngày 03/10/2024,SOI-PRTD-01,"Sợi PP, màu trắng đục, 670D, 2.5mm, 3.4kgF/sợi, 20%.",KSO001,KG,337.1,KG,337.1,0,0,15512,15412,CTY00001,,,,LSX09/24-049,SOI,,0102123049000000,,2154
TP,10/3/2024,TP10/24-010,Nhập báo cáo khâu sợi X01 ngày 03/10/2024,SOI-PRTD-01,"Sợi PP, màu trắng đục, 670D, 2.5mm, 3.4kgF/sợi, 20%.",KSO001,KG,1655.05,KG,1655.05,0,0,15512,15412,CTY00001,,,,LSX09/24-049,SOI,,0102123048000000,,2154
TP,10/3/2024,TP10/24-010,Nhập báo cáo khâu sợi X01 ngày 03/10/2024,SOI-SP31-3,"Sợi PP màu trắng đục, 880D, 2.55mm [Dùng MV8C]",KSO001,KG,3621.8,KG,3621.8,0,0,15512,15412,CTY00001,,,,LSX09/24-052,SOI,,0102125009000000,,2154
TP,10/3/2024,TP10/24-010,Nhập báo cáo khâu sợi X01 ngày 03/10/2024,SOI-TP13,"Sợi PP, 780D, 2.91mm, trắng trong.",KSO001,KG,462.7,KG,462.7,0,0,15512,15412,CTY00001,,,,LSX10/24-003,SOI,,HAPHAL510083TRTR,,2154
TP,10/3/2024,TP10/24-011,Nhập báo cáo dệt ngày 03/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,1,KG,1,0,0,1527,15414,CTY00001,,,,LSX03/24-059,VAICUON,,TPH075118G125TTINT.CAMI,,2109B
TP,10/3/2024,TP10/24-011,Nhập báo cáo dệt ngày 03/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,6,KG,6,0,0,1527,15414,CTY00001,,,,LSX03/24-059,VAICUON,,TPH075118G125TTINT.CAMI,,2109B
TP,10/3/2024,TP10/24-011,Nhập báo cáo dệt ngày 03/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,1,KG,1,0,0,1527,15414,CTY00001,,,,LSX03/24-059,VAICUON,,TPH075118G125TTINT.CAMI,,2109B
TP,10/3/2024,TP10/24-011,Nhập báo cáo dệt ngày 03/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,2,KG,2,0,0,1527,15414,CTY00001,,,,LSX03/24-059,VAICUON,,TPH075118G125TTINT.CAMI,,2109B
TP,10/3/2024,TP10/24-011,Nhập báo cáo dệt ngày 03/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,2.3,KG,2.3,0,0,1527,15414,CTY00001,,,,LSX08/24-049,VAICUON,,0119117002014000,,2109B
TP,10/3/2024,TP10/24-011,Nhập báo cáo dệt ngày 03/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,6.1,KG,6.1,0,0,1527,15414,CTY00001,,,,LSX08/24-049,VAICUON,,0119117002014000,,2109B
TP,10/3/2024,TP10/24-011,Nhập báo cáo dệt ngày 03/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,1,KG,1,0,0,1527,15414,CTY00001,,,,LSX08/24-049,VAICUON,,0119117002014000,,2109B
TP,10/3/2024,TP10/24-011,Nhập báo cáo dệt ngày 03/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,5,KG,5,0,0,1527,15414,CTY00001,,,,LSX08/24-049,VAICUON,,0119117002014000,,2109B
TP,10/3/2024,TP10/24-011,Nhập báo cáo dệt ngày 03/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,2,KG,2,0,0,1527,15414,CTY00001,,,,LSX08/24-069,VAICUON,,0102109025000000,,2109B
TP,10/3/2024,TP10/24-011,Nhập báo cáo dệt ngày 03/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,5.4,KG,5.4,0,0,1527,15414,CTY00001,,,,LSX08/24-069,VAICUON,,0102109025000000,,2109B
TP,10/3/2024,TP10/24-011,Nhập báo cáo dệt ngày 03/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,1.6,KG,1.6,0,0,1527,15414,CTY00001,,,,LSX08/24-076,VAICUON,,THACUTAU580080080075TRDU,,2109B
TP,10/3/2024,TP10/24-011,Nhập báo cáo dệt ngày 03/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,1,KG,1,0,0,1527,15414,CTY00001,,,,LSX08/24-086,VAICUON,,0102109009000000,,2109B
TP,10/3/2024,TP10/24-011,Nhập báo cáo dệt ngày 03/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,3.8,KG,3.8,0,0,1527,15414,CTY00001,,,,LSX08/24-086,VAICUON,,0102109009000000,,2109B
TP,10/3/2024,TP10/24-011,Nhập báo cáo dệt ngày 03/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,2.5,KG,2.5,0,0,1527,15414,CTY00001,,,,LSX08/24-094,VAICUON,,THACUTAU109080080067TRDU,,2109B
TP,10/3/2024,TP10/24-011,Nhập báo cáo dệt ngày 03/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,1.6,KG,1.6,0,0,1527,15414,CTY00001,,,,LSX09/24-012,VAICUON,,0102109008000000,,2109B
TP,10/3/2024,TP10/24-011,Nhập báo cáo dệt ngày 03/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,8,KG,8,0,0,1527,15414,CTY00001,,,,LSX09/24-012,VAICUON,,0102109008000000,,2109B
TP,10/3/2024,TP10/24-011,Nhập báo cáo dệt ngày 03/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,1.8,KG,1.8,0,0,1527,15414,CTY00001,,,,LSX09/24-012,VAICUON,,0102109008000000,,2109B
TP,10/3/2024,TP10/24-011,Nhập báo cáo dệt ngày 03/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,4,KG,4,0,0,1527,15414,CTY00001,,,,LSX09/24-012,VAICUON,,0102109008000000,,2109B
TP,10/3/2024,TP10/24-011,Nhập báo cáo dệt ngày 03/10/2024,PHE-PHEDET,Phế liệu thu hồi khâu dệt,KPH001,KG,1.5,KG,1.5,0,0,1527,15414,CTY00001,,,,LSX09/24-012,VAICUON,,0102109008000000,,2109B
