Mã số,Mặt hàng,Đơn vị tính 1,SL Đầu kỳ 1,Giá trị đầu kỳ 1,SL Nhập 1,Giá trị Nhập 1,SL Xuất 1,Giá trị xuất 1,SL Tồn 1,Giá trị tồn 1,Đơn vị tính 2,SL Đầu kỳ 2,SL Nhập 2,SL Xuất 2,SL Tồn 2,Date
TPH075118G125INT.CAMI867,"Bao TP-PP, trắng tẩy, K75.0x118.0LL, TL: 125.0g/cái, MK: CÁM MÌ POLLARD - CODE 867 (1+0) (Mã: 5001291). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",KG,3.5,85068,0,0,0,0,3.5,85068,Cái,0,0,0,0,17/09/2024
THACUHAL510100110071TRDU,"Vải cuộn PP, trắng đục, K51.0cm(+1/-0.5), MĐ: 10.0x11.0, TL: 71g/m(+/-2.5). [3500m/cuộn]/THACUHAL510100100071TRDU",KG,6746,80353985,523,0,0,0,7269,80353985,M,84872,7100,0,91972,17/09/2024
TPH455066G70CBTDW24.61A,"[61A] Bao TP-PP, cam biên trong, gập miệng vào trong 4cm (+/-1), K45.5x66PB, lồng HDPE-K48x75x13g, TL: PP-57g + PE-13g = 70g/bộ, MK: DW24 - 61A. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",KG,1383.6,0,0,0,0,0,1383.6,0,Bộ,20329,0,0,20329,17/09/2024
TPH455066G70CAMDW24.62A2,"[62A2] Bao TP-PP, màu cam, gập miệng vào trong 4cm (+/-1), K45.5x66PB, lồng HDPE-K48x75x13g, TL: PP-57g + PE-13g = 70g/bộ, MK: DW24 - 62A2. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",KG,274.8,0,0,0,0,0,274.8,0,Bộ,4038,0,0,4038,17/09/2024
TPH455068G54TDUDW24.65A1,"[65A1] Bao TP-PP, trắng đục, may miệng luồn dây 130cm-2g, K45.5x68PB, TL: PP-52g + Dây-2g = 54g/cái, MK: DW24 - 65A1. [Ép kiện: 500cái/kiện, bắn đai 4 ngang x 1 dọc]",KG,503.2,0,0,0,0,0,503.2,0,Bộ,9900,0,0,9900,17/09/2024
TPH455066G70CAMDW24.68A,"[68A] Bao TP-PP, màu cam, gập miệng vào trong 4cm (+/-1), K45.5x66PB, lồng HDPE-K48x75x13g, TL: PP-57g + PE-13g = 70g/bộ, MK: DW24 - 68A. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",KG,996.3,0,0,0,0,0,996.3,0,Bộ,14208,0,0,14208,17/09/2024
TPH455066G70CAMDW24.68C,"[68C] Bao TP-PP, màu cam, gập miệng vào trong 4cm (+/-1), K45.5x66PB, lồng HDPE-K48x75x13g, TL: PP-57g + PE-13g = 70g/bộ, MK: DW24 - 68C. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",KG,207.4,0,0,0,0,0,207.4,0,Bộ,3039,0,0,3039,17/09/2024
TPH455066G70TDUDW24.69A,"[69A] Bao TP-PP, màu trắng đục, gập miệng vào trong 4cm (+/-1), K45.5x66PB, lồng HDPE-K48x75x13g, TL: PP-57g + PE-13g = 70g/bộ, MK: DW24 - 69A. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",KG,681.8,0,0,0,0,0,681.8,0,Bộ,10150,0,0,10150,17/09/2024
TPH455066G70TDUDW24.76C,"[76C] Bao TP-PP, màu trắng đục, gập miệng vào trong 4cm (+/-1), K45.5x66PB, lồng HDPE-K48x75x13g, TL: PP-57g + PE-13g = 70g/bộ, MK: DW24 - 76C. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",KG,198.7,0,0,0,0,0,198.7,0,Bộ,3024,0,0,3024,17/09/2024
TPH595920G112MEK.AQIN,"Bao TP-PP, trắng tẩy, K59.5x92.0PB (cm), TL: 112.0 (±3.0)g/cái, MK: AQ IN - 40KG [Đóng gói: 50 cái/xấp, gấp lại làm 2, 1 bó 2 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài, bỏ vào túi HDPE, dán tem nhận diện]",KG,1065,18979459,0,0,0,0,1065,18979459,Cái,9800,0,0,9800,17/09/2024
TPH455068G67CAMDW24.78A,"[78A] Bao TP-PP, màu cam, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW24 - 78A. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",KG,1626.2,0,0,0,0,0,1626.2,0,Bộ,25355,0,0,25355,17/09/2024
TPH455068G67CAMDW24.78B,"[78B] Bao TP-PP, màu cam, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW24 - 78B. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",KG,192.3,0,0,0,0,0,192.3,0,Bộ,3039,0,0,3039,17/09/2024
TPH455068G67CAMDW24.79A,"[79A] Bao TP-PP, màu cam, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW24 - 79A. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",KG,191.2,0,0,0,0,0,191.2,0,Bộ,3014,0,0,3014,17/09/2024
TPH455068G67TDUDW24.79B,"[79B] Bao TP-PP, màu trắng đục, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW24 - 79B. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",KG,66.5,0,0,0,0,0,66.5,0,Bộ,1019,0,0,1019,17/09/2024
TPH455068G67CAMDW24.80B,"[80B] Bao TP-PP, màu cam, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW24 - 80B. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",KG,334.5,0,0,0,0,0,334.5,0,Bộ,5088,0,0,5088,17/09/2024
TPH455068G67TDUDW24.80C,"[80C] Bao TP-PP, màu trắng đục, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW24 - 80C. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",KG,316.4,0,0,0,0,0,316.4,0,Bộ,5038,0,0,5038,17/09/2024
TPH455068G67TDUDW24.81B,"[81B] Bao TP-PP, màu trắng đục, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW24 - 81B. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",KG,133.5,0,0,0,0,0,133.5,0,Bộ,2014,0,0,2014,17/09/2024
TPH455068G67VBTDW24.82B,"[82B] Bao TP-PP, màu vàng biên trong, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW23 - 82B. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",KG,143.9,0,0,0,0,0,143.9,0,Bộ,2020,0,0,2020,17/09/2024
TPH455068G67XLBTDW24.83B,"[83B] Bao TP-PP, màu xanh lá biên trong , may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW24 - 83B. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",KG,343.5,0,0,0,0,0,343.5,0,Bộ,5038,0,0,5038,17/09/2024
TPH455068G67VBTDW24.83C,"[83C] Bao TP-PP, màu vàng biên trong, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW24 - 83C. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",KG,142.7,0,0,0,0,0,142.7,0,Bộ,2029,0,0,2029,17/09/2024
TPH455068G67XLBTDW24.83E,"[83E] Bao TP-PP, màu xanh lá biên trong , may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW24 - 83E. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",KG,328.2,0,0,0,0,0,328.2,0,Bộ,5034,0,0,5034,17/09/2024
TPH455068G67VBTDW24.83F,"[83F] Bao TP-PP, màu vàng biên trong, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW24 - 83F. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",KG,212,0,0,0,0,0,212,0,Bộ,3033,0,0,3033,17/09/2024
TPH455066G70CAMDW24.85A,"[85A] Bao TP-PP, màu cam, gập miệng vào trong 4cm (+/-1), K45.5x66PB, lồng HDPE-K48x75x13g, TL: PP-57g + PE-13g = 70g/bộ, MK: DW24 - 85A. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",KG,1784.6,0,0,0,0,0,1784.6,0,Bộ,25453,0,0,25453,17/09/2024
TPH455066G70XLBTDW24.85C,"[85C] Bao TP-PP, màu  xanh lá biên trong, gập miệng vào trong 4cm (+/-1), K45.5x66PB, lồng HDPE-K48x75x13g, TL: PP-57g + PE-13g = 70g/bộ, MK: DW24 - 85C. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",KG,345.9,0,0,0,0,0,345.9,0,Bộ,5022,0,0,5022,17/09/2024
TPH455068G67CAMDW24.86A,"[86A] Bao TP-PP, màu cam, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW24 - 86A. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",KG,1617.1,0,0,0,0,0,1617.1,0,Bộ,25324,0,0,25324,17/09/2024
TPH455068G67VACDW24.86B,"[86B] Bao TP-PP, màu vàng chanh, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW24 - 86B. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",KG,199.9,0,0,0,0,0,199.9,0,Bộ,3055,0,0,3055,17/09/2024
TPH455066G70CAMDW24.87A,"[87A] Bao TP-PP, màu cam, gập miệng vào trong 4cm (+/-1), K45.5x66PB, lồng HDPE-K48x75x13g, TL: PP-57g + PE-13g = 70g/bộ, MK: DW24 - 87A. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",KG,1776.8,0,0,0,0,0,1776.8,0,Bộ,25375,0,0,25375,17/09/2024
TPH455066G70VBTDW24.87B,"[87B] Bao TP-PP, vàng biên trong, gập miệng vào trong 4cm (+/-1), K45.5x66PB, lồng HDPE-K48x75x13g, TL: PP-57g + PE-13g = 70g/bộ, MK: DW24 - 87B. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",KG,310.8,0,0,0,0,0,310.8,0,Bộ,4600,0,0,4600,17/09/2024
TPH455066G76CAMDW24.89A,"[89A] Bao TP-PP, màu cam, gập miệng vào trong 4cm (+/-1), K45.5x66PB, lồng LDPE-K48x75x19g, TL: PP-57g + PE-19g = 76g/bộ, MK: DW24 - 89A [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc",KG,1523.4,0,0,0,0,0,1523.4,0,Bộ,20334,0,0,20334,17/09/2024
TPH455066G76TDUDW24.89C,"[89C] Bao TP-PP, màu trắng đục, gập miệng vào trong 4cm (+/-1), K45.5x66PB, lồng LDPE-K48x75x19g, TL: PP-57g + PE-19g = 76g/bộ, MK: DW24 - 89C [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",KG,757.7,0,0,0,0,0,757.7,0,Bộ,10447,0,0,10447,17/09/2024
TPH455066G70CAMDW24.92A,"[92A] Bao TP-PP, màu cam, gập miệng vào trong 4cm (+/-1), K45.5x66PB, lồng HDPE-K48x75x13g, TL: PP-57g + PE-13g = 70g/bộ, MK: DW24 - 92A. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",KG,730.9,0,0,0,0,0,730.9,0,Bộ,10345,0,0,10345,17/09/2024
TPH455066G70CAMDW24.96A,"[96A] Bao TP-PP, màu cam, gập miệng vào trong 4cm (+/-1), K45.5x66PB, lồng HDPE-K48x75x13g, TL: PP-57g + PE-13g = 70g/bộ, MK: DW24 - 96A. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",KG,706.3,0,0,0,0,0,706.3,0,Bộ,10159,0,0,10159,17/09/2024
TPH455066G70TDUDW24.100A,"[100A] Bao TP-PP, màu trắng đục, gập miệng vào trong 4cm (+/-1), K45.5x66PB, lồng HDPE-K48x75x13g, TL: PP-57g + PE-13g = 70g/bộ, MK: DW24 - 100A. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",KG,1386.4,0,0,0,0,0,1386.4,0,Bộ,20282,0,0,20282,17/09/2024
TPH455066G76VBTDW24.84A1,"[84A1] Bao TP-PP, màu vàng biên trong, gập miệng vào trong 4cm (+/-1), K45.5x66PB, lồng LDPE-K48x75x19g, TL: PP-57g + PE-19g = 76g/bộ, MK: DW23 - 84A1 [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",KG,1455,0,0,0,0,0,1455,0,Bộ,19721,0,0,19721,17/09/2024
TPH055090G147TDLU.TSH202,"Bao TP-PP, trắng đục, may miệng, , K55.0x90PB(+/-1), lồng LDPE-K58x113x42g, TL: PP-105g + PE-42g = 147g/bộ, MK: TSH-202 [Ép kiện: 300cái/kiện, bắn đai 3 ngang x 2 dọc]",KG,0,0,2714.6,0,2714.6,0,0,0,Bộ,0,17940,17940,0,17/09/2024
TPH055090G147TDLU.TSH331,"Bao TP-PP, trắng đục, may miệng, , K55.0x90PB(+/-1), lồng LDPE-K58x113x42g, TL: PP-105g + PE-42g = 147g/bộ, MK: TSH-331 [Ép kiện: 300cái/kiện, bắn đai 3 ngang x 2 dọc]",KG,0,0,752.4,0,752.4,0,0,0,Bộ,0,5000,5000,0,17/09/2024
01JBO-4P002-02-0000,"Bao Jumbo, dạng 4 tấm, màu Beige, W x L x H = 90cm x 90cm x 130cm, có in, đáy bằng,có ống nạp + túi tài liệu; TL: 1.6Kg/cái.",KG,9964.1,288879188,0,0,0,0,9964.1,288879188,CAI,6273,0,0,6273,17/09/2024
01JBO-TC001-01-0000,"Bao Jumbo, thân tròn, màu trắng,90x90x120cm; TL: 1.45kg/cái, nắp trùm, đáy bằng, quai chéo.",KG,20213,676165276,0,0,0,0,20213,676165276,CAI,13940,0,0,13940,17/09/2024
01JBO-TC001-02-0000,"Bao Jumbo, thân tròn, màu trắng,90x90x190cm; TL: 2.2kg/cái, nắp trùm, đáy bằng, quai chéo.",KG,15622.4,522600525,0,0,0,0,15622.4,522600525,CAI,7550,0,0,7550,17/09/2024
01JBO-TC004-01-0000,"Bao Jumbo thân tròn, màu trắng, tráng trong, kích thước: 90x90x120cm, marka: Phosbic (2+4); TL: 1.9Kg/cái",KG,0,-11162908,0,0,0,0,0,-11162908,Cái,0,0,0,0,17/09/2024
01JBO-TC007-01-0000,"Bao Jumbo thân tròn, màu beige, nắp trùm cao 90cm màu trắng, đai choàng đáy màu beige, dai ngang màu begie, nắp đáy xẻ cánh sen, kích thước: 115x135cm; TL: 2.4±0.1Kg/cái",KG,0,-51994,0,0,0,0,0,-51994,Cái,0,0,0,0,17/09/2024
01JBO-4P008-01-0000,"Bao Jumbo màu trắng thân ráp không tráng, nắp trùm kích thước 95x95x125(cm); TL: 1.55(Kg/cái) (Tận dụng may bao phế)",KG,2644.9,43137300,0,0,0,0,2644.9,43137300,Cái,1770,0,0,1770,17/09/2024
HDPE523025TD,"Cuộn HDPE, K52.3cm, 25.0g/m, 25.0mic, trắng đục.",KG,2.59,0,0,0,0,0,2.59,0,M,103.66,0,0,103.66,17/09/2024
HDPE0017-1,"Cuộn HDPE, K59.0cm, 22.2g/m, 22.0mic, trắng trong. [Ext B: 95.0HD + 5.0LL]",KG,3978.1,0,0,0,0,0,3978.1,0,M,182900,0,0,182900,17/09/2024
HDPE0025-3,"Cuộn HDPE, K52.3cm, 20.0g/m, 22.0mic, trắng đục. [22TC] [Chú ý: Chỉ dùng cho mã THACU4TR520085080062TRDU]",KG,1043.3,0,0,0,0,0,1043.3,0,M,57435.01,0,0,57435.01,17/09/2024
HDPE0032-1,"Cuộn HDPE, K67.3cm, 28.0g/m, 25.0mic, trắng đục. [18.3TC]",KG,552.17,0,0,0,0,0,552.17,0,M,22806.3284,0,0,22806.3284,17/09/2024
HDPE597222TD,"Cuộn HDPE, K59.7cm, 22.2g/m, 22.0mic, trắng đục.",KG,2143.6,0,0,0,0,0,2143.6,0,M,111750.45,0,0,111750.45,17/09/2024
HDPE568325TD,"Cuộn HDPE, K56.8cm, 32.5g/m, 30.0mic, trắng đục.",KG,33.17,140333,0,0,0,0,33.17,140333,M,1051.37,0,0,1051.37,17/09/2024
HDPE051-DOW,"Cuộn HDPE, trắng đục, K51.0cm, TL: 22g/m. [Độ dày 23.4mic]",KG,1466.3,0,0,0,0,0,1466.3,0,M,68200,0,0,68200,17/09/2024
HDPE053-DOW,"Cuộn HDPE, trắng đục, K53.0cm, TL: 22.88g/m. [Độ dày 23.4mic]",KG,1102.8,0,0,0,0,0,1102.8,0,M,49600,0,0,49600,17/09/2024
03CAT-4P001-02-DAIN,"Đai nâng PP, màu trắng, W7cm - T46g/m, cắt dài 140cm, đánh dấu ""35-70-35"", TL: 64.4g/cái.",KG,0.39,20294,0,0,0,0,0.39,20294,CAI,6,0,0,6,17/09/2024
03CAT-TC001-01-DCON,"Dây cột ống nạp, loại PP, màu trắng, W2cm - T5g/m, cắt dài 120cm, TL: 6.0g/cái.",KG,15.12,794116,0,0,0,0,15.12,794116,CAI,2520,0,0,2520,17/09/2024
03CAT-TC001-02-DAIN,"Đai nâng PP, màu trắng, W7cm - T48g/m, cắt dài 280cm, ""110-60-110"", TL: 134.4g/cái.",KG,105.99,5566893,0,0,0,0,105.99,5566893,CAI,791,0,0,791,17/09/2024
03CAT-TC001-02-DAIV,"Dây đai PP, màu trắng, W5cm - T20g/m, cắt dài 390cm, TL: 78g/cái.",KG,3.75,196953,0,0,0,0,3.75,196953,CAI,50,0,0,50,17/09/2024
03CAT-TC003-02-DAIN,"Đai nâng PP, màu xanh dương, W7cm - T48g/m, cắt dài 120cm, đánh dấu ""30-60-30"", TL: 57.6g/cái.",KG,1140.83,59917114,0,0,0,0,1140.83,59917114,CAI,19806,0,0,19806,17/09/2024
03CAT-TC003-02-DAIV,"Dây đai PP, màu xanh dương, W4cm - T23g/m, cắt dài 425cm, TL: 97.75g/cái.",KG,668.51,35110822,0,0,0,0,668.51,35110822,CAI,6839,0,0,6839,17/09/2024
03CAT-TC003-02-DCON,"Dây cột nắp, loại PP, màu beige, W2cm - T6g/m, cắt dài 150cm, TL: 9.0g/cái.",KG,58.48,3071524,0,0,0,0,58.48,3071524,CAI,6498,0,0,6498,17/09/2024
03CAT-TC003-02-DCOX,"Dây cột ống xả, loại PP, màu beige, W2cm - T6g/m, cắt dài 120cm, TL: 7.2g/cái.",KG,135.98,7141888,0,0,0,0,135.98,7141888,CAI,19426,0,0,19426,17/09/2024
03CAT-TC003-02-ROPP,"Dây rope PP, D=5mm, màu trắng, cắt dài 190cm, TL: 19.0g/dây.",KG,96.9,5089269,0,0,0,0,96.9,5089269,CAI,5100,0,0,5100,17/09/2024
08DAY-NOXI-01-0606,"Dây chống xì đường kính 6mm sợi poly dùng cho may bao, trọng lượng 6g/m",KG,8.9,506541,0,0,0,0,8.9,506541,M,1400,0,0,1400,17/09/2024
09TAPE-POLYWHI-01-0206,"Dây tape sợi polyester màu trắng, kích thước 2cm, trọng lượng 5.8g/m",KG,56.9,0,0,0,0,0,56.9,0,M,56.9,0,0,56.9,17/09/2024
10DAI-PPBEI-01-0205,"Dây đai PP, 2.0cm x 5.0g/m, MĐN: 8, màu Beige.",KG,13.5,0,0,0,0,0,13.5,0,M,27000,0,0,27000,17/09/2024
10DAI-PPBEI-01-0535,"Dây đai PP, 5.0cm x 35g/m, màu Beige.",KG,586,23440000,0,0,0,0,586,23440000,M,167428.57,0,0,167428.57,17/09/2024
10DAI-PPBEI-02-0748,"Dây đai PP, 7.0cm x 48g/m, màu Beige, MĐN: 10-12. [TL: 48g/m, >1800kgF] [màu Beige DW] [BE66125A]",KG,1079.16,21702305,0,0,0,0,1079.16,21702305,M,316439.02,0,0,316439.02,17/09/2024
10DAI-PPBLU-01-0423,"Dây đai PP, 4.0cm x 23.0g/m, màu xanh dương.",KG,173,0,0,0,0,0,173,0,M,7521.74,0,0,7521.74,17/09/2024
10DAI-PPBLU-01-0748,"Dây đai PP, 7.0cm x 48.0g/m, màu xanh dương.",KG,1006,0,0,0,0,0,1006,0,M,20958.33,0,0,20958.33,17/09/2024
10DAI-PPWHI-01-0535,"Dây đai PP, 5.0cm x 35g/m, màu Trắng đục.",KG,25,189394,0,0,0,0,25,189394,M,7142.86,0,0,7142.86,17/09/2024
10DAI-PPWHI-01-0746,"Dây đai PP, 7.0cm x 46g/m, màu trắng, MĐN: 10-12. [TL: 46g/m, >1500kgF]",KG,0.0082,358,0,0,0,0,0.0082,358,M,0,0,0,0,17/09/2024
10PVC-D1202-01-0000,"Ống nhựa PVC, đường kính trong 12mm x dày 2mm, xanh dương. [Ống lưởi dẻo gia cường bằng sợi PolyEster]",KG,514.02,4339285,0,0,0,0,514.02,4339285,M,220.93,0,0,220.93,17/09/2024
10ROP-PPWHI-02-0612,"Dây ROPE PP, D6mm x 12g/m, trắng đục. Sử dụng sợi tận dụng",KG,0.0099,535,0,0,0,0,0.0099,535,M,0,0,0,0,17/09/2024
03CAT-4P005-01-DAIN,"Quai góc PP, màu trắng, W7cm - T50g/m, cắt dài 474cm, đánh dấu ""21-25-7-7-9-113-25-10-40-10-25-113-9-7-7-25-21"". TL: 237g/cái",KG,38.27,0,0,0,0,0,38.27,0,Cái,0.99,0,0,0.99,17/09/2024
03CAT-4P005-01-DCON,"Dây cột ống nạp, loại PP, màu trắng, W2cm - T6g/m, cắt dài 120cm. TL:7g/cái",KG,1.57,0,0,0,0,0,1.57,0,Cái,0,0,0,0,17/09/2024
03CAT-4P005-01-DCOX,"Dây cột ống xả, loại PP, màu trắng, W2cm - T6g/m, cắt dài 120cm. TL:7g/cái",KG,0.3,0,0,0,0,0,0.3,0,Cái,0,0,0,0,17/09/2024
10DAI-PPDE0-01-0530,"Dây đai PP, Kích thước 5.0cm;  TL: 30g/m, màu đen",KG,2351.105,106189708,0,0,0,0,2351.105,106189708,M,73690.58,0,0,73690.58,17/09/2024
10ROP-PEWHI-02-0613,"Dây ROPE PE (C3), D6mm x 13g/m, trắng đục.",KG,67.54,2193533,0,0,0,0,67.54,2193533,M,2735.44,0,0,2735.44,17/09/2024
03CAT-4P006-01-DAIN,"Đai nâng mono, màu beige, W8cm - T45g/m, cắt dài 294cm, đánh dấu ""18+5+12+16+75+28+55+85"", TL: 132.3g/cái.",KG,11.2455,1144015,0,0,0,0,11.2455,1144015,Cái,85,0,0,85,17/09/2024
10DAI-PPDE0-01-0205,"Dây đai PP, 2.0cm x 5.0g/m, MĐN: 8, màu đen.",KG,170.38,8173980,0,0,0,0,170.38,8173980,M,34076.3,0,0,34076.3,17/09/2024
03CAT-TC007-01-0000-DCOT,"Dây cột ống nạp, loại PP, màu beige, kích thước: 1.5cm , cắt dài 130cm, TL: 8.4g/cái.",KG,83.996,0,0,0,0,0,83.996,0,Cái,10000,0,0,10000,17/09/2024
03CAT-TC007-01-0000-DAIN,"Đai nâng, màu beige, W7cm , cắt dài 245cm, TL: 109.2g/cái.",KG,2185.9668,0,0,0,0,0,2185.9668,0,Cái,20018,0,0,20018,17/09/2024
03CAT-TC007-01-0000-DAIC,"Đai choàng đáy, màu beige, W7cm , cắt dài 256cm, TL: 115.6g/cái.",KG,1156.0016,0,0,0,0,0,1156.0016,0,Cái,10000,0,0,10000,17/09/2024
03CAT-TC007-01-0000-ROPP,"Dây rope PP,D=6mm, màu trắng, cắt dài 300cm, TL: 44.8g/sợi.",KG,0.0064,0,0,0,0,0,0.0064,0,Cái,0,0,0,0,17/09/2024
10DAI-PPWHI-01-0423,"Dây đai PP màu trắng kích thước 4cm, TL: 23g/m",KG,83.21,0,0,0,0,0,83.21,0,M,3617.83,0,0,3617.83,17/09/2024
10DAI-MNWHI-01-0750,"Dây đai mono, kích thước 7.0cm x 50.0g/m, màu trắng, lực >2000kgF",KG,98.8,4098916,0,0,0,0,98.8,4098916,M,1976,0,0,1976,17/09/2024
10DAI-POWHI-01-0435,"Dây đai polyester, kích thước 4.0cm x 35.0g/m, màu trắng, lực >900kgF",KG,8,592000,0,0,0,0,8,592000,M,228.6,0,0,228.6,17/09/2024
10DAI-POLYWHI-01-0203,Dây tape 2cm Polyester màu trắng; TL: 3.5g/m,KG,2,145998,0,0,0,0,2,145998,M,571.97,0,0,571.97,17/09/2024
03CAT-4P003-01-0002-ROPE,"Dây rút đáy, D=6mm, màu trắng, cắt dài 170.0cm, TL: 23.6g/cái.",KG,0.0056,0,0,0,0,0,0.0056,0,Cái,0,0,0,0,17/09/2024
10DAI-PPDE0-01-0206,"Dây đai PP, 2.0cm x 6.0g/m, MĐN: 8, màu đen.",KG,203,10444200,0,0,0,0,203,10444200,M,33800,0,0,33800,17/09/2024
03CAT-TU001-08-0001-OPVC,"Ống nhựa PVC, đường kính trong 16mm x dày 2mm, màu xanh dương, cắt dài 4cm. TL:4g/cái",KG,4.2,195300,0,0,0,0,4.2,195300,Cái,1050,0,0,1050,17/09/2024
10DAI-MNWHI-01-0743,"Dây đai mono, 7.0cm x 43.0g/m, màu trắng",KG,9.459,413032,0,0,0,0,9.459,413032,M,219.61,0,0,219.61,17/09/2024
10DAI-PPWHI-01-6048,"Dây đai PP, 6.0cm x 48g/m, màu Trắng đục.",KG,52,2293200,0,0,0,0,52,2293200,M,1050,0,0,1050,17/09/2024
10DAI-MNGRE-01-0743,"Dây đai mono, 7.0cm x 43.0g/m, màu Grey",KG,8.6,384936,0,0,0,0,8.6,384936,M,200,0,0,200,17/09/2024
10DAI-MNGRE-01-0530,"Dây đai mono, 5.0cm x 30.0g/m, màu Grey",KG,1.5,67140,0,0,0,0,1.5,67140,M,50,0,0,50,17/09/2024
10ZIP-TC002-01-0000,"Túi tài liệu Ziplock PE, W x L = 25cm x 35cm, TL: 13g/cái.",KG,0.002,240786,0,0,0,0,0.002,240786,CAI,0,0,0,0,17/09/2024
10ZIP-TU002-01-0000,"Dây kéo khóa ZIP (bộ), màu trắng, W3 x L75 (cm), dây số 5.",M,13425,40275000,0,0,0,0,13425,40275000,CAI,17900,0,0,17900,17/09/2024
03CAT-4P005-01-OPVC,"Ống nhựa PVC, D16mm, màu trắng, cắt dài 4cm; TL: 6g/cái",KG,6.2,0,0,0,0,0,6.2,0,Cái,1000,0,0,1000,17/09/2024
10ZIP-4P005-01-0000,"Túi tài liệu Ziplock PE, W x L = 25cm x 35cm, TL: 15g/cái.",KG,5,0,0,0,0,0,5,0,Cái,0,0,0,0,17/09/2024
